                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.3891,                 1.1412,                 1.1249,                0.78718,                0.65273,                 0.7633,                0.47732,                 1.3228,                 1.1742,                 1.1233,              0.0018218,              0.0018218,              0.0018218
                     11,                 1.3216,                 1.0933,                 1.1076,                0.69966,                0.68974,                0.74311,                0.45626,                 1.3091,                 1.5773,                 1.1438,               0.001802,               0.001802,               0.001802
                     12,                 1.3352,                 1.1025,                 1.1109,                0.76793,                 0.7137,                0.79354,                0.47294,                 1.3454,                 1.2061,                 1.1497,              0.0017822,              0.0017822,              0.0017822
                     13,                 1.3464,                 1.1068,                 1.1109,                0.79771,                0.68817,                0.75805,                0.44928,                 1.3718,                  1.222,                 1.1784,              0.0017624,              0.0017624,              0.0017624
                     14,                 1.2817,                 1.0359,                  1.092,                 0.7787,                0.67647,                0.77118,                 0.4523,                 1.3797,                 1.1557,                 1.1534,              0.0017426,              0.0017426,              0.0017426
                     15,                 1.2672,                 1.0205,                 1.0788,                0.76916,                0.71867,                0.80515,                0.48593,                 1.3321,                  1.074,                 1.1294,              0.0017228,              0.0017228,              0.0017228
                     16,                 1.2706,                0.98023,                 1.0767,                 0.7541,                0.71373,                0.76992,                0.46432,                 1.3023,                 1.1084,                 1.1133,               0.001703,               0.001703,               0.001703
                     17,                 1.2566,                0.99021,                 1.0715,                0.80112,                0.77059,                0.82704,                0.53323,                 1.2455,                 1.0033,                 1.0929,              0.0016832,              0.0016832,              0.0016832
                     18,                  1.251,                0.96878,                 1.0671,                 0.8657,                0.69514,                0.81575,                0.51632,                 1.2439,                 1.0037,                 1.1055,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.2304,                 0.9353,                 1.0577,                0.76738,                0.74387,                0.79858,                0.49294,                 1.3018,                 1.0297,                 1.1291,              0.0016436,              0.0016436,              0.0016436
                     20,                 1.2294,                0.92639,                 1.0541,                 0.8281,                0.71373,                0.82584,                0.52636,                 1.2576,                0.97686,                 1.0879,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.2275,                0.93613,                 1.0701,                0.82169,                0.72157,                0.82021,                 0.5159,                 1.2375,                0.97633,                 1.1129,               0.001604,               0.001604,               0.001604
                     22,                 1.2043,                0.90422,                 1.0467,                0.73133,                0.77255,                0.79345,                0.48112,                 1.2936,                 1.3188,                 1.1294,              0.0015842,              0.0015842,              0.0015842
                     23,                  1.204,                0.90429,                 1.0432,                0.83814,                0.75686,                0.84338,                0.54683,                 1.2028,                0.95273,                 1.0762,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.2052,                 0.8772,                 1.0507,                0.83934,                0.74777,                0.83571,                 0.5121,                 1.3434,                0.93878,                 1.1516,              0.0015446,              0.0015446,              0.0015446
                     25,                  1.196,                0.86207,                 1.0359,                0.84798,                0.77059,                0.85869,                0.55862,                 1.1943,                0.92095,                 1.0755,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.1684,                0.82806,                 1.0261,                0.86755,                0.77451,                0.86943,                 0.5658,                 1.2144,                0.86407,                 1.0742,               0.001505,               0.001505,               0.001505
                     27,                 1.1856,                0.85999,                 1.0364,                0.83674,                0.76863,                0.85279,                0.52902,                 1.2661,                0.93599,                 1.0871,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.1688,                0.85312,                  1.026,                0.86517,                0.78039,                0.86585,                0.55983,                 1.2331,                0.88715,                 1.0962,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.1395,                0.80401,                 1.0213,                0.84255,                0.77255,                0.85083,                0.56155,                 1.1839,                0.88446,                 1.0666,              0.0014456,              0.0014456,              0.0014456
                     30,                  1.149,                0.81402,                 1.0198,                0.79619,                0.77366,                0.83107,                0.53621,                 1.2083,                0.90166,                 1.0838,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.1369,                0.79802,                  1.016,                0.84033,                0.78431,                0.85702,                0.55152,                 1.2001,                0.87106,                 1.0883,               0.001406,               0.001406,               0.001406
                     32,                 1.1176,                0.79073,                 1.0108,                0.80563,                0.82086,                0.86434,                0.56349,                 1.1861,                0.90152,                 1.0734,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.0983,                0.77819,                 1.0072,                0.82375,                0.74902,                0.81512,                0.52445,                 1.2381,                0.93602,                  1.106,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.1259,                0.77532,                 1.0055,                0.87697,                0.76874,                0.87474,                0.56112,                  1.227,                0.89254,                  1.081,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.0893,                0.75898,                0.99705,                0.87898,                0.76667,                0.86881,                0.56977,                 1.2141,                0.82537,                 1.0655,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.0729,                0.73487,                0.98551,                0.80532,                0.76243,                0.84324,                0.50611,                 1.3092,                0.95753,                 1.1233,               0.001307,               0.001307,               0.001307
                     37,                  1.106,                0.75632,                 1.0042,                0.88259,                 0.8098,                0.89542,                0.60397,                  1.113,                0.81093,                 1.0353,              0.0012872,              0.0012872,              0.0012872
                     38,                  1.073,                0.73486,                0.98814,                 0.8595,                0.77966,                0.85115,                0.55705,                 1.1819,                0.88977,                  1.068,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.0591,                0.71427,                 0.9848,                0.87359,                0.75881,                0.85526,                0.56451,                 1.2202,                0.85237,                 1.0983,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.0503,                0.70943,                0.98343,                0.82336,                0.81765,                0.87609,                0.57411,                 1.1733,                0.83046,                 1.0511,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.0561,                0.71674,                0.98265,                0.87643,                0.83333,                0.88958,                0.60913,                 1.1132,                0.78245,                 1.0262,               0.001208,               0.001208,               0.001208
                     42,                 1.0363,                0.70149,                0.97815,                0.87437,                    0.8,                0.89403,                 0.5932,                 1.1583,                0.76871,                 1.0494,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.0537,                0.69343,                0.97905,                0.88654,                0.80196,                0.88806,                0.59982,                 1.1145,                0.74693,                 1.0468,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.0282,                0.69534,                0.97505,                0.88842,                    0.8,                0.88889,                0.59857,                  1.149,                0.75538,                 1.0655,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.0224,                0.68808,                0.96948,                0.86376,                0.80196,                0.89527,                0.61939,                  1.099,                  0.792,                 1.0319,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.0206,                0.67315,                0.96681,                0.83636,                0.84706,                0.90876,                0.62451,                 1.0837,                 0.7297,                  1.022,               0.001109,               0.001109,               0.001109
                     47,                 0.9996,                0.67396,                0.96051,                0.89643,                0.79608,                0.90507,                0.62588,                 1.0797,                0.73005,                 1.0229,              0.0010892,              0.0010892,              0.0010892
                     48,                0.99404,                0.64906,                0.96191,                0.89864,                0.83443,                0.91881,                0.60765,                 1.1681,                0.70379,                 1.0449,              0.0010694,              0.0010694,              0.0010694
                     49,                0.99996,                0.65261,                0.95549,                 0.8968,                0.80084,                0.89402,                0.61591,                 1.1007,                0.73625,                 1.0288,              0.0010496,              0.0010496,              0.0010496
                     50,                0.98223,                0.65637,                0.96043,                0.86639,                0.85098,                0.91093,                0.63572,                 1.0768,                0.70203,                  1.028,              0.0010298,              0.0010298,              0.0010298
                     51,                0.99235,                0.65278,                0.95864,                 0.8901,                0.84165,                0.91197,                0.64035,                 1.0672,                 0.6938,                 1.0217,                0.00101,                0.00101,                0.00101
                     52,                0.97797,                0.65047,                0.94864,                0.84962,                0.81176,                0.88701,                0.58817,                 1.1733,                0.79307,                 1.0617,              0.0009902,              0.0009902,              0.0009902
                     53,                0.95563,                0.62112,                0.94334,                0.91275,                0.82745,                0.91091,                 0.6443,                 1.0732,                 0.6766,                 1.0236,              0.0009704,              0.0009704,              0.0009704
                     54,                0.97175,                0.61901,                0.94245,                0.93839,                0.83137,                0.91774,                0.65539,                  1.042,                0.65781,                 1.0204,              0.0009506,              0.0009506,              0.0009506
                     55,                0.97284,                0.61356,                0.94748,                0.93403,                0.80509,                0.90959,                0.63852,                 1.0742,                0.69968,                 1.0145,              0.0009308,              0.0009308,              0.0009308
                     56,                0.94483,                0.61061,                0.94146,                0.93305,                    0.8,                  0.917,                0.65361,                 1.0368,                0.66361,                 1.0121,               0.000911,               0.000911,               0.000911
                     57,                 0.9275,                0.58932,                0.93561,                0.88624,                0.82745,                 0.9077,                0.63151,                 1.0869,                0.67838,                 1.0353,              0.0008912,              0.0008912,              0.0008912
                     58,                0.93614,                0.60104,                0.93332,                 0.9237,                 0.8098,                0.91574,                0.64441,                 1.0528,                0.65201,                 1.0232,              0.0008714,              0.0008714,              0.0008714
                     59,                0.92988,                0.60361,                0.93631,                0.89551,                0.84024,                0.91462,                0.65041,                 1.0406,                0.66513,                 1.0137,              0.0008516,              0.0008516,              0.0008516
                     60,                0.93149,                0.60537,                 0.9396,                0.92158,                0.80784,                0.90542,                0.63824,                 1.0754,                0.69186,                 1.0272,              0.0008318,              0.0008318,              0.0008318
                     61,                0.92609,                0.60076,                0.93632,                0.90615,                0.85686,                 0.9181,                0.65213,                 1.0534,                0.65135,                 1.0101,               0.000812,               0.000812,               0.000812
                     62,                0.93113,                0.58565,                0.93373,                0.92508,                0.85686,                 0.9147,                 0.6451,                 1.0399,                0.64832,                 1.0089,              0.0007922,              0.0007922,              0.0007922
                     63,                0.89748,                 0.5712,                0.92209,                 0.9072,                0.85098,                0.91345,                0.64811,                 1.0467,                0.65958,                 1.0193,              0.0007724,              0.0007724,              0.0007724
                     64,                0.89531,                0.56939,                0.92015,                0.90833,                0.85882,                0.92284,                0.63844,                 1.0819,                0.65945,                 1.0318,              0.0007526,              0.0007526,              0.0007526
                     65,                 0.9162,                0.57329,                0.92299,                0.89463,                0.86078,                0.92369,                 0.6605,                 1.0277,                0.64415,                 1.0061,              0.0007328,              0.0007328,              0.0007328
                     66,                0.88546,                  0.559,                0.91724,                0.90792,                 0.8549,                 0.9156,                0.64513,                 1.0593,                0.64246,                 1.0253,               0.000713,               0.000713,               0.000713
                     67,                0.90097,                0.57122,                0.93096,                 0.8925,                0.86279,                0.92303,                0.65792,                   1.03,                0.63342,                 1.0123,              0.0006932,              0.0006932,              0.0006932
                     68,                0.86924,                 0.5509,                0.91677,                 0.9108,                0.84094,                0.91063,                0.65672,                 1.0202,                0.64601,                 1.0075,              0.0006734,              0.0006734,              0.0006734
                     69,                0.86008,                0.54663,                 0.9143,                0.88478,                0.87843,                0.91438,                0.65709,                 1.0256,                0.63396,                 1.0039,              0.0006536,              0.0006536,              0.0006536
                     70,                0.87662,                0.55955,                0.91363,                 0.9305,                0.84003,                0.92606,                0.65522,                 1.0328,                0.62854,                 1.0058,              0.0006338,              0.0006338,              0.0006338
                     71,                  0.858,                0.54037,                0.90932,                 0.9007,                0.81373,                0.89748,                0.63997,                 1.0459,                0.66308,                 1.0289,               0.000614,               0.000614,               0.000614
                     72,                0.84604,                0.54351,                0.91227,                0.89809,                0.83529,                0.91548,                0.66382,                 1.0104,                0.65251,                 1.0076,              0.0005942,              0.0005942,              0.0005942
                     73,                0.85039,                0.53583,                0.90803,                 0.9211,                0.84706,                0.92986,                0.66851,                 1.0183,                0.62084,                 1.0015,              0.0005744,              0.0005744,              0.0005744
                     74,                0.85915,                0.54756,                0.90868,                0.92133,                0.84969,                0.92512,                0.67074,                 1.0048,                0.61469,                 1.0044,              0.0005546,              0.0005546,              0.0005546
                     75,                0.82493,                0.52735,                0.90364,                0.91187,                0.87234,                0.92794,                0.67121,                0.99969,                0.59983,                 1.0055,              0.0005348,              0.0005348,              0.0005348
                     76,                0.83122,                0.52055,                0.90776,                0.94394,                0.82535,                 0.9289,                0.66615,                 1.0087,                0.59682,                 1.0048,               0.000515,               0.000515,               0.000515
                     77,                0.82791,                0.52299,                0.89782,                0.90827,                0.87371,                0.92834,                0.67217,                 1.0144,                0.60371,                 1.0025,              0.0004952,              0.0004952,              0.0004952
                     78,                0.81331,                0.50516,                0.89593,                 0.8979,                0.87939,                 0.9194,                0.66033,                 1.0183,                0.61174,                 1.0067,              0.0004754,              0.0004754,              0.0004754
                     79,                 0.8298,                0.51644,                0.89915,                0.90848,                0.87582,                0.92994,                0.67459,                  0.999,                0.58826,                 1.0064,              0.0004556,              0.0004556,              0.0004556
                     80,                0.80538,                 0.5061,                 0.8994,                0.90638,                0.87255,                 0.9257,                0.67619,                0.97959,                0.58991,                0.99428,              0.0004358,              0.0004358,              0.0004358
                     81,                0.82512,                0.51687,                 0.9048,                0.93768,                0.84314,                  0.925,                0.67664,                0.98165,                0.60019,                0.99717,               0.000416,               0.000416,               0.000416
                     82,                0.79642,                0.50706,                0.89846,                0.92042,                0.85882,                0.93006,                0.67589,                 1.0034,                0.60012,                0.99801,              0.0003962,              0.0003962,              0.0003962
                     83,                0.80355,                0.50023,                0.89225,                0.91738,                0.86863,                 0.9279,                0.67891,                0.99916,                0.60111,                 0.9955,              0.0003764,              0.0003764,              0.0003764
                     84,                0.80003,                0.49961,                0.89488,                0.93359,                0.85098,                0.93528,                0.67987,                0.98354,                0.58301,                0.99608,              0.0003566,              0.0003566,              0.0003566
                     85,                0.78511,                0.49323,                0.89303,                0.91906,                0.86078,                0.93146,                 0.6905,                0.96549,                0.59472,                  0.991,              0.0003368,              0.0003368,              0.0003368
                     86,                0.77851,                0.49588,                0.89301,                0.93719,                0.84902,                0.92658,                0.67761,                0.98651,                0.58506,                0.99331,               0.000317,               0.000317,               0.000317
                     87,                0.77792,                0.48938,                0.88791,                0.90092,                0.87367,                0.92495,                0.67192,                0.99228,                0.59207,                0.99421,              0.0002972,              0.0002972,              0.0002972
                     88,                0.77167,                0.48149,                0.89054,                0.90469,                0.89337,                0.93511,                0.68445,                0.98245,                0.57059,                 0.9905,              0.0002774,              0.0002774,              0.0002774
                     89,                0.76669,                0.48382,                0.88532,                0.92796,                0.86667,                0.93033,                0.68508,                0.97683,                0.58051,                0.99128,              0.0002576,              0.0002576,              0.0002576
                     90,                0.74527,                0.45916,                0.88248,                0.91245,                0.87872,                0.92472,                0.68278,                0.97541,                0.58734,                0.99482,              0.0002378,              0.0002378,              0.0002378
                     91,                0.72987,                0.43047,                0.87704,                0.91181,                0.87843,                0.93379,                0.68627,                0.96652,                0.57182,                0.99222,               0.000218,               0.000218,               0.000218
                     92,                0.72367,                0.43112,                0.87476,                0.92637,                0.86275,                0.93223,                0.68449,                0.98509,                0.57438,                0.99663,              0.0001982,              0.0001982,              0.0001982
                     93,                0.71388,                0.42121,                0.87241,                 0.9443,                 0.8549,                0.92803,                0.68093,                0.97868,                0.57187,                0.99788,              0.0001784,              0.0001784,              0.0001784
                     94,                0.69876,                0.40486,                0.86884,                0.91779,                0.87561,                0.92935,                0.69004,                0.96519,                 0.5703,                0.99595,              0.0001586,              0.0001586,              0.0001586
                     95,                 0.6929,                0.41518,                0.86411,                 0.9098,                0.87451,                 0.9281,                0.68321,                0.97188,                  0.567,                0.99698,              0.0001388,              0.0001388,              0.0001388
                     96,                0.68764,                0.40986,                 0.8633,                0.91514,                0.86692,                0.92402,                0.68285,                0.96749,                0.57097,                0.99802,               0.000119,               0.000119,               0.000119
                     97,                0.67904,                0.40848,                0.86291,                0.93343,                0.85294,                0.92748,                0.68965,                0.95859,                0.56888,                0.99432,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.66291,                0.39639,                0.85815,                0.92914,                0.86471,                0.92761,                0.68493,                0.97402,                0.57279,                0.99913,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.66653,                0.40374,                0.86596,                0.92284,                0.86766,                0.92773,                0.69079,                0.95569,                0.56581,                 0.9948,               5.96e-05,               5.96e-05,               5.96e-05
