                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.0357,                0.69451,                   1.03,                0.88635,                0.80545,                0.88502,                0.60888,                 1.1229,                0.77669,                 1.1043,              0.0014555,              0.0014555,              0.0014555
                     57,                 1.0337,                0.67606,                 1.0177,                 0.8872,                0.79569,                0.88015,                0.59217,                  1.163,                0.82161,                 1.1309,              0.0014456,              0.0014456,              0.0014456
                     58,                 1.0445,                0.68159,                 1.0051,                0.87836,                0.81486,                0.89522,                0.60408,                 1.1032,                0.75951,                 1.1043,              0.0014357,              0.0014357,              0.0014357
                     59,                0.98536,                0.65188,                0.99693,                0.88671,                0.84436,                0.91141,                0.63791,                 1.0717,                0.71585,                 1.0859,              0.0014258,              0.0014258,              0.0014258
                     60,                0.98546,                0.64056,                 1.0007,                0.87181,                 0.8249,                0.89869,                0.63031,                 1.0943,                 0.7666,                 1.0947,              0.0014159,              0.0014159,              0.0014159
                     61,                0.99097,                0.65354,                  0.993,                 0.8348,                0.86517,                0.90493,                0.62474,                 1.0986,                0.71323,                 1.0971,               0.001406,               0.001406,               0.001406
                     62,                 1.0011,                0.67342,                 1.0042,                0.90037,                0.84395,                0.92755,                0.63608,                  1.144,                0.70273,                 1.1236,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.0093,                0.66183,                 1.0063,                0.91916,                0.85214,                0.93741,                0.64101,                 1.1267,                0.69625,                 1.1187,              0.0013862,              0.0013862,              0.0013862
                     64,                0.97751,                0.63351,                0.99646,                0.90285,                0.83172,                0.91825,                 0.6309,                 1.1424,                0.73274,                 1.1189,              0.0013763,              0.0013763,              0.0013763
                     65,                 1.0214,                0.66571,                 1.0022,                0.87527,                0.83658,                0.91366,                 0.6269,                  1.095,                0.73375,                 1.0814,              0.0013664,              0.0013664,              0.0013664
                     66,                0.97971,                0.63984,                0.98217,                0.88948,                0.84549,                 0.9019,                0.59568,                 1.2167,                0.72839,                 1.1308,              0.0013565,              0.0013565,              0.0013565
                     67,                0.98324,                0.64699,                0.99634,                0.89721,                0.82101,                0.90586,                0.62609,                 1.0828,                0.69101,                 1.0884,              0.0013466,              0.0013466,              0.0013466
                     68,                0.95562,                0.62667,                0.98808,                 0.9095,                 0.8249,                0.92119,                0.62778,                 1.1096,                0.70769,                 1.0977,              0.0013367,              0.0013367,              0.0013367
                     69,                0.96837,                0.63904,                0.99354,                0.87714,                0.84047,                0.90852,                0.63913,                 1.0656,                 0.7239,                 1.0721,              0.0013268,              0.0013268,              0.0013268
                     70,                0.95236,                0.62592,                0.97695,                 0.8995,                0.80934,                0.90089,                0.61808,                 1.0954,                0.71764,                 1.0996,              0.0013169,              0.0013169,              0.0013169
                     71,                0.94422,                 0.6155,                0.97483,                0.89224,                0.83768,                0.89086,                0.62197,                 1.0887,                 0.7462,                 1.0898,               0.001307,               0.001307,               0.001307
                     72,                  0.948,                0.60317,                0.97911,                0.92322,                0.88897,                0.93998,                0.66164,                 1.0694,                 0.6736,                 1.0815,              0.0012971,              0.0012971,              0.0012971
                     73,                0.91028,                0.60403,                0.96708,                0.91572,                0.84552,                0.91034,                0.62949,                 1.0868,                 0.6943,                 1.0854,              0.0012872,              0.0012872,              0.0012872
                     74,                0.94722,                0.60185,                0.96995,                0.89027,                 0.8677,                0.91296,                0.65647,                 1.0413,                0.66333,                 1.0727,              0.0012773,              0.0012773,              0.0012773
                     75,                0.94268,                0.60536,                0.97564,                0.91016,                0.86729,                0.93188,                0.63815,                 1.1367,                0.64523,                 1.1156,              0.0012674,              0.0012674,              0.0012674
                     76,                 0.9819,                0.63873,                 0.9934,                0.92692,                0.88842,                0.95009,                0.66688,                  1.072,                0.63882,                 1.0777,              0.0012575,              0.0012575,              0.0012575
                     77,                0.90197,                 0.5772,                0.95493,                0.93837,                0.88874,                0.95317,                0.66611,                   1.05,                0.65328,                 1.0681,              0.0012476,              0.0012476,              0.0012476
                     78,                0.94968,                0.61825,                0.97601,                0.95032,                0.86381,                0.93338,                0.64118,                 1.0865,                0.65315,                 1.0958,              0.0012377,              0.0012377,              0.0012377
                     79,                0.89094,                0.59058,                0.96107,                0.90386,                0.88716,                0.92176,                0.64793,                 1.0836,                0.65154,                 1.1073,              0.0012278,              0.0012278,              0.0012278
                     80,                0.87997,                0.55839,                0.95211,                 0.8904,                 0.8716,                0.92108,                0.65244,                 1.0584,                0.64906,                 1.0776,              0.0012179,              0.0012179,              0.0012179
                     81,                 0.8706,                0.55588,                0.95704,                0.91547,                0.85214,                0.92576,                0.66341,                 1.0226,                0.62323,                 1.0687,               0.001208,               0.001208,               0.001208
                     82,                0.88545,                0.56341,                0.95012,                0.93525,                0.84305,                0.91715,                0.66098,                 1.0405,                0.69692,                 1.0736,              0.0011981,              0.0011981,              0.0011981
                     83,                0.87018,                0.55897,                0.95245,                0.89442,                0.88716,                0.93372,                0.68399,                0.99904,                0.62598,                 1.0536,              0.0011882,              0.0011882,              0.0011882
                     84,                0.85438,                0.54892,                0.93874,                0.88317,                0.88327,                0.91282,                 0.6542,                 1.0232,                0.65258,                 1.0628,              0.0011783,              0.0011783,              0.0011783
                     85,                0.89238,                0.58477,                0.95114,                0.93546,                0.84603,                 0.9341,                   0.66,                 1.0642,                0.63754,                 1.0724,              0.0011684,              0.0011684,              0.0011684
                     86,                0.91487,                 0.5653,                0.95991,                0.92587,                0.87938,                0.92833,                0.65933,                 1.0501,                 0.6295,                 1.0734,              0.0011585,              0.0011585,              0.0011585
                     87,                0.89686,                0.55572,                0.96912,                0.88482,                0.86688,                0.91755,                0.65648,                 1.0313,                0.65263,                 1.0658,              0.0011486,              0.0011486,              0.0011486
                     88,                0.91314,                0.57342,                0.96931,                0.93259,                0.86126,                0.93783,                0.67741,                 1.0198,                0.61365,                 1.0461,              0.0011387,              0.0011387,              0.0011387
                     89,                0.86637,                0.54482,                0.93892,                0.93594,                0.86381,                0.93916,                0.66834,                 1.0439,                0.62433,                 1.0753,              0.0011288,              0.0011288,              0.0011288
                     90,                0.86748,                0.54299,                0.95774,                0.92087,                0.83268,                 0.9307,                 0.6738,                 1.0241,                0.62771,                 1.0707,              0.0011189,              0.0011189,              0.0011189
                     91,                0.87067,                0.56023,                0.94905,                0.92097,                0.82879,                0.91413,                 0.6505,                  1.044,                0.64612,                 1.0822,               0.001109,               0.001109,               0.001109
                     92,                0.86392,                0.56033,                0.95901,                0.94426,                0.85693,                0.93076,                 0.6773,                 1.0206,                 0.6116,                 1.0674,              0.0010991,              0.0010991,              0.0010991
                     93,                0.87936,                0.55659,                0.94751,                0.93265,                0.90272,                0.95023,                0.68861,                 1.0086,                0.56353,                 1.0575,              0.0010892,              0.0010892,              0.0010892
                     94,                0.85417,                0.53949,                0.93894,                0.94479,                 0.8656,                0.93764,                0.66788,                 1.0511,                0.61873,                 1.0731,              0.0010793,              0.0010793,              0.0010793
                     95,                0.85563,                0.53143,                0.95071,                0.93176,                0.85006,                0.93017,                  0.667,                 1.0619,                0.63251,                 1.0889,              0.0010694,              0.0010694,              0.0010694
                     96,                0.84894,                0.54431,                0.93686,                0.93008,                0.87986,                0.94043,                0.67545,                 1.0394,                0.59706,                 1.0711,              0.0010595,              0.0010595,              0.0010595
                     97,                0.83555,                0.51436,                0.92334,                0.96534,                 0.8671,                0.94811,                0.67772,                 1.0216,                0.59137,                 1.0773,              0.0010496,              0.0010496,              0.0010496
                     98,                0.85184,                0.54389,                0.94131,                0.94437,                0.85863,                0.92888,                0.67592,                0.96396,                0.60829,                  1.041,              0.0010397,              0.0010397,              0.0010397
                     99,                0.84121,                0.53349,                0.94211,                0.90424,                0.88183,                0.93595,                0.67828,                0.99476,                0.59479,                  1.053,              0.0010298,              0.0010298,              0.0010298
                    100,                0.84354,                0.53776,                 0.9444,                0.88971,                0.89494,                0.93276,                0.68993,                0.94768,                0.59891,                 1.0344,              0.0010199,              0.0010199,              0.0010199
                    101,                0.84236,                0.53223,                0.93872,                0.91091,                0.87938,                0.94719,                 0.6867,                0.97833,                0.56771,                 1.0529,                0.00101,                0.00101,                0.00101
                    102,                0.80095,                0.50681,                0.92287,                0.92906,                0.86635,                0.94234,                  0.698,                0.97508,                0.59253,                 1.0433,              0.0010001,              0.0010001,              0.0010001
                    103,                0.81489,                0.51815,                0.94185,                0.92909,                 0.8677,                0.93472,                0.69305,                0.97137,                0.59111,                 1.0482,              0.0009902,              0.0009902,              0.0009902
                    104,                0.81249,                0.51702,                0.93518,                0.90788,                0.89105,                0.94369,                0.67781,                 1.0086,                0.58879,                 1.0466,              0.0009803,              0.0009803,              0.0009803
                    105,                0.80136,                0.50598,                0.93389,                0.93296,                0.89494,                0.94777,                0.69629,                0.96525,                 0.5769,                 1.0414,              0.0009704,              0.0009704,              0.0009704
                    106,                0.81364,                0.51301,                0.92928,                0.92996,                0.90272,                 0.9506,                0.69232,                0.97885,                0.56767,                 1.0427,              0.0009605,              0.0009605,              0.0009605
                    107,                0.81654,                0.50671,                0.92415,                0.89853,                0.89588,                0.93921,                0.69468,                 0.9785,                0.58277,                 1.0584,              0.0009506,              0.0009506,              0.0009506
                    108,                0.80905,                0.50956,                0.92158,                0.91303,                0.89866,                0.94218,                 0.6945,                0.96624,                0.56294,                 1.0515,              0.0009407,              0.0009407,              0.0009407
                    109,                0.79102,                0.49235,                0.91333,                 0.9285,                 0.9144,                0.94914,                0.70278,                0.94862,                0.54144,                 1.0428,              0.0009308,              0.0009308,              0.0009308
                    110,                0.78244,                0.49792,                0.92394,                0.93843,                0.88954,                0.95957,                0.71862,                0.92516,                0.54899,                 1.0312,              0.0009209,              0.0009209,              0.0009209
                    111,                 0.7879,                0.49014,                 0.9192,                0.90523,                0.89883,                0.95551,                0.70855,                0.93733,                0.54073,                  1.034,               0.000911,               0.000911,               0.000911
                    112,                0.80079,                0.50842,                0.92585,                0.93395,                0.88025,                0.94775,                0.69915,                0.94743,                0.56027,                 1.0395,              0.0009011,              0.0009011,              0.0009011
                    113,                0.79893,                0.49897,                 0.9197,                0.94477,                0.89105,                0.94612,                 0.6925,                0.98136,                 0.5651,                 1.0512,              0.0008912,              0.0008912,              0.0008912
                    114,                0.80023,                0.49697,                0.92858,                0.92085,                0.88716,                0.95345,                0.69926,                0.97741,                0.55234,                 1.0341,              0.0008813,              0.0008813,              0.0008813
                    115,                0.78636,                0.47957,                 0.9144,                0.95138,                0.83268,                0.94892,                0.71341,                0.92261,                0.54656,                 1.0127,              0.0008714,              0.0008714,              0.0008714
                    116,                0.75792,                 0.4702,                0.91036,                0.92967,                0.87549,                0.95173,                0.72317,                0.92128,                0.55186,                 1.0103,              0.0008615,              0.0008615,              0.0008615
                    117,                0.76486,                0.47763,                0.89885,                0.91446,                0.89105,                0.94986,                0.71901,                0.92522,                0.54734,                 1.0228,              0.0008516,              0.0008516,              0.0008516
                    118,                0.77047,                0.47658,                0.90832,                0.93292,                0.86583,                0.94322,                0.70011,                0.95273,                 0.5526,                 1.0444,              0.0008417,              0.0008417,              0.0008417
                    119,                0.77518,                0.48138,                0.90634,                0.93032,                0.88319,                 0.9502,                0.69217,                0.98728,                0.54752,                 1.0528,              0.0008318,              0.0008318,              0.0008318
                    120,                0.77778,                0.49006,                 0.9203,                0.92904,                0.89883,                0.94543,                0.69732,                 0.9685,                0.53926,                  1.045,              0.0008219,              0.0008219,              0.0008219
                    121,                0.75255,                0.46542,                0.90891,                0.94694,                0.89494,                0.94943,                0.69221,                0.99847,                0.54018,                 1.0398,               0.000812,               0.000812,               0.000812
                    122,                0.75908,                 0.4692,                0.90745,                0.93197,                0.90622,                   0.95,                0.70431,                 0.9557,                0.55161,                 1.0378,              0.0008021,              0.0008021,              0.0008021
                    123,                0.77573,                0.47924,                0.91261,                0.93018,                0.88133,                0.94194,                0.70564,                0.92466,                0.54391,                 1.0328,              0.0007922,              0.0007922,              0.0007922
                    124,                0.75907,                0.47009,                0.90727,                0.90745,                0.87938,                 0.9371,                0.71437,                0.90549,                0.56109,                 1.0152,              0.0007823,              0.0007823,              0.0007823
                    125,                0.73157,                0.45398,                0.90184,                0.88845,                0.89883,                0.93699,                0.69743,                 0.9395,                0.57949,                 1.0376,              0.0007724,              0.0007724,              0.0007724
                    126,                0.75688,                0.45823,                0.90086,                0.90794,                0.89494,                0.93959,                0.70475,                0.91905,                0.55409,                 1.0327,              0.0007625,              0.0007625,              0.0007625
                    127,                0.73079,                0.45158,                0.90542,                0.91106,                0.91671,                0.94705,                0.72415,                0.89334,                 0.5288,                 1.0125,              0.0007526,              0.0007526,              0.0007526
                    128,                0.75219,                0.46269,                0.90598,                0.94905,                0.87549,                0.94117,                0.70183,                0.93855,                0.54008,                 1.0286,              0.0007427,              0.0007427,              0.0007427
                    129,                0.73194,                0.46423,                0.89825,                0.92991,                0.90272,                0.94294,                0.70349,                0.94164,                0.54679,                 1.0379,              0.0007328,              0.0007328,              0.0007328
                    130,                0.73271,                0.45667,                0.89211,                0.92238,                0.90661,                0.94258,                0.72099,                0.90049,                0.54375,                 1.0204,              0.0007229,              0.0007229,              0.0007229
                    131,                0.72752,                0.46654,                0.90587,                0.95074,                0.84436,                0.93366,                0.70579,                0.92668,                0.61205,                 1.0354,               0.000713,               0.000713,               0.000713
                    132,                0.73356,                0.46215,                0.90028,                0.95981,                 0.8677,                0.94135,                0.70165,                0.92038,                0.54541,                 1.0256,              0.0007031,              0.0007031,              0.0007031
                    133,                0.70116,                0.44288,                0.88298,                0.96556,                 0.8677,                0.94573,                0.72011,                0.89717,                0.52106,                  1.015,              0.0006932,              0.0006932,              0.0006932
                    134,                0.71934,                0.44683,                0.89098,                0.94087,                0.90661,                0.95949,                0.73083,                0.90208,                0.49959,                 1.0233,              0.0006833,              0.0006833,              0.0006833
                    135,                0.69931,                0.44009,                0.89032,                 0.9662,                0.88327,                0.94797,                0.73366,                0.88423,                0.51861,                 1.0127,              0.0006734,              0.0006734,              0.0006734
                    136,                0.71903,                0.44483,                0.89126,                0.95573,                0.85992,                0.92878,                0.69697,                0.91247,                 0.5464,                 1.0264,              0.0006635,              0.0006635,              0.0006635
                    137,                0.72778,                0.45226,                0.89492,                  0.937,                 0.8716,                0.93002,                0.70954,                0.90033,                0.54477,                 1.0097,              0.0006536,              0.0006536,              0.0006536
                    138,                0.72796,                0.45004,                0.89863,                0.95137,                0.89105,                0.94764,                0.71401,                0.92194,                0.51986,                  1.017,              0.0006437,              0.0006437,              0.0006437
                    139,                 0.7018,                0.43713,                 0.8968,                0.94598,                0.88583,                0.95079,                0.71717,                0.91716,                0.51615,                 1.0176,              0.0006338,              0.0006338,              0.0006338
                    140,                0.67858,                0.42354,                 0.8807,                0.95319,                0.89883,                0.94819,                0.71482,                0.93113,                0.52126,                 1.0225,              0.0006239,              0.0006239,              0.0006239
                    141,                0.69183,                 0.4251,                 0.8894,                0.93368,                0.90661,                0.95385,                0.72584,                0.89906,                0.50517,                 1.0161,               0.000614,               0.000614,               0.000614
                    142,                0.69948,                0.43161,                0.89141,                0.93152,                0.91051,                0.95069,                0.72735,                0.89313,                0.51266,                 1.0231,              0.0006041,              0.0006041,              0.0006041
                    143,                0.69817,                0.43709,                0.89412,                 0.9437,                0.89883,                0.94816,                0.73074,                0.86757,                0.51035,                 1.0127,              0.0005942,              0.0005942,              0.0005942
                    144,                0.73453,                0.44987,                0.90077,                0.93935,                0.90393,                0.94477,                 0.7134,                0.90875,                0.51736,                 1.0211,              0.0005843,              0.0005843,              0.0005843
                    145,                0.67216,                0.42121,                 0.8883,                0.93659,                0.91957,                0.94802,                0.70951,                0.94275,                 0.5168,                 1.0228,              0.0005744,              0.0005744,              0.0005744
                    146,                0.69872,                0.42363,                0.88343,                0.96009,                0.89494,                0.95194,                0.73314,                0.88232,                0.49337,                 1.0118,              0.0005645,              0.0005645,              0.0005645
                    147,                0.68129,                0.41798,                0.88097,                0.93933,                0.90369,                0.95196,                 0.7309,                0.86878,                0.49372,                 1.0065,              0.0005546,              0.0005546,              0.0005546
                    148,                0.69855,                0.42379,                0.89507,                0.95292,                0.89494,                0.94795,                0.72806,                0.89183,                0.49004,                 1.0143,              0.0005447,              0.0005447,              0.0005447
                    149,                0.67809,                0.41254,                0.87716,                0.94293,                0.92218,                0.95451,                0.74059,                0.86159,                0.48246,                 1.0013,              0.0005348,              0.0005348,              0.0005348
                    150,                0.66325,                0.40591,                0.87471,                0.96467,                0.89883,                0.94793,                0.72563,                0.88152,                0.49387,                 1.0035,              0.0005249,              0.0005249,              0.0005249
                    151,                0.67276,                0.41139,                0.87806,                0.94146,                 0.9144,                0.94665,                0.72757,                0.87649,                0.49599,                 1.0022,               0.000515,               0.000515,               0.000515
                    152,                0.68653,                0.41832,                   0.88,                0.96634,                0.89105,                0.94446,                0.72275,                0.87291,                0.49407,                 1.0049,              0.0005051,              0.0005051,              0.0005051
                    153,                 0.6844,                0.41303,                0.87794,                 0.9411,                0.91051,                0.94318,                0.70963,                0.91846,                0.52457,                 1.0234,              0.0004952,              0.0004952,              0.0004952
                    154,                0.65381,                0.40543,                0.87148,                0.95006,                0.91051,                0.95001,                0.72285,                0.91212,                0.49518,                 1.0139,              0.0004853,              0.0004853,              0.0004853
                    155,                 0.6516,                0.40679,                0.87838,                0.93962,                0.90825,                0.94998,                0.71551,                0.90891,                0.50205,                 1.0155,              0.0004754,              0.0004754,              0.0004754
