                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.4249,                 1.2851,                 1.1384,                0.74421,                0.65478,                0.71305,                0.40109,                 1.3999,                 1.4188,                 1.1558,               0.009307,               0.009307,               0.009307
                     16,                 1.4195,                  1.238,                 1.1393,                0.75101,                0.65362,                0.73931,                0.41764,                 1.4197,                 1.3726,                 1.2032,              0.0092575,              0.0092575,              0.0092575
                     17,                 1.5035,                  1.299,                 1.1777,                0.73112,                0.60663,                0.68686,                0.38199,                 1.4597,                 1.4947,                 1.1862,               0.009208,               0.009208,               0.009208
                     18,                 1.3996,                 1.2371,                 1.1381,                0.73914,                0.57339,                0.64339,                0.33783,                 1.5055,                 2.2918,                 1.2369,              0.0091585,              0.0091585,              0.0091585
                     19,                   1.37,                 1.2077,                 1.1483,                0.75616,                0.59491,                0.64519,                0.36749,                 1.4248,                 1.5905,                  1.207,               0.009109,               0.009109,               0.009109
                     20,                 1.3974,                 1.2122,                 1.1523,                0.68028,                0.58121,                0.63256,                  0.384,                 1.3139,                 1.5961,                 1.1602,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.3612,                 1.1642,                 1.1124,                0.80275,                0.62035,                 0.7328,                0.43325,                 1.3676,                 1.3188,                 1.1789,                0.00901,                0.00901,                0.00901
                     22,                 1.3491,                 1.1459,                 1.1256,                0.73214,                0.70072,                0.75738,                0.46019,                 1.3385,                 1.1875,                 1.1597,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.3403,                 1.1654,                 1.1381,                0.76568,                0.67123,                0.75165,                0.45225,                 1.3849,                 1.2421,                 1.1586,               0.008911,               0.008911,               0.008911
                     24,                  1.309,                 1.1107,                 1.1008,                0.79313,                0.67906,                0.76712,                0.45206,                 1.4254,                 1.1989,                 1.1932,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.4031,                 1.1393,                 1.1325,                0.74912,                0.67906,                0.76258,                0.46584,                 1.3405,                 1.1985,                 1.1551,               0.008812,               0.008812,               0.008812
                     26,                 1.3229,                 1.1179,                 1.1047,                0.71589,                0.63992,                0.70724,                 0.3927,                 1.4849,                 1.3399,                 1.2023,              0.0087625,              0.0087625,              0.0087625
                     27,                  1.407,                 1.1752,                  1.148,                0.73962,                0.64384,                0.73372,                0.42825,                 1.3548,                 1.5179,                 1.1831,               0.008713,               0.008713,               0.008713
                     28,                 1.3649,                 1.1366,                 1.1256,                0.75862,                0.63992,                 0.7134,                0.39315,                 1.4821,                 1.4095,                 1.2212,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.3357,                 1.0671,                 1.1131,                0.77473,                0.66145,                0.74415,                0.41067,                 1.4534,                 1.1823,                    1.2,               0.008614,               0.008614,               0.008614
                     30,                 1.2834,                 1.0783,                 1.0898,                0.73199,                0.63209,                0.70324,                0.39309,                 1.4788,                 1.2941,                 1.2115,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.3109,                 1.0272,                 1.0895,                0.84193,                 0.5773,                0.65832,                0.39493,                 1.4193,                 1.5318,                 1.1864,               0.008515,               0.008515,               0.008515
                     32,                   1.33,                 1.0829,                 1.1026,                0.77526,                0.68183,                0.74985,                0.42998,                  1.416,                 1.3645,                 1.1863,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.3494,                 1.0899,                 1.1226,                0.74042,                0.66732,                0.73569,                0.40883,                 1.4712,                 1.2515,                 1.2359,               0.008416,               0.008416,               0.008416
                     34,                 1.3249,                 1.0792,                 1.1106,                 0.7228,                0.66732,                0.73464,                0.42406,                 1.4775,                 1.2713,                 1.2223,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.3463,                 1.0618,                 1.1127,                0.77985,                0.69472,                0.77936,                0.46126,                 1.3374,                 1.1749,                 1.1729,               0.008317,               0.008317,               0.008317
                     36,                 1.3005,                 1.0523,                 1.0907,                0.78118,                0.66371,                 0.7711,                0.44523,                 1.3278,                 1.4438,                 1.1899,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3108,                 1.0288,                 1.0903,                0.77954,                0.66341,                0.76138,                0.45129,                  1.392,                 1.1735,                 1.1668,               0.008218,               0.008218,               0.008218
                     38,                 1.2898,                  1.043,                 1.0871,                0.81655,                0.63796,                 0.7587,                0.43707,                 1.4301,                 1.1915,                 1.1827,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.2928,                 1.0347,                 1.0843,                0.76239,                0.65928,                0.72237,                0.45144,                 1.3689,                 1.2005,                 1.2093,               0.008119,               0.008119,               0.008119
                     40,                 1.2932,                 1.0381,                 1.0884,                 0.7553,                0.74755,                0.78917,                0.48239,                 1.3346,                 1.0875,                 1.1712,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3488,                  1.067,                 1.1036,                0.75374,                0.70679,                0.77359,                0.47552,                  1.326,                 1.3719,                 1.1561,                0.00802,                0.00802,                0.00802
                     42,                 1.2891,                  1.037,                 1.0942,                0.77576,                0.73973,                0.80388,                0.50736,                 1.2719,                 1.1191,                 1.1365,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.3057,                0.98306,                 1.0864,                0.78154,                0.66509,                0.74855,                0.46326,                 1.3129,                 1.2981,                 1.1469,               0.007921,               0.007921,               0.007921
                     44,                 1.3065,                 1.0119,                 1.0784,                0.77615,                0.72603,                 0.8038,                0.49195,                  1.351,                 1.1067,                 1.1398,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.3125,                 1.0224,                 1.1086,                0.80013,                0.72858,                0.80344,                0.50611,                 1.2797,                 1.0589,                 1.1331,               0.007822,               0.007822,               0.007822
                     46,                 1.2438,                0.99351,                 1.0819,                0.79037,                0.73046,                0.79965,                0.48963,                 1.2992,                 1.1319,                 1.1493,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.3016,                 1.0078,                 1.1074,                 0.7756,                 0.6967,                0.77239,                0.46848,                 1.3156,                 1.2744,                 1.1464,               0.007723,               0.007723,               0.007723
                     48,                 1.2926,                 1.0092,                 1.0928,                0.73246,                0.72865,                0.76558,                0.42923,                 1.4098,                 1.2882,                 1.1862,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.3015,                0.99091,                 1.0935,                0.75377,                0.69276,                0.75913,                0.41647,                 1.4467,                 1.3527,                 1.1846,               0.007624,               0.007624,               0.007624
                     50,                 1.2583,                0.96137,                 1.0661,                0.74285,                0.74755,                0.80136,                0.47438,                 1.4081,                 1.2087,                 1.1786,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2382,                0.96215,                 1.0846,                0.76988,                0.68689,                0.76826,                0.47024,                 1.3547,                 1.1078,                 1.1379,               0.007525,               0.007525,               0.007525
                     52,                 1.2863,                0.98719,                 1.0799,                0.84364,                0.67123,                0.80034,                 0.4922,                 1.2973,                 1.6138,                 1.1324,              0.0074755,              0.0074755,              0.0074755
                     53,                  1.252,                0.96855,                 1.0805,                 0.7822,                0.69667,                0.77981,                0.47688,                 1.3151,                 1.1519,                 1.1346,               0.007426,               0.007426,               0.007426
                     54,                 1.2402,                0.94899,                 1.0645,                 0.7727,                 0.7319,                0.78173,                0.47933,                  1.306,                 1.0858,                 1.1553,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2259,                0.93265,                 1.0532,                0.85524,                0.70524,                0.82057,                0.52731,                 1.2479,                 1.0059,                 1.1309,               0.007327,               0.007327,               0.007327
                     56,                 1.2414,                0.95348,                 1.0823,                 0.7594,                0.75538,                0.81463,                  0.502,                 1.2963,                 1.0299,                 1.1293,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2214,                0.92318,                 1.0553,                0.84882,                0.70059,                0.82909,                0.50227,                 1.3508,                 1.0125,                 1.1464,               0.007228,               0.007228,               0.007228
                     58,                 1.2551,                0.93477,                 1.0623,                0.81521,                0.77691,                0.84688,                0.54687,                 1.2388,                 1.0025,                 1.1084,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.2173,                0.90836,                 1.0565,                0.76699,                0.76712,                0.81733,                0.50476,                 1.2766,                 1.0406,                 1.1216,               0.007129,               0.007129,               0.007129
                     60,                 1.2311,                0.93069,                 1.0681,                0.80932,                0.77248,                0.83028,                0.50496,                 1.3521,                 1.0339,                 1.1363,              0.0070795,              0.0070795,              0.0070795
                     61,                  1.247,                0.93694,                 1.0611,                0.72875,                0.72798,                0.77447,                0.45701,                 1.3331,                 1.2746,                 1.1328,                0.00703,                0.00703,                0.00703
                     62,                  1.252,                0.92595,                 1.0678,                0.84089,                0.74464,                0.82265,                 0.5167,                 1.2822,                 1.0765,                 1.1155,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.2242,                0.90289,                 1.0523,                0.80076,                0.64971,                0.72513,                0.42377,                 1.4508,                  1.279,                 1.2064,               0.006931,               0.006931,               0.006931
                     64,                 1.1998,                0.89747,                 1.0672,                0.76005,                0.70059,                0.76777,                0.46899,                  1.325,                 1.1116,                  1.155,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.1946,                0.88803,                 1.0531,                0.77128,                0.68885,                0.77447,                0.47166,                 1.3411,                 1.0945,                  1.165,               0.006832,               0.006832,               0.006832
                     66,                 1.2187,                0.88315,                 1.0526,                 0.7814,                0.65755,                0.77212,                  0.487,                 1.3133,                 1.0816,                   1.14,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.2017,                0.89488,                 1.0492,                0.82488,                0.76125,                0.83877,                0.54746,                  1.212,                 1.0226,                  1.104,               0.006733,               0.006733,               0.006733
                     68,                  1.195,                0.87648,                 1.0481,                0.82479,                0.75342,                0.83565,                0.50808,                  1.315,                 1.0145,                 1.1436,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.1995,                0.86783,                 1.0414,                0.82882,                 0.7319,                 0.8277,                0.51031,                 1.2848,                0.97848,                  1.126,               0.006634,               0.006634,               0.006634
                     70,                 1.1964,                0.87478,                 1.0572,                0.87692,                0.72994,                 0.8512,                0.54181,                 1.2597,                 0.8953,                   1.11,              0.0065845,              0.0065845,              0.0065845
                     71,                   1.18,                0.88091,                 1.0434,                 0.8333,                0.76517,                0.86163,                0.55301,                 1.2265,                 1.0269,                 1.1039,               0.006535,               0.006535,               0.006535
                     72,                 1.1643,                0.85089,                 1.0391,                0.83991,                0.77003,                0.86014,                0.54907,                 1.2525,                 0.9568,                 1.1012,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.1892,                0.85949,                 1.0467,                0.85148,                0.76292,                0.84462,                0.56295,                 1.1481,                0.94962,                 1.0675,               0.006436,               0.006436,               0.006436
                     74,                 1.1642,                0.83192,                 1.0293,                0.84809,                0.75384,                0.84094,                0.56105,                 1.1889,                 0.9502,                 1.0781,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.1797,                0.84064,                 1.0403,                0.79785,                0.78669,                0.85256,                0.54925,                 1.2378,                 1.1165,                  1.094,               0.006337,               0.006337,               0.006337
                     76,                 1.1814,                0.86316,                 1.0302,                0.74514,                0.71624,                0.78766,                0.47609,                 1.3474,                 1.3798,                 1.1798,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.1644,                0.85302,                 1.0252,                0.81617,                0.77329,                 0.8439,                0.54809,                 1.2183,                0.96691,                  1.101,               0.006238,               0.006238,               0.006238
                     78,                 1.1121,                0.81762,                 1.0109,                0.86313,                0.76512,                0.85027,                0.54443,                 1.2705,                0.93436,                 1.1394,              0.0061885,              0.0061885,              0.0061885
                     79,                  1.154,                0.82781,                 1.0308,                0.87341,                0.76961,                0.85675,                 0.5515,                 1.2462,                0.88884,                 1.1165,               0.006139,               0.006139,               0.006139
                     80,                 1.1593,                0.81413,                 1.0258,                0.83122,                0.75177,                0.84226,                0.51919,                 1.3311,                0.94458,                 1.1503,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.1411,                 0.8321,                  1.023,                0.83293,                0.70059,                0.80359,                0.49503,                  1.334,                 1.1964,                 1.1665,                0.00604,                0.00604,                0.00604
                     82,                 1.1344,                0.82369,                 1.0205,                0.80224,                0.75538,                 0.8241,                 0.5204,                 1.2575,                0.97263,                 1.1179,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.1245,                 0.7932,                 1.0114,                0.85025,                0.76712,                0.85667,                0.55645,                 1.2177,                0.91428,                 1.0907,               0.005941,               0.005941,               0.005941
                     84,                 1.1482,                0.82177,                  1.023,                0.84119,                0.78776,                 0.8416,                0.54298,                 1.2352,                0.91118,                 1.1072,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.1419,                0.82337,                 1.0355,                0.84859,                0.75678,                0.85367,                 0.5618,                 1.2246,                0.88165,                  1.093,               0.005842,               0.005842,               0.005842
                     86,                 1.1255,                0.80883,                 1.0068,                0.85603,                0.76798,                0.86818,                0.57287,                 1.1888,                0.84679,                 1.0799,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.1593,                0.84274,                 1.0306,                 0.8527,                0.77691,                0.86408,                0.56376,                 1.2454,                0.91075,                 1.1072,               0.005743,               0.005743,               0.005743
                     88,                 1.1387,                0.81507,                 1.0213,                0.87329,                0.78226,                 0.8834,                0.56976,                 1.2345,                0.83496,                 1.1054,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.1775,                0.82604,                 1.0292,                0.80628,                0.80626,                 0.8691,                0.50959,                 1.3998,                0.92651,                 1.1528,               0.005644,               0.005644,               0.005644
                     90,                 1.1486,                 0.8184,                 1.0283,                0.82105,                0.80626,                 0.8727,                0.55185,                 1.2148,                 0.8955,                 1.0875,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.1219,                0.80375,                 1.0245,                0.89291,                0.77495,                 0.8778,                0.58547,                 1.1493,                0.85139,                  1.073,               0.005545,               0.005545,               0.005545
                     92,                 1.0984,                0.77482,                 1.0035,                0.85661,                0.80235,                0.87538,                0.57886,                 1.1842,                0.84242,                 1.0796,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.0926,                0.75402,                 1.0025,                0.85773,                 0.8141,                0.87544,                0.58469,                 1.1861,                0.79891,                 1.0789,               0.005446,               0.005446,               0.005446
                     94,                 1.0763,                0.74767,                 1.0094,                0.87512,                0.81213,                 0.8925,                0.59807,                 1.1416,                0.80254,                 1.0685,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1175,                0.77004,                 1.0134,                0.83034,                0.81407,                0.86654,                0.57686,                 1.1647,                0.83308,                 1.0921,               0.005347,               0.005347,               0.005347
                     96,                 1.1111,                0.75917,                0.99348,                0.83755,                0.76125,                0.84342,                0.56153,                 1.1904,                0.93101,                 1.1023,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.0924,                0.74009,                0.99805,                0.85995,                0.74498,                0.83404,                0.55954,                 1.1964,                 0.8752,                 1.1078,               0.005248,               0.005248,               0.005248
                     98,                 1.1064,                0.76558,                 1.0079,                0.83397,                0.79843,                0.87456,                0.57445,                 1.1403,                0.85497,                 1.0802,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.0988,                0.75568,                 1.0091,                0.83884,                0.77413,                0.86029,                0.56153,                 1.1973,                0.97781,                 1.0935,               0.005149,               0.005149,               0.005149
                    100,                 1.1291,                0.78591,                 1.0257,                0.88604,                0.75342,                0.86801,                0.56505,                 1.1907,                0.82702,                 1.0803,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.0837,                0.77647,                 1.0134,                 0.8321,                 0.7468,                0.79962,                0.52401,                  1.225,                0.95564,                  1.107,                0.00505,                0.00505,                0.00505
                    102,                 1.0644,                0.75018,                 1.0035,                0.80559,                0.66495,                0.71231,                0.43364,                 1.4269,                 1.2015,                 1.2235,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1042,                 0.7575,                 1.0095,                0.82257,                0.66231,                0.75509,                0.47349,                 1.3955,                  1.085,                 1.1875,               0.004951,               0.004951,               0.004951
                    104,                 1.1018,                0.75356,                 1.0057,                0.81582,                0.77146,                  0.854,                0.55987,                 1.2107,                0.89561,                  1.089,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.0737,                0.75192,                0.99785,                0.88067,                0.74755,                0.85769,                0.57739,                 1.1586,                0.88927,                 1.0688,               0.004852,               0.004852,               0.004852
                    106,                 1.0971,                0.75869,                0.99986,                0.87705,                0.75538,                0.86001,                0.56122,                 1.2289,                0.88286,                 1.0926,              0.0048025,              0.0048025,              0.0048025
                    107,                  1.071,                0.72605,                0.99531,                0.87766,                0.78622,                0.86145,                0.54492,                 1.2761,                 0.9014,                 1.1016,               0.004753,               0.004753,               0.004753
                    108,                 1.0962,                0.76565,                0.99851,                0.86987,                0.77183,                0.86907,                0.57359,                 1.1583,                0.84455,                 1.0536,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.0778,                0.71236,                0.98317,                0.89519,                0.78474,                0.88581,                0.59777,                 1.1325,                0.78796,                 1.0602,               0.004654,               0.004654,               0.004654
                    110,                 1.0771,                0.72402,                0.99621,                0.83142,                 0.8493,                0.88916,                0.59409,                 1.1493,                0.78824,                 1.0737,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.0818,                0.71674,                0.99061,                0.09929,                0.83366,                0.09464,                0.05851,                 1.2205,                 14.263,                 1.0867,               0.004555,               0.004555,               0.004555
                    112,                 1.0796,                0.72129,                 0.9914,                0.88413,                0.82127,                0.89747,                 0.5963,                 1.1734,                0.75618,                  1.075,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.0674,                0.70786,                 0.9902,                0.90148,                0.80581,                0.89972,                0.60985,                 1.1198,                0.76251,                 1.0613,               0.004456,               0.004456,               0.004456
                    114,                 1.0519,                0.72472,                0.99412,                0.87922,                0.82779,                0.89411,                0.60927,                 1.1107,                0.77661,                 1.0594,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.0474,                0.69881,                0.98491,                0.90566,                0.79061,                0.88131,                 0.6027,                 1.1117,                0.81953,                 1.0575,               0.004357,               0.004357,               0.004357
                    116,                 1.0308,                0.68289,                0.97581,                0.92406,                0.78583,                0.87942,                0.58852,                 1.1553,                0.79949,                 1.0728,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.0589,                0.68357,                0.98172,                0.90725,                0.80235,                0.89328,                0.60499,                   1.14,                0.76083,                 1.0666,               0.004258,               0.004258,               0.004258
                    118,                 1.0475,                0.67535,                0.98251,                0.93258,                  0.785,                0.89378,                0.60675,                 1.1317,                0.79856,                 1.0614,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.0424,                0.69409,                0.98212,                0.89825,                0.80431,                0.89974,                0.61792,                 1.0955,                0.72382,                 1.0501,               0.004159,               0.004159,               0.004159
                    120,                 1.0282,                0.67697,                0.97473,                0.88798,                0.83562,                0.90217,                0.61031,                 1.1099,                0.72733,                 1.0567,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.0204,                0.68773,                0.96769,                0.89066,                0.79704,                0.88698,                  0.594,                 1.1552,                0.78337,                 1.0657,                0.00406,                0.00406,                0.00406
                    122,                 1.0182,                0.68107,                 0.9842,                0.91205,                0.81409,                0.89952,                0.62212,                 1.0756,                0.71648,                 1.0451,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.0111,                0.67773,                0.97045,                0.86435,                0.83757,                 0.8994,                0.60532,                 1.1299,                0.73006,                 1.0552,               0.003961,               0.003961,               0.003961
                    124,                0.99965,                0.67246,                0.96934,                0.86793,                0.82307,                0.90097,                0.60667,                 1.1648,                0.75737,                 1.0612,              0.0039115,              0.0039115,              0.0039115
                    125,                 0.9857,                0.64982,                0.96055,                0.90259,                0.79781,                0.90437,                 0.6093,                 1.1378,                0.75706,                 1.0522,               0.003862,               0.003862,               0.003862
                    126,                 1.0113,                0.66075,                0.96458,                0.87332,                0.81018,                 0.8763,                0.60382,                 1.1288,                  0.786,                 1.0506,              0.0038125,              0.0038125,              0.0038125
                    127,                0.97562,                0.65426,                0.96281,                0.88539,                0.81409,                0.89038,                0.60807,                 1.1216,                0.76718,                 1.0447,               0.003763,               0.003763,               0.003763
                    128,                0.99137,                0.66856,                0.96015,                0.87798,                0.79256,                0.88146,                0.59344,                  1.159,                0.80203,                 1.0641,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0046,                0.67054,                0.95783,                0.89206,                  0.818,                 0.8855,                0.60709,                 1.1167,                0.76995,                 1.0404,               0.003664,               0.003664,               0.003664
                    130,                0.99516,                0.65651,                0.96008,                0.92566,                0.79061,                0.89384,                0.62552,                 1.0974,                0.73207,                 1.0367,              0.0036145,              0.0036145,              0.0036145
                    131,                0.99188,                0.66385,                0.98148,                0.84085,                0.82779,                0.86991,                0.59083,                 1.1255,                0.80475,                 1.0561,               0.003565,               0.003565,               0.003565
                    132,                0.99856,                0.64846,                0.96944,                0.87691,                0.82253,                0.87607,                0.59554,                 1.1287,                0.78062,                 1.0664,              0.0035155,              0.0035155,              0.0035155
                    133,                0.98038,                0.64773,                0.95623,                0.91479,                0.81938,                0.89678,                0.62001,                 1.1074,                0.74416,                 1.0469,               0.003466,               0.003466,               0.003466
                    134,                 1.0116,                0.65595,                0.95954,                0.89225,                0.84268,                0.90024,                0.60504,                 1.1568,                0.73864,                 1.0639,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.0047,                0.64421,                0.97581,                 0.9203,                0.80822,                0.89953,                 0.6136,                 1.1038,                0.72249,                 1.0637,               0.003367,               0.003367,               0.003367
                    136,                 1.0237,                0.67774,                0.96726,                0.88595,                 0.8454,                 0.9006,                0.61358,                 1.1055,                0.76268,                 1.0501,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0156,                0.66837,                0.96467,                0.87727,                0.85324,                0.90543,                0.62336,                  1.109,                0.71453,                 1.0424,               0.003268,               0.003268,               0.003268
                    138,                 1.0389,                 0.6695,                0.97735,                 0.9114,                0.80626,                0.90034,                 0.6296,                 1.0849,                0.71905,                 1.0402,              0.0032185,              0.0032185,              0.0032185
                    139,                0.99894,                0.62985,                0.95652,                0.89928,                0.83366,                0.90949,                0.62563,                 1.0855,                0.69519,                 1.0382,               0.003169,               0.003169,               0.003169
                    140,                0.97842,                0.63236,                0.96388,                 0.8694,                0.83757,                0.89519,                0.60848,                  1.113,                0.73717,                 1.0461,              0.0031195,              0.0031195,              0.0031195
                    141,                0.99786,                0.65103,                0.97146,                0.89553,                0.82583,                0.89978,                0.63276,                 1.0651,                0.68456,                 1.0359,                0.00307,                0.00307,                0.00307
                    142,                  0.973,                0.63127,                0.96696,                0.88447,                0.86106,                0.90614,                0.63139,                 1.0881,                0.68794,                 1.0375,              0.0030205,              0.0030205,              0.0030205
                    143,                0.95121,                0.61407,                 0.9502,                0.91216,                0.80822,                0.90773,                0.63324,                 1.0818,                0.68771,                 1.0343,               0.002971,               0.002971,               0.002971
                    144,                0.97491,                0.62734,                 0.9658,                0.87655,                0.84762,                0.91063,                0.64491,                 1.0555,                0.68583,                 1.0176,              0.0029215,              0.0029215,              0.0029215
                    145,                0.92841,                0.60813,                0.94953,                0.89493,                0.85007,                0.90867,                0.63695,                 1.0968,                0.69631,                 1.0352,               0.002872,               0.002872,               0.002872
                    146,                0.96152,                0.61389,                0.95224,                0.90148,                0.84157,                0.91691,                0.63054,                 1.1091,                0.69867,                 1.0419,              0.0028225,              0.0028225,              0.0028225
                    147,                0.93678,                0.61173,                0.93818,                0.86866,                0.85426,                0.91005,                0.62579,                 1.0872,                0.71696,                 1.0412,               0.002773,               0.002773,               0.002773
                    148,                0.97665,                0.62617,                0.96778,                0.90962,                0.84149,                0.91181,                0.63047,                 1.0965,                0.69338,                 1.0502,              0.0027235,              0.0027235,              0.0027235
                    149,                 0.9304,                0.59053,                0.92722,                0.91564,                0.81605,                0.90108,                0.62382,                 1.0755,                0.72923,                 1.0378,               0.002674,               0.002674,               0.002674
                    150,                0.91307,                 0.6003,                0.94387,                0.88291,                0.86301,                0.91274,                0.64077,                 1.0657,                0.68294,                 1.0255,              0.0026245,              0.0026245,              0.0026245
                    151,                0.91239,                0.59162,                0.93028,                0.90795,                0.85323,                0.91684,                0.64558,                 1.0593,                0.68736,                 1.0379,               0.002575,               0.002575,               0.002575
                    152,                 0.9631,                0.62875,                0.95057,                0.90336,                0.84736,                0.92104,                0.63204,                 1.1087,                0.67874,                 1.0461,              0.0025255,              0.0025255,              0.0025255
                    153,                0.96224,                0.61584,                0.94167,                0.90748,                0.82537,                 0.9117,                0.64072,                 1.0597,                0.70792,                 1.0243,               0.002476,               0.002476,               0.002476
                    154,                0.93195,                0.59399,                0.93263,                0.92196,                0.80916,                0.90783,                0.63492,                  1.044,                0.69777,                 1.0292,              0.0024265,              0.0024265,              0.0024265
                    155,                  0.895,                0.58772,                0.92704,                0.88713,                0.86133,                0.91498,                0.66488,                 1.0065,                0.67297,                 1.0104,               0.002377,               0.002377,               0.002377
