                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 1.2757,                0.99116,                 1.0835,                0.83986,                0.69051,                0.82422,                0.51539,                  1.283,                 1.0218,                 1.1947,              0.0018921,              0.0018921,              0.0018921
                     32,                 1.2563,                0.95248,                 1.0732,                  0.776,                0.75894,                0.82158,                0.51839,                 1.3072,                 1.0316,                 1.2192,              0.0018849,              0.0018849,              0.0018849
                     33,                 1.2536,                0.97043,                 1.0736,                0.82749,                0.76092,                0.83544,                0.51833,                 1.3082,                0.93447,                 1.2028,              0.0018775,              0.0018775,              0.0018775
                     34,                  1.278,                0.99505,                 1.0953,                0.83835,                0.69984,                0.81803,                0.52056,                 1.2705,                0.98713,                 1.2071,              0.0018699,              0.0018699,              0.0018699
                     35,                 1.2676,                0.98181,                 1.0873,                0.80608,                 0.7776,                0.84827,                0.51872,                 1.3408,                 1.0099,                 1.2101,              0.0018621,              0.0018621,              0.0018621
                     36,                 1.2533,                0.98017,                 1.0973,                0.78324,                0.78849,                0.84653,                0.52949,                 1.2877,                 1.0026,                 1.2124,              0.0018541,              0.0018541,              0.0018541
                     37,                 1.2268,                 0.9365,                 1.0597,                0.84599,                0.76827,                0.85989,                0.55562,                 1.2536,                0.88057,                 1.1826,              0.0018459,              0.0018459,              0.0018459
                     38,                 1.2468,                0.93358,                 1.0739,                0.80898,                0.81014,                0.86277,                0.53792,                 1.3155,                0.95334,                 1.2138,              0.0018374,              0.0018374,              0.0018374
                     39,                 1.2463,                0.93502,                 1.0669,                0.81744,                0.75904,                0.84661,                0.55061,                 1.2536,                0.98175,                 1.1865,              0.0018288,              0.0018288,              0.0018288
                     40,                 1.2255,                0.91595,                 1.0557,                0.85015,                0.75894,                0.85058,                0.54427,                 1.2595,                0.90575,                 1.1947,                0.00182,                0.00182,                0.00182
                     41,                 1.2138,                0.91902,                 1.0678,                0.84513,                0.75428,                0.85727,                 0.5579,                 1.2427,                0.87662,                 1.1977,              0.0018109,              0.0018109,              0.0018109
                     42,                  1.252,                0.95116,                 1.0875,                0.86804,                 0.7605,                0.85928,                 0.5525,                 1.2116,                0.90131,                 1.1479,              0.0018017,              0.0018017,              0.0018017
                     43,                 1.2292,                0.89553,                 1.0545,                0.78661,                0.78072,                0.82538,                0.52447,                 1.2582,                0.93948,                 1.1759,              0.0017923,              0.0017923,              0.0017923
                     44,                 1.2196,                 0.9248,                 1.0752,                0.84008,                0.75272,                0.83195,                 0.5312,                 1.2511,                0.88797,                 1.2064,              0.0017826,              0.0017826,              0.0017826
                     45,                 1.2292,                0.89564,                 1.0599,                0.79785,                 0.7465,                0.82919,                0.51759,                 1.2873,                0.94349,                 1.1914,              0.0017728,              0.0017728,              0.0017728
                     46,                 1.1836,                0.87421,                 1.0442,                0.80701,                0.73489,                0.84251,                0.51551,                 1.2822,                 1.0079,                 1.1847,              0.0017628,              0.0017628,              0.0017628
                     47,                 1.1656,                0.85487,                  1.036,                0.82066,                0.79706,                0.85836,                0.55145,                  1.265,                0.87486,                 1.1858,              0.0017526,              0.0017526,              0.0017526
                     48,                 1.1802,                0.84609,                  1.044,                0.83017,                0.78849,                0.86221,                0.56089,                 1.2316,                0.88945,                 1.1697,              0.0017422,              0.0017422,              0.0017422
                     49,                 1.1879,                0.84414,                 1.0424,                0.82155,                 0.8019,                0.87021,                0.56191,                 1.2404,                0.84234,                  1.176,              0.0017317,              0.0017317,              0.0017317
                     50,                 1.1543,                0.83293,                 1.0292,                0.84179,                0.81919,                0.88551,                0.56886,                 1.2388,                0.88032,                  1.158,              0.0017209,              0.0017209,              0.0017209
                     51,                 1.1719,                0.86127,                 1.0408,                0.81446,                0.82582,                0.87269,                 0.5593,                 1.2647,                0.86219,                 1.1957,                0.00171,                0.00171,                0.00171
                     52,                  1.201,                0.87434,                 1.0693,                0.81699,                 0.7916,                0.86186,                 0.5653,                 1.2322,                0.85108,                 1.1892,               0.001699,               0.001699,               0.001699
                     53,                 1.1617,                0.85036,                 1.0451,                0.82964,                0.73717,                0.82545,                0.53909,                 1.2341,                 1.0034,                 1.1855,              0.0016877,              0.0016877,              0.0016877
                     54,                 1.1758,                0.83086,                 1.0309,                0.85783,                0.78227,                0.85832,                0.54676,                 1.2784,                0.88066,                 1.1853,              0.0016763,              0.0016763,              0.0016763
                     55,                 1.1696,                 0.8387,                 1.0402,                0.84536,                0.73717,                0.83446,                 0.5138,                 1.3506,                0.98301,                 1.2039,              0.0016647,              0.0016647,              0.0016647
                     56,                 1.1727,                0.83923,                 1.0524,                0.86184,                0.76639,                0.85441,                0.54592,                 1.2761,                0.88077,                 1.1932,               0.001653,               0.001653,               0.001653
                     57,                 1.1475,                0.80201,                 1.0264,                0.86121,                0.80715,                0.87354,                 0.5607,                 1.2765,                0.83741,                 1.1768,               0.001641,               0.001641,               0.001641
                     58,                 1.1544,                0.80316,                 1.0333,                0.84511,                0.83159,                0.88344,                0.55622,                 1.2551,                0.83268,                 1.1651,               0.001629,               0.001629,               0.001629
                     59,                 1.1316,                0.81455,                 1.0346,                0.85413,                0.77407,                0.87578,                0.57087,                 1.2322,                 0.8612,                 1.1768,              0.0016168,              0.0016168,              0.0016168
                     60,                 1.1456,                0.80816,                 1.0386,                0.85383,                0.84137,                0.89684,                0.58797,                 1.2049,                0.83488,                 1.1635,              0.0016044,              0.0016044,              0.0016044
                     61,                 1.1395,                0.79942,                 1.0246,                0.85846,                0.79316,                0.87451,                0.56399,                 1.2044,                0.82098,                 1.1533,              0.0015919,              0.0015919,              0.0015919
                     62,                 1.1135,                0.78259,                 1.0215,                0.87075,                0.82773,                0.89071,                0.58372,                 1.2191,                0.78964,                 1.1689,              0.0015793,              0.0015793,              0.0015793
                     63,                 1.1173,                 0.7648,                 1.0179,                0.88192,                 0.8196,                0.89077,                0.58286,                 1.2036,                  0.781,                 1.1546,              0.0015665,              0.0015665,              0.0015665
                     64,                 1.1017,                 0.7631,                 1.0034,                0.86586,                0.79316,                0.88163,                0.57193,                  1.197,                0.82198,                 1.1605,              0.0015535,              0.0015535,              0.0015535
                     65,                 1.0984,                0.75371,                 1.0052,                0.84631,                0.85642,                0.88937,                0.58035,                 1.2166,                0.75659,                 1.1689,              0.0015405,              0.0015405,              0.0015405
                     66,                 1.1409,                0.75777,                 1.0217,                0.87757,                0.77916,                0.88557,                0.59391,                 1.1607,                0.78332,                 1.1326,              0.0015273,              0.0015273,              0.0015273
                     67,                 1.1349,                0.76394,                 1.0217,                0.87011,                0.84292,                0.90148,                0.58935,                 1.1659,                0.77957,                 1.1478,               0.001514,               0.001514,               0.001514
                     68,                 1.1109,                0.75785,                 1.0155,                 0.8733,                 0.8367,                0.89621,                0.56962,                 1.2315,                0.80771,                 1.1865,              0.0015005,              0.0015005,              0.0015005
                     69,                 1.0886,                0.72534,                 0.9982,                0.88193,                0.80871,                0.88914,                 0.5696,                 1.2166,                0.77582,                 1.1481,              0.0014869,              0.0014869,              0.0014869
                     70,                 1.0981,                 0.7328,                 1.0054,                 0.8607,                0.82271,                0.88655,                 0.5899,                 1.1661,                 0.7768,                 1.1462,              0.0014733,              0.0014733,              0.0014733
                     71,                 1.0843,                0.76022,                 1.0096,                 0.8507,                0.84603,                0.89254,                0.59607,                 1.1669,                0.77901,                 1.1521,              0.0014595,              0.0014595,              0.0014595
                     72,                 1.0798,                0.76345,                 1.0084,                0.86719,                0.83271,                0.89029,                0.59304,                 1.1749,                 0.7644,                 1.1467,              0.0014455,              0.0014455,              0.0014455
                     73,                 1.0771,                0.73914,                 1.0169,                0.86394,                0.82271,                0.88755,                0.58535,                 1.2233,                   0.76,                 1.1501,              0.0014315,              0.0014315,              0.0014315
                     74,                 1.1007,                0.71951,                 0.9988,                 0.8934,                0.79508,                0.87175,                0.57749,                 1.2169,                0.76837,                 1.1647,              0.0014174,              0.0014174,              0.0014174
                     75,                 1.0734,                0.71507,                0.99048,                0.90503,                 0.8003,                0.89273,                 0.5925,                 1.1817,                0.73056,                 1.1406,              0.0014032,              0.0014032,              0.0014032
                     76,                 1.0529,                0.70523,                0.98833,                0.86692,                0.84603,                 0.9062,                0.60687,                 1.1679,                 0.7381,                 1.1304,              0.0013889,              0.0013889,              0.0013889
                     77,                 1.0611,                0.71947,                0.99576,                 0.8706,                0.82737,                0.89907,                 0.5878,                 1.2074,                0.75997,                   1.15,              0.0013744,              0.0013744,              0.0013744
                     78,                 1.0503,                 0.7234,                 0.9985,                0.85446,                0.83089,                0.88887,                0.58866,                 1.2174,                0.75244,                 1.1599,              0.0013599,              0.0013599,              0.0013599
                     79,                 1.0483,                0.72357,                 0.9988,                0.86727,                0.79782,                0.87039,                 0.5607,                 1.2497,                0.80764,                 1.1786,              0.0013454,              0.0013454,              0.0013454
                     80,                 1.0616,                0.69041,                0.99442,                0.87653,                0.83981,                0.90276,                0.60278,                 1.1626,                0.72209,                 1.1318,              0.0013307,              0.0013307,              0.0013307
                     81,                 1.0005,                0.68681,                0.98558,                0.87794,                 0.8278,                0.89204,                0.59295,                 1.1991,                0.75493,                  1.156,              0.0013159,              0.0013159,              0.0013159
                     82,                 1.0256,                0.69758,                0.97967,                 0.8987,                0.83515,                0.90983,                0.60821,                 1.1832,                0.74394,                 1.1579,              0.0013011,              0.0013011,              0.0013011
                     83,                 1.0525,                0.68994,                0.98498,                0.88503,                0.82603,                0.89454,                0.60833,                 1.1375,                0.74233,                 1.1202,              0.0012862,              0.0012862,              0.0012862
                     84,                 1.0041,                0.68641,                0.98828,                0.89953,                0.79938,                0.89002,                0.59547,                 1.1426,                0.78596,                 1.1174,              0.0012712,              0.0012712,              0.0012712
                     85,                 1.0131,                0.69305,                0.97761,                0.88153,                0.83321,                0.90607,                0.61669,                 1.1428,                 0.7259,                 1.1221,              0.0012562,              0.0012562,              0.0012562
                     86,                 1.0264,                0.69636,                0.97836,                0.86812,                0.79854,                0.86978,                0.56029,                 1.1861,                0.81144,                  1.146,              0.0012411,              0.0012411,              0.0012411
                     87,                 1.0295,                0.68469,                0.98577,                0.90077,                0.80404,                 0.8915,                0.59897,                 1.1571,                  0.767,                 1.1459,               0.001226,               0.001226,               0.001226
                     88,                 1.0189,                0.67925,                0.98727,                0.89734,                0.84137,                0.90839,                0.61435,                 1.1705,                0.70323,                 1.1445,              0.0012108,              0.0012108,              0.0012108
                     89,                 1.0113,                 0.6744,                0.98884,                0.89944,                0.82271,                0.90085,                0.61133,                 1.1157,                0.72053,                 1.1216,              0.0011955,              0.0011955,              0.0011955
                     90,                 1.0174,                0.68827,                0.98777,                0.88529,                0.84292,                0.90996,                0.60178,                 1.1753,                 0.7193,                 1.1357,              0.0011802,              0.0011802,              0.0011802
                     91,                 1.0436,                0.68689,                 0.9791,                0.88287,                0.83227,                0.90227,                0.58987,                 1.2051,                0.76149,                 1.1521,              0.0011649,              0.0011649,              0.0011649
                     92,                 1.0216,                0.66216,                0.97848,                0.90727,                0.80715,                0.89785,                0.60514,                 1.1744,                 0.7337,                 1.1498,              0.0011495,              0.0011495,              0.0011495
                     93,                 0.9952,                0.65169,                 0.9718,                0.90731,                0.82203,                0.89977,                0.60173,                 1.1782,                0.71388,                 1.1453,              0.0011341,              0.0011341,              0.0011341
                     94,                 1.0017,                0.65291,                0.97058,                0.88442,                0.82426,                 0.9037,                0.60721,                 1.1508,                0.74027,                  1.145,              0.0011186,              0.0011186,              0.0011186
                     95,                0.98685,                0.64284,                0.97206,                0.90193,                0.84759,                0.91524,                0.62223,                 1.1125,                0.72612,                 1.1391,              0.0011032,              0.0011032,              0.0011032
                     96,                  1.003,                0.66166,                0.97459,                0.91029,                0.85213,                0.90854,                0.61532,                  1.121,                0.67564,                   1.11,              0.0010877,              0.0010877,              0.0010877
                     97,                 0.9948,                0.64878,                0.96961,                0.86632,                0.84661,                0.89291,                 0.6059,                 1.1594,                0.73106,                 1.1507,              0.0010722,              0.0010722,              0.0010722
                     98,                0.99227,                0.65349,                0.97244,                0.88213,                0.83981,                0.89595,                 0.6113,                 1.1736,                0.70755,                 1.1419,              0.0010566,              0.0010566,              0.0010566
                     99,                0.98894,                0.64131,                0.96549,                0.90393,                0.82271,                0.89669,                 0.5984,                 1.1561,                0.72439,                 1.1207,              0.0010411,              0.0010411,              0.0010411
                    100,                 0.9905,                0.64211,                0.96764,                0.90651,                0.84447,                0.90992,                 0.6129,                 1.1683,                0.69315,                 1.1348,              0.0010256,              0.0010256,              0.0010256
                    101,                0.96302,                0.61687,                0.96192,                0.90278,                0.86625,                 0.9205,                0.63057,                 1.1035,                 0.6795,                 1.1133,                0.00101,                0.00101,                0.00101
                    102,                0.95592,                0.61526,                0.95032,                0.91497,                0.82893,                0.91696,                0.63006,                 1.1042,                0.67684,                 1.1168,             0.00099445,             0.00099445,             0.00099445
                    103,                0.99833,                 0.6299,                0.95801,                0.87796,                0.82893,                 0.9057,                0.60704,                 1.1782,                0.71047,                 1.1482,              0.0009789,              0.0009789,              0.0009789
                    104,                0.97817,                0.62976,                0.96882,                0.86769,                0.85669,                 0.9067,                0.61928,                 1.1411,                0.67582,                 1.1247,             0.00096336,             0.00096336,             0.00096336
                    105,                0.93236,                0.60422,                0.93968,                0.90528,                0.83237,                0.91542,                0.61276,                 1.1409,                0.72164,                  1.134,             0.00094784,             0.00094784,             0.00094784
                    106,                0.96012,                0.61349,                0.95459,                0.89045,                0.85956,                0.91111,                0.62958,                 1.0933,                0.66783,                 1.1142,             0.00093233,             0.00093233,             0.00093233
                    107,                0.96604,                0.62174,                0.94879,                0.90138,                0.85283,                0.91383,                0.63301,                 1.0976,                0.65596,                 1.1149,             0.00091683,             0.00091683,             0.00091683
                    108,                0.95327,                0.62685,                0.95933,                0.89555,                0.85848,                0.91254,                0.63265,                 1.1034,                0.66922,                 1.1174,             0.00090136,             0.00090136,             0.00090136
                    109,                0.93605,                0.59914,                0.94326,                0.91902,                0.82115,                0.89935,                0.62169,                 1.1201,                0.65342,                 1.1307,             0.00088592,             0.00088592,             0.00088592
                    110,                0.93643,                0.61615,                0.94311,                0.92236,                0.84759,                0.92141,                0.64327,                 1.1141,                0.63517,                 1.1321,             0.00087051,             0.00087051,             0.00087051
                    111,                0.93597,                0.60033,                0.93523,                0.90037,                0.83359,                0.90577,                0.63364,                 1.1051,                0.66083,                 1.1276,             0.00085513,             0.00085513,             0.00085513
                    112,                0.93606,                0.61754,                0.95822,                0.90828,                0.84706,                0.92167,                 0.6432,                 1.1133,                0.65162,                  1.121,             0.00083979,             0.00083979,             0.00083979
                    113,                0.93742,                0.60471,                0.94117,                0.91644,                0.85381,                0.91656,                0.64132,                 1.0735,                0.64965,                 1.1019,             0.00082449,             0.00082449,             0.00082449
                    114,                 0.9273,                  0.598,                0.94442,                0.91985,                0.85381,                0.91647,                0.62989,                 1.0882,                0.65308,                 1.1141,             0.00080924,             0.00080924,             0.00080924
                    115,                0.90889,                  0.577,                0.93586,                0.89127,                0.84135,                0.90004,                0.62908,                  1.071,                  0.665,                 1.1159,             0.00079404,             0.00079404,             0.00079404
                    116,                0.92933,                0.59529,                0.94413,                0.86864,                0.85537,                0.91134,                0.63665,                 1.0583,                0.65593,                 1.1011,             0.00077889,             0.00077889,             0.00077889
                    117,                 0.9111,                0.57738,                0.94291,                0.90644,                0.85381,                0.92478,                0.63462,                 1.1071,                0.67015,                 1.1186,              0.0007638,              0.0007638,              0.0007638
                    118,                0.93306,                0.59319,                0.94769,                0.92811,                0.85226,                0.92632,                0.64629,                 1.0767,                 0.6295,                 1.0956,             0.00074877,             0.00074877,             0.00074877
                    119,                0.94002,                0.58887,                0.94429,                 0.9062,                0.83048,                 0.9184,                0.63546,                 1.0927,                0.65495,                  1.095,              0.0007338,              0.0007338,              0.0007338
                    120,                0.91039,                0.58766,                0.92911,                0.92078,                0.84957,                0.91689,                0.64571,                 1.0636,                0.63363,                 1.1026,              0.0007189,              0.0007189,              0.0007189
                    121,                0.90436,                0.57258,                0.93252,                0.91034,                0.85267,                0.91566,                0.64267,                 1.0792,                0.63249,                 1.1006,             0.00070407,             0.00070407,             0.00070407
                    122,                0.88741,                0.56011,                 0.9326,                0.92274,                0.85444,                0.92143,                0.65885,                 1.0451,                0.62586,                 1.1029,             0.00068932,             0.00068932,             0.00068932
                    123,                0.91665,                0.56766,                0.93848,                0.89969,                0.86479,                0.92645,                0.64974,                 1.0709,                0.65003,                 1.1003,             0.00067465,             0.00067465,             0.00067465
                    124,                 0.8896,                0.56456,                 0.9285,                0.90496,                0.87092,                0.93295,                0.65537,                 1.0853,                0.62762,                 1.1057,             0.00066006,             0.00066006,             0.00066006
                    125,                0.88791,                0.57327,                0.93356,                0.89618,                0.87261,                 0.9282,                 0.6518,                 1.0756,                0.62184,                 1.1068,             0.00064556,             0.00064556,             0.00064556
                    126,                0.87065,                0.53777,                0.92086,                0.92355,                0.86421,                0.92147,                0.64468,                 1.0664,                0.64417,                 1.0991,             0.00063114,             0.00063114,             0.00063114
                    127,                0.89386,                0.57131,                0.92945,                 0.9048,                0.85729,                0.92158,                0.65327,                 1.0554,                0.63741,                 1.0899,             0.00061682,             0.00061682,             0.00061682
                    128,                0.88235,                0.55892,                0.92945,                0.91063,                0.83515,                0.90442,                0.63851,                 1.0843,                0.63581,                 1.1206,              0.0006026,              0.0006026,              0.0006026
                    129,                0.87091,                0.55766,                0.92003,                0.92301,                0.83359,                0.91246,                0.64347,                 1.0676,                  0.609,                 1.1182,             0.00058848,             0.00058848,             0.00058848
                    130,                0.87638,                0.55757,                0.91962,                0.91284,                0.86625,                0.92799,                0.66142,                 1.0396,                0.59815,                 1.1012,             0.00057446,             0.00057446,             0.00057446
                    131,                0.86647,                0.54654,                0.92148,                 0.9238,                0.84845,                0.91845,                0.64782,                 1.0497,                0.63095,                 1.0906,             0.00056055,             0.00056055,             0.00056055
                    132,                0.87434,                0.54982,                0.91735,                0.88847,                0.86159,                0.92066,                0.65524,                 1.0444,                0.63558,                 1.0989,             0.00054675,             0.00054675,             0.00054675
                    133,                0.87646,                0.55472,                0.92587,                0.90896,                0.85692,                 0.9199,                0.65299,                 1.0451,                0.62529,                 1.1054,             0.00053306,             0.00053306,             0.00053306
                    134,                0.87787,                0.54591,                0.92991,                0.90107,                 0.8641,                 0.9217,                 0.6539,                 1.0389,                0.63817,                  1.095,              0.0005195,              0.0005195,              0.0005195
                    135,                0.85792,                0.54857,                0.91404,                 0.8953,                0.86159,                0.92657,                0.66398,                 1.0383,                 0.6144,                 1.0946,             0.00050605,             0.00050605,             0.00050605
                    136,                0.85172,                0.53245,                0.91625,                0.91737,                0.86334,                0.93064,                0.67014,                 1.0187,                0.59523,                 1.0901,             0.00049273,             0.00049273,             0.00049273
                    137,                0.84699,                0.54598,                0.92275,                0.89672,                0.88802,                0.93415,                0.66689,                 1.0334,                0.59528,                 1.0861,             0.00047953,             0.00047953,             0.00047953
                    138,                0.86038,                0.52749,                 0.9204,                0.90554,                0.87558,                0.93197,                0.66322,                 1.0568,                0.60115,                  1.098,             0.00046647,             0.00046647,             0.00046647
                    139,                0.87639,                0.52992,                 0.9222,                0.89325,                 0.8719,                0.91768,                0.65598,                 1.0459,                0.60674,                 1.1099,             0.00045354,             0.00045354,             0.00045354
                    140,                0.83239,                0.52278,                 0.9091,                0.89604,                0.85787,                0.92445,                0.65152,                 1.0445,                0.61683,                 1.0897,             0.00044074,             0.00044074,             0.00044074
                    141,                0.84773,                0.53657,                0.92681,                  0.895,                0.87714,                0.93054,                0.65356,                  1.048,                0.61787,                 1.1028,             0.00042809,             0.00042809,             0.00042809
                    142,                 0.8426,                0.51298,                0.92016,                0.90535,                0.86003,                0.92635,                0.65886,                  1.021,                0.61866,                 1.0951,             0.00041558,             0.00041558,             0.00041558
                    143,                0.83502,                0.52301,                0.91071,                0.92926,                0.83767,                0.92166,                0.65405,                 1.0307,                0.61246,                 1.0884,             0.00040322,             0.00040322,             0.00040322
                    144,                0.82529,                0.52391,                0.90839,                0.88776,                0.88025,                0.92705,                0.66064,                  1.042,                0.60528,                  1.099,             0.00039101,             0.00039101,             0.00039101
                    145,                 0.8271,                0.52241,                0.90737,                0.90926,                0.85709,                0.91544,                0.65597,                 1.0334,                0.60536,                 1.1029,             0.00037895,             0.00037895,             0.00037895
                    146,                0.80987,                 0.5134,                 0.9106,                0.90323,                0.86159,                0.92196,                0.64948,                 1.0417,                0.60948,                 1.0932,             0.00036705,             0.00036705,             0.00036705
                    147,                0.84338,                0.52303,                0.91404,                0.89599,                0.88423,                0.92206,                0.65583,                 1.0349,                0.60917,                 1.0967,              0.0003553,              0.0003553,              0.0003553
                    148,                0.80671,                0.50449,                0.89888,                0.90244,                0.87753,                 0.9227,                0.65558,                 1.0258,                0.60057,                 1.1011,             0.00034372,             0.00034372,             0.00034372
                    149,                 0.8193,                0.50061,                0.90784,                0.88854,                0.89265,                0.92916,                0.66315,                 1.0296,                0.59497,                 1.1012,              0.0003323,              0.0003323,              0.0003323
                    150,                0.80933,                0.49519,                0.90413,                0.88907,                0.88498,                0.92746,                0.65567,                 1.0443,                0.59313,                 1.0994,             0.00032105,             0.00032105,             0.00032105
                    151,                0.80617,                0.48665,                0.90055,                0.89812,                0.87739,                0.92762,                0.65983,                 1.0434,                0.59965,                 1.0923,             0.00030996,             0.00030996,             0.00030996
                    152,                0.81508,                0.49667,                 0.9045,                0.91312,                0.87558,                0.92749,                0.66054,                 1.0375,                0.59561,                 1.0963,             0.00029905,             0.00029905,             0.00029905
                    153,                0.79948,                0.50584,                0.91021,                0.90518,                 0.8611,                0.92355,                0.66185,                 1.0231,                0.58783,                 1.0946,             0.00028832,             0.00028832,             0.00028832
