                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.4469,                 1.2665,                 1.2186,                0.71036,                0.62818,                0.66621,                0.36086,                 1.4746,                 1.7393,                 1.3154,              0.0094555,              0.0094555,              0.0094555
                     13,                 1.4441,                 1.2801,                 1.2295,                0.73744,                0.58121,                0.69008,                0.39246,                 1.4086,                 1.4864,                  1.276,               0.009406,               0.009406,               0.009406
                     14,                 1.4255,                 1.2361,                 1.2102,                0.76828,                0.62937,                0.73559,                 0.4299,                 1.4436,                 1.2863,                 1.2779,              0.0093565,              0.0093565,              0.0093565
                     15,                  1.441,                 1.2299,                 1.1975,                0.75721,                  0.591,                0.71258,                0.41399,                 1.4086,                 1.3962,                 1.2642,               0.009307,               0.009307,               0.009307
                     16,                 1.4371,                 1.2076,                 1.1973,                0.78568,                0.63796,                0.70555,                0.40936,                 1.4194,                 1.4669,                 1.2861,              0.0092575,              0.0092575,              0.0092575
                     17,                 1.4786,                 1.2547,                  1.231,                0.77017,                0.62298,                0.70119,                0.39648,                 1.4376,                 1.3524,                 1.2747,               0.009208,               0.009208,               0.009208
                     18,                 1.4245,                 1.2047,                 1.1969,                0.77446,                0.68102,                0.75874,                0.44627,                 1.3681,                 1.3192,                 1.2411,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.3801,                 1.1851,                 1.2106,                0.71378,                0.63796,                0.68896,                0.40606,                  1.396,                 1.3177,                 1.2703,               0.009109,               0.009109,               0.009109
                     20,                 1.4138,                 1.1972,                 1.2193,                0.75173,                0.65753,                0.73089,                0.42992,                 1.4022,                 1.2457,                 1.2747,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.3585,                  1.147,                 1.1807,                0.74405,                0.65949,                0.73648,                0.44869,                 1.3707,                  1.209,                 1.2725,                0.00901,                0.00901,                0.00901
                     22,                 1.3574,                 1.1132,                 1.1809,                0.78935,                 0.5773,                0.71198,                0.42021,                 1.3883,                 1.4699,                 1.2607,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.3554,                 1.1554,                 1.1991,                0.71631,                0.61252,                0.68779,                0.38177,                 1.5803,                 1.4139,                 1.3388,               0.008911,               0.008911,               0.008911
                     24,                  1.338,                 1.1269,                 1.1636,                0.74099,                0.58784,                0.67553,                0.37438,                 1.5338,                 1.4014,                 1.3467,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.4065,                  1.144,                 1.1972,                0.71338,                0.67319,                 0.7357,                0.43266,                 1.3829,                 1.2805,                 1.2675,               0.008812,               0.008812,               0.008812
                     26,                 1.3288,                 1.1069,                 1.1753,                 0.6888,                0.61644,                0.67436,                 0.3833,                 1.4137,                 1.3219,                 1.2625,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.3941,                 1.1667,                 1.1939,                0.76385,                0.69629,                0.77246,                0.47393,                 1.2996,                 1.1911,                 1.2161,               0.008713,               0.008713,               0.008713
                     28,                 1.3343,                 1.0842,                 1.1683,                0.75993,                0.64775,                0.73908,                0.43764,                 1.3457,                 1.1775,                 1.2449,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.3411,                 1.0517,                 1.1814,                0.79924,                0.68558,                0.77949,                0.45603,                 1.4158,                 1.1238,                 1.2713,               0.008614,               0.008614,               0.008614
                     30,                  1.311,                 1.0746,                 1.1594,                0.76293,                0.68644,                0.76151,                0.46792,                 1.3024,                 1.1921,                 1.2168,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.3118,                 1.0696,                 1.1506,                0.80241,                0.67906,                0.77839,                0.46526,                 1.3488,                 1.1059,                 1.2375,               0.008515,               0.008515,               0.008515
                     32,                 1.3385,                 1.0567,                 1.1625,                0.76612,                0.71154,                0.78534,                0.46202,                 1.3984,                 1.1519,                 1.2591,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.3597,                  1.056,                 1.1757,                0.80115,                0.68493,                0.77319,                0.46713,                 1.3502,                 1.1773,                 1.2475,               0.008416,               0.008416,               0.008416
                     34,                 1.2997,                 1.0628,                 1.1556,                0.77321,                0.73392,                0.79393,                0.47713,                 1.3192,                 1.1559,                 1.2194,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.3196,                 1.0247,                 1.1479,                0.73262,                0.75605,                0.78812,                0.46317,                 1.3661,                 1.1628,                  1.248,               0.008317,               0.008317,               0.008317
                     36,                 1.2908,                 1.0345,                 1.1289,                0.77547,                0.71037,                0.79266,                 0.4843,                 1.2809,                 1.1389,                  1.208,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.2994,                 1.0128,                 1.1379,                0.74069,                0.69863,                0.75409,                0.44905,                 1.3639,                 1.1103,                 1.2395,               0.008218,               0.008218,               0.008218
                     38,                 1.2987,                 1.0303,                 1.1455,                0.80794,                 0.6915,                0.78128,                 0.4889,                 1.2828,                 1.0674,                 1.1891,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.2743,                0.98667,                 1.1302,                 0.7727,                0.68493,                0.75913,                0.46808,                 1.3288,                 1.1393,                 1.2244,               0.008119,               0.008119,               0.008119
                     40,                 1.2572,                0.99318,                 1.1265,                0.81672,                 0.7182,                0.80774,                0.51015,                 1.3052,                 1.0414,                 1.2131,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3008,                0.99804,                 1.1393,                0.82222,                0.69693,                0.80858,                 0.5008,                 1.3247,                 1.0381,                 1.2251,                0.00802,                0.00802,                0.00802
                     42,                 1.2642,                0.98839,                 1.1259,                 0.7826,                0.71153,                0.78976,                0.49776,                 1.2599,                 1.0441,                 1.1901,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.2889,                0.94679,                 1.1249,                0.84187,                0.70845,                0.82165,                0.52008,                 1.2425,                 1.0257,                 1.1785,               0.007921,               0.007921,               0.007921
                     44,                 1.2954,                 0.9886,                 1.1308,                0.78096,                0.76749,                0.80298,                0.50697,                 1.2421,                 1.0569,                 1.1905,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.2665,                0.97603,                 1.1328,                0.84375,                0.73973,                0.82825,                0.52786,                 1.2657,                0.95806,                 1.1873,               0.007822,               0.007822,               0.007822
                     46,                 1.2202,                0.95082,                 1.1025,                0.80276,                0.76321,                0.82598,                0.52258,                 1.2739,                0.96923,                 1.1832,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.2515,                 0.9634,                 1.1245,                0.77762,                0.80431,                0.82753,                 0.5111,                  1.251,                 1.1079,                 1.1908,               0.007723,               0.007723,               0.007723
                     48,                 1.2543,                0.97184,                 1.1231,                 0.8287,                0.75734,                0.83266,                0.52021,                 1.2699,                 1.0104,                 1.2035,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.2532,                0.95174,                  1.117,                0.81954,                0.78206,                0.83261,                  0.526,                 1.2729,                 1.0177,                 1.1966,               0.007624,               0.007624,               0.007624
                     50,                 1.2201,                0.92575,                  1.097,                0.79838,                0.77493,                0.81997,                0.52665,                 1.2441,                 1.0674,                 1.1794,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2542,                0.94506,                 1.1285,                0.77559,                0.74951,                0.81956,                0.52176,                 1.2278,                0.99054,                 1.1716,               0.007525,               0.007525,               0.007525
                     52,                 1.2538,                0.92832,                 1.1075,                0.80306,                0.74213,                0.82001,                0.49943,                 1.2802,                 1.0899,                 1.2072,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.2303,                0.92158,                 1.1096,                 0.8174,                0.69276,                0.79734,                0.48433,                 1.3473,                 1.0974,                 1.2311,               0.007426,               0.007426,               0.007426
                     54,                 1.2311,                0.91197,                 1.0965,                 0.7977,                0.76712,                0.82476,                0.51776,                 1.2743,                 1.0031,                 1.1968,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2057,                 0.8919,                 1.0887,                0.83416,                0.77763,                0.85771,                0.55498,                 1.2266,                0.91729,                 1.1617,               0.007327,               0.007327,               0.007327
                     56,                  1.224,                0.95949,                 1.1187,                0.80423,                0.72407,                0.78978,                0.48281,                 1.3186,                 1.0443,                  1.195,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2148,                0.90236,                 1.0959,                0.77616,                0.72407,                0.79435,                0.49476,                 1.2869,                 1.0843,                 1.1863,               0.007228,               0.007228,               0.007228
                     58,                 1.2409,                0.91386,                 1.0998,                 0.8127,                0.76423,                0.83147,                0.53562,                 1.2581,                0.94633,                 1.1869,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.2135,                0.89993,                 1.0966,                 0.8195,                0.78474,                0.86831,                0.56538,                 1.2479,                0.89979,                 1.1637,               0.007129,               0.007129,               0.007129
                     60,                 1.2362,                0.90327,                 1.1036,                0.81332,                0.72471,                0.83313,                 0.5286,                 1.2589,                0.98827,                  1.168,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.2118,                0.89319,                 1.0913,                0.79101,                0.80431,                   0.84,                0.52563,                 1.2169,                 1.0125,                  1.154,                0.00703,                0.00703,                0.00703
                     62,                 1.2313,                 0.9071,                 1.0993,                0.86094,                0.77104,                0.85353,                0.56313,                 1.2084,                0.89302,                 1.1499,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.2117,                0.87264,                 1.0851,                0.82642,                0.76398,                0.84044,                0.53903,                 1.2376,                0.94015,                 1.1769,               0.006931,               0.006931,               0.006931
                     64,                 1.1624,                0.85573,                 1.0935,                 0.7972,                0.78865,                0.84477,                0.55102,                 1.2202,                0.90019,                 1.1771,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.1753,                0.85571,                  1.097,                0.82772,                0.75538,                0.83489,                0.53376,                 1.2477,                0.94331,                 1.1841,               0.006832,               0.006832,               0.006832
                     66,                 1.1769,                0.85604,                 1.0736,                0.86185,                0.76911,                0.84978,                0.56666,                 1.1781,                0.89724,                 1.1501,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.1903,                0.86326,                 1.0884,                0.80961,                0.74897,                0.82405,                0.52678,                 1.2389,                0.96657,                 1.1907,               0.006733,               0.006733,               0.006733
                     68,                 1.1805,                 0.8702,                  1.081,                0.80802,                0.74951,                0.82431,                0.52927,                 1.2746,                0.94366,                 1.1999,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.1734,                0.84458,                 1.0754,                 0.8311,                0.69863,                 0.8096,                 0.5061,                 1.3358,                0.97053,                 1.2424,               0.006634,               0.006634,               0.006634
                     70,                 1.2025,                0.88868,                  1.107,                0.83742,                0.73777,                0.83478,                 0.5361,                 1.2389,                0.94366,                 1.1814,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.1655,                0.86448,                 1.0793,                0.82439,                0.79927,                0.85591,                0.56923,                  1.181,                0.89331,                 1.1572,               0.006535,               0.006535,               0.006535
                     72,                 1.1866,                  0.843,                 1.0904,                0.81944,                0.78154,                0.84717,                0.56193,                 1.2077,                0.90205,                 1.1735,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.1528,                0.83981,                 1.0759,                0.81768,                0.81605,                0.86715,                0.57781,                 1.1927,                0.88537,                 1.1512,               0.006436,               0.006436,               0.006436
                     74,                 1.1417,                0.81457,                 1.0582,                0.85094,                0.77085,                0.85334,                0.56913,                 1.1602,                0.92277,                 1.1401,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.1441,                0.80555,                 1.0749,                0.82181,                0.80626,                0.86554,                0.56002,                 1.2378,                0.88816,                 1.1694,               0.006337,               0.006337,               0.006337
                     76,                 1.1621,                0.81629,                  1.057,                0.84405,                0.79438,                0.85246,                0.55511,                 1.1974,                0.93195,                 1.1558,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.1647,                0.82046,                 1.0655,                0.81334,                0.78447,                 0.8507,                0.55481,                 1.1927,                0.96814,                 1.1524,               0.006238,               0.006238,               0.006238
                     78,                 1.0889,                0.79608,                 1.0479,                0.81731,                0.78794,                0.86203,                0.56831,                 1.1751,                0.93147,                 1.1462,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.1556,                0.82664,                 1.0665,                0.85282,                0.79375,                 0.8751,                0.57121,                  1.228,                 0.8263,                  1.163,               0.006139,               0.006139,               0.006139
                     80,                 1.1546,                0.78683,                  1.057,                0.83611,                0.77299,                0.85559,                0.54552,                 1.2447,                0.86022,                 1.1748,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.1553,                 0.7946,                 1.0638,                0.78509,                0.82779,                0.85629,                0.55851,                 1.2118,                0.83991,                 1.1599,                0.00604,                0.00604,                0.00604
                     82,                 1.1231,                0.79318,                 1.0518,                0.82637,                0.81213,                0.85795,                0.56247,                 1.1754,                  0.883,                  1.151,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.0849,                0.75975,                 1.0449,                0.85614,                0.78082,                0.87006,                0.56526,                 1.1911,                0.87542,                 1.1476,               0.005941,               0.005941,               0.005941
                     84,                 1.1104,                0.78002,                 1.0534,                0.83767,                0.77756,                0.86059,                0.55783,                 1.2384,                0.87342,                  1.165,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.1181,                0.79881,                 1.0609,                0.85095,                0.77092,                0.85243,                 0.5731,                 1.1784,                0.88314,                  1.133,               0.005842,               0.005842,               0.005842
                     86,                 1.0957,                0.77716,                  1.033,                0.83628,                0.79971,                0.85038,                0.56269,                 1.2056,                0.89296,                 1.1427,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.1202,                0.79769,                 1.0441,                0.86805,                0.79061,                 0.8705,                0.58001,                 1.1893,                0.83325,                 1.1378,               0.005743,               0.005743,               0.005743
                     88,                 1.1197,                0.78859,                 1.0493,                0.85792,                0.80356,                0.87175,                0.57406,                 1.1732,                0.81734,                   1.14,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.1243,                0.78103,                  1.052,                0.84126,                0.79256,                0.86855,                0.56651,                 1.2019,                0.85221,                 1.1424,               0.005644,               0.005644,               0.005644
                     90,                 1.0997,                0.76145,                 1.0477,                0.86576,                0.79512,                0.88042,                0.59527,                 1.1341,                0.80071,                   1.12,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.0855,                0.74455,                 1.0446,                0.87831,                0.81605,                0.88914,                0.59829,                 1.1352,                0.78213,                 1.1272,               0.005545,               0.005545,               0.005545
                     92,                 1.0642,                0.73996,                 1.0286,                0.88191,                0.80626,                0.89322,                0.58388,                  1.198,                0.80152,                 1.1551,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.0868,                0.73625,                  1.033,                0.85073,                0.78082,                0.85712,                0.55637,                 1.2099,                  0.897,                 1.1706,               0.005446,               0.005446,               0.005446
                     94,                 1.0463,                0.72917,                 1.0365,                0.88059,                 0.7793,                0.87522,                0.59223,                 1.1127,                0.81219,                 1.1191,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.0918,                0.75447,                 1.0318,                0.85963,                0.79452,                0.87973,                0.59622,                 1.1665,                0.80157,                 1.1279,               0.005347,               0.005347,               0.005347
                     96,                 1.0905,                0.73325,                 1.0255,                0.85476,                0.79467,                0.87565,                0.58928,                 1.1463,                0.84914,                 1.1248,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.0641,                 0.7198,                 1.0229,                0.82634,                0.84737,                0.88822,                0.58882,                 1.1832,                0.85789,                 1.1409,               0.005248,               0.005248,               0.005248
                     98,                 1.0883,                0.73039,                 1.0371,                0.87503,                0.80235,                0.86725,                0.57916,                 1.1858,                0.80795,                 1.1507,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.0467,                0.71826,                 1.0219,                0.84446,                0.77495,                 0.8657,                0.58536,                 1.1467,                0.85064,                 1.1366,               0.005149,               0.005149,               0.005149
                    100,                 1.0969,                0.75686,                 1.0493,                0.81178,                0.80822,                0.86111,                0.56412,                  1.201,                0.83257,                 1.1655,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.0488,                0.71991,                 1.0341,                0.85639,                0.80431,                  0.879,                0.58541,                 1.1729,                 0.8327,                 1.1315,                0.00505,                0.00505,                0.00505
                    102,                 1.0427,                 0.7345,                 1.0285,                0.84659,                0.80995,                0.87558,                0.59088,                 1.1599,                0.82019,                 1.1267,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.0592,                0.72977,                 1.0278,                 0.8769,                0.80235,                0.88518,                0.60752,                 1.1245,                0.78866,                 1.1184,               0.004951,               0.004951,               0.004951
                    104,                 1.0762,                0.73111,                 1.0279,                0.83486,                0.81125,                0.87208,                0.57405,                 1.1902,                0.81184,                 1.1311,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.0293,                0.70774,                 1.0191,                0.88845,                0.77934,                0.87542,                0.59113,                 1.1494,                0.79697,                 1.1129,               0.004852,               0.004852,               0.004852
                    106,                 1.0339,                0.71056,                 1.0097,                0.87538,                0.78355,                0.88883,                0.60806,                 1.1281,                0.77721,                 1.1211,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.0251,                0.70418,                 1.0155,                0.86189,                0.78159,                0.87455,                0.58901,                  1.148,                0.82307,                 1.1332,               0.004753,               0.004753,               0.004753
                    108,                 1.0558,                0.71516,                 1.0192,                0.86727,                0.80555,                0.89015,                0.60414,                 1.1205,                0.78126,                 1.1193,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.0351,                0.68401,                 0.9988,                0.88231,                0.82161,                0.89894,                 0.6194,                 1.1115,                 0.7467,                 1.1178,               0.004654,               0.004654,               0.004654
                    110,                 1.0273,                0.67358,                 1.0121,                0.84537,                0.82381,                0.88219,                0.60382,                  1.138,                0.75669,                 1.1275,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.0374,                0.68298,                 1.0157,                0.85561,                0.82336,                0.89344,                0.59248,                 1.1782,                0.77658,                 1.1273,               0.004555,               0.004555,               0.004555
                    112,                 1.0263,                0.68948,                 1.0037,                0.89097,                0.77299,                0.87513,                0.58473,                 1.1861,                0.81436,                 1.1243,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.0184,                0.69001,                 1.0061,                 0.8452,                0.83757,                0.89022,                0.59858,                 1.1409,                0.76831,                 1.1219,               0.004456,               0.004456,               0.004456
                    114,                 1.0296,                0.69399,                 1.0141,                0.86944,                  0.808,                0.87976,                0.60017,                 1.1339,                0.78166,                 1.1317,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.0265,                0.66971,                 1.0131,                0.88462,                0.82779,                0.90476,                0.61611,                 1.1112,                0.79226,                 1.1243,               0.004357,               0.004357,               0.004357
                    116,                 0.9983,                0.65282,                0.99612,                0.83266,                0.86661,                0.90685,                 0.6122,                 1.1033,                0.76712,                 1.1094,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.0245,                0.67831,                0.99867,                0.86101,                0.80822,                0.88793,                0.57983,                 1.1745,                0.84298,                 1.1513,               0.004258,               0.004258,               0.004258
                    118,                 1.0128,                0.66786,                 1.0061,                0.86878,                0.81996,                0.89184,                0.58853,                 1.1742,                0.75029,                 1.1464,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.0163,                0.66646,                   1.01,                0.87986,                0.81692,                0.89389,                0.61063,                 1.1144,                0.74752,                 1.1108,               0.004159,               0.004159,               0.004159
                    120,                  0.996,                0.66982,                0.99393,                 0.8878,                  0.818,                0.90176,                0.61772,                 1.0899,                0.73339,                 1.0928,              0.0041095,              0.0041095,              0.0041095
                    121,                0.98301,                  0.657,                0.98627,                0.88129,                  0.818,                0.89138,                0.61554,                 1.1081,                0.74191,                 1.1126,                0.00406,                0.00406,                0.00406
                    122,                0.98453,                0.66044,                0.99557,                0.86232,                0.83345,                0.90551,                0.61767,                 1.1232,                0.73505,                 1.1052,              0.0040105,              0.0040105,              0.0040105
                    123,                0.99648,                0.64005,                0.99581,                 0.8883,                0.84036,                0.90286,                0.60827,                  1.127,                0.73286,                 1.1152,               0.003961,               0.003961,               0.003961
                    124,                0.97144,                0.64659,                 0.9921,                0.87906,                0.82779,                0.89063,                0.58388,                 1.1848,                0.74995,                 1.1475,              0.0039115,              0.0039115,              0.0039115
                    125,                0.96749,                0.62698,                0.98426,                0.89643,                0.82998,                0.91036,                0.62952,                 1.1046,                0.73032,                 1.1048,               0.003862,               0.003862,               0.003862
                    126,                0.97864,                0.63937,                 0.9795,                0.89571,                0.84736,                0.91176,                0.62912,                 1.1036,                0.69612,                 1.1019,              0.0038125,              0.0038125,              0.0038125
                    127,                0.95651,                0.62704,                0.98172,                0.88378,                 0.8454,                0.91011,                0.62642,                 1.0894,                0.71439,                 1.1076,               0.003763,               0.003763,               0.003763
                    128,                0.97406,                0.64682,                0.98184,                 0.9079,                0.82975,                0.90187,                 0.6162,                 1.1006,                0.72348,                 1.1134,              0.0037135,              0.0037135,              0.0037135
                    129,                0.96126,                0.63338,                0.97676,                0.89277,                0.83366,                0.90612,                  0.611,                 1.1189,                0.72549,                 1.1213,               0.003664,               0.003664,               0.003664
                    130,                0.95854,                0.62691,                0.97645,                 0.8901,                0.84004,                0.90342,                0.61676,                 1.1001,                0.73949,                 1.1129,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.9563,                0.63747,                 1.0004,                0.85541,                0.85127,                0.89888,                0.61883,                 1.1033,                0.74922,                 1.1025,               0.003565,               0.003565,               0.003565
                    132,                0.96733,                0.63313,                0.98501,                0.87048,                0.82583,                0.89861,                0.61405,                 1.1205,                0.74327,                 1.1144,              0.0035155,              0.0035155,              0.0035155
                    133,                0.95722,                0.61988,                0.97678,                0.88601,                0.81605,                0.88742,                0.60764,                 1.1161,                0.73858,                  1.128,               0.003466,               0.003466,               0.003466
                    134,                0.99057,                0.63071,                 0.9787,                0.88165,                0.83757,                0.89706,                0.59796,                 1.1694,                0.71841,                 1.1312,              0.0034165,              0.0034165,              0.0034165
                    135,                0.97228,                0.62197,                 0.9952,                0.88974,                0.85714,                 0.9146,                0.63132,                 1.0939,                0.69513,                 1.1095,               0.003367,               0.003367,               0.003367
                    136,                 1.0004,                0.64218,                0.98514,                0.88676,                0.84736,                 0.9162,                0.59632,                 1.1996,                0.73929,                 1.1328,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0099,                0.63719,                  0.984,                0.89263,                0.82387,                0.91544,                0.63329,                 1.0716,                0.71277,                 1.0953,               0.003268,               0.003268,               0.003268
                    138,                0.98104,                0.63765,                 0.9941,                0.93021,                0.80858,                0.91377,                 0.6387,                 1.0604,                0.69054,                 1.0904,              0.0032185,              0.0032185,              0.0032185
                    139,                0.92759,                0.58768,                  0.969,                0.91182,                0.82583,                0.90646,                  0.639,                 1.0706,                0.67331,                 1.0952,               0.003169,               0.003169,               0.003169
                    140,                0.94961,                0.62706,                0.98537,                0.89327,                 0.8591,                 0.9134,                0.64237,                 1.0635,                0.65883,                 1.0913,              0.0031195,              0.0031195,              0.0031195
                    141,                0.94707,                 0.6255,                0.98194,                0.91926,                0.81018,                0.90835,                0.64776,                 1.0471,                0.67902,                 1.0863,                0.00307,                0.00307,                0.00307
                    142,                0.92052,                0.61628,                0.97527,                0.89249,                0.82779,                0.89927,                0.62577,                 1.0717,                0.68115,                  1.094,              0.0030205,              0.0030205,              0.0030205
                    143,                0.93591,                0.60075,                 0.9712,                0.88276,                 0.8317,                0.90066,                0.62895,                  1.085,                0.70533,                 1.1069,               0.002971,               0.002971,               0.002971
                    144,                 0.9532,                0.62102,                0.98629,                 0.8783,                0.83326,                0.90196,                0.62937,                  1.093,                0.69515,                 1.1012,              0.0029215,              0.0029215,              0.0029215
                    145,                0.90344,                0.58979,                0.97048,                0.88473,                0.84111,                0.89985,                0.62493,                 1.0927,                0.69622,                 1.1076,               0.002872,               0.002872,               0.002872
                    146,                0.93154,                0.60881,                0.97156,                0.87522,                0.85105,                0.91008,                0.63584,                 1.0794,                0.70042,                 1.0893,              0.0028225,              0.0028225,              0.0028225
                    147,                0.90808,                 0.5857,                0.96243,                0.89112,                0.83284,                0.90791,                0.63309,                 1.0969,                0.69241,                 1.1019,               0.002773,               0.002773,               0.002773
                    148,                0.95539,                0.61092,                0.99046,                0.87452,                0.80469,                0.88557,                0.61591,                  1.118,                0.72101,                  1.125,              0.0027235,              0.0027235,              0.0027235
                    149,                0.90995,                0.57337,                0.94243,                0.91298,                0.82122,                 0.9063,                 0.6375,                 1.0667,                0.67154,                 1.0861,               0.002674,               0.002674,               0.002674
                    150,                0.90474,                0.58818,                0.96659,                0.92379,                0.80647,                0.90178,                0.64375,                 1.0488,                0.66296,                 1.0919,              0.0026245,              0.0026245,              0.0026245
                    151,                0.90832,                 0.5695,                0.95189,                0.89552,                0.83757,                0.90971,                0.64619,                 1.0526,                 0.6685,                 1.0922,               0.002575,               0.002575,               0.002575
                    152,                0.93105,                0.60562,                0.97152,                0.90009,                0.84625,                0.90859,                0.64532,                  1.048,                0.66129,                  1.084,              0.0025255,              0.0025255,              0.0025255
                    153,                0.91439,                0.58724,                0.95624,                0.91617,                0.83409,                 0.9098,                0.64362,                 1.0549,                0.68165,                 1.0846,               0.002476,               0.002476,               0.002476
                    154,                0.90364,                0.57396,                0.94853,                0.86732,                0.86301,                0.90932,                0.65711,                 1.0001,                0.65809,                 1.0603,              0.0024265,              0.0024265,              0.0024265
                    155,                0.87873,                 0.5863,                0.94505,                0.91168,                0.82819,                   0.91,                0.64218,                 1.0589,                0.66806,                 1.0867,               0.002377,               0.002377,               0.002377
