                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.3929,                 1.2489,                 1.1475,                 0.7527,                  0.591,                0.65258,                0.37602,                 1.3858,                 1.4247,                 1.2031,              0.0018812,              0.0018812,              0.0018812
                     14,                  1.373,                 1.2107,                 1.1588,                0.78532,                0.66145,                0.75619,                0.44648,                 1.3369,                 1.2675,                 1.1673,              0.0018713,              0.0018713,              0.0018713
                     15,                 1.3925,                 1.2069,                 1.1361,                0.75204,                0.65288,                0.74669,                0.43839,                 1.3632,                 1.2566,                 1.1795,              0.0018614,              0.0018614,              0.0018614
                     16,                 1.3466,                 1.1338,                 1.1181,                0.82239,                0.61615,                0.71796,                0.42067,                 1.4106,                  1.324,                 1.2322,              0.0018515,              0.0018515,              0.0018515
                     17,                 1.4101,                 1.1903,                  1.142,                0.80504,                0.65949,                0.76177,                0.43471,                 1.4252,                  1.289,                 1.2177,              0.0018416,              0.0018416,              0.0018416
                     18,                 1.3101,                 1.1134,                 1.1151,                0.75909,                0.68446,                0.72624,                0.42075,                 1.4418,                 1.2625,                 1.2262,              0.0018317,              0.0018317,              0.0018317
                     19,                 1.3208,                 1.1065,                 1.1328,                0.78709,                0.69453,                0.77246,                0.46439,                 1.3534,                 1.1521,                 1.1937,              0.0018218,              0.0018218,              0.0018218
                     20,                 1.3565,                 1.1336,                  1.134,                0.79287,                0.71163,                0.78479,                0.45943,                 1.3924,                 1.1291,                 1.1958,              0.0018119,              0.0018119,              0.0018119
                     21,                 1.3404,                 1.1122,                  1.112,                0.76994,                0.64837,                0.74112,                0.42478,                 1.4485,                 1.2615,                 1.2019,               0.001802,               0.001802,               0.001802
                     22,                 1.3195,                 1.0789,                 1.1059,                0.80009,                0.64579,                0.76217,                0.46249,                   1.35,                 1.1702,                 1.1752,              0.0017921,              0.0017921,              0.0017921
                     23,                 1.2938,                 1.0974,                 1.1072,                  0.783,                0.69667,                0.78518,                0.47288,                 1.3501,                 1.1566,                 1.1472,              0.0017822,              0.0017822,              0.0017822
                     24,                 1.2511,                 1.0314,                 1.0776,                0.81937,                0.65949,                 0.7393,                0.45151,                 1.3409,                 1.2196,                 1.1666,              0.0017723,              0.0017723,              0.0017723
                     25,                 1.3406,                 1.0657,                 1.1178,                0.76625,                0.72016,                0.79291,                 0.4802,                 1.2965,                 1.1318,                 1.1558,              0.0017624,              0.0017624,              0.0017624
                     26,                 1.2652,                 1.0529,                 1.0859,                0.72229,                0.65362,                0.74335,                0.43222,                 1.3661,                 1.2297,                 1.1715,              0.0017525,              0.0017525,              0.0017525
                     27,                 1.3118,                 1.0573,                 1.1096,                0.75446,                 0.7045,                0.77774,                0.47522,                 1.2845,                 1.3745,                 1.1386,              0.0017426,              0.0017426,              0.0017426
                     28,                 1.3011,                 1.0432,                 1.0909,                0.76144,                0.69472,                0.78478,                0.45076,                 1.4522,                 1.1171,                 1.2167,              0.0017327,              0.0017327,              0.0017327
                     29,                 1.2902,                 1.0021,                 1.0909,                0.81245,                0.69667,                 0.8087,                0.46476,                  1.461,                 1.0683,                 1.2047,              0.0017228,              0.0017228,              0.0017228
                     30,                 1.2437,                 0.9927,                 1.0697,                0.81854,                0.73386,                0.82463,                0.50301,                 1.3313,                 1.0287,                 1.1631,              0.0017129,              0.0017129,              0.0017129
                     31,                 1.2701,                0.96848,                 1.0805,                0.81384,                0.74168,                0.82052,                0.49876,                 1.3529,                 1.0125,                 1.1591,               0.001703,               0.001703,               0.001703
                     32,                 1.2371,                0.95373,                  1.065,                0.79107,                 0.7319,                0.80417,                0.48916,                 1.3199,                 1.0142,                 1.1478,              0.0016931,              0.0016931,              0.0016931
                     33,                 1.2801,                0.97069,                 1.0869,                0.80753,                 0.6897,                0.79605,                0.49296,                 1.2745,                 1.0734,                 1.1294,              0.0016832,              0.0016832,              0.0016832
                     34,                 1.2453,                 0.9721,                 1.0747,                0.80881,                0.68102,                0.79092,                0.48097,                 1.3491,                 1.0857,                 1.1669,              0.0016733,              0.0016733,              0.0016733
                     35,                 1.2325,                0.92645,                 1.0625,                0.78197,                0.73698,                0.79598,                0.48099,                 1.3203,                 1.1195,                 1.1341,              0.0016634,              0.0016634,              0.0016634
                     36,                  1.211,                0.95238,                 1.0489,                0.80018,                0.75538,                0.83501,                0.50916,                 1.2906,                 1.0936,                 1.1264,              0.0016535,              0.0016535,              0.0016535
                     37,                 1.2295,                0.92461,                 1.0545,                0.76238,                0.69863,                0.77401,                0.47023,                 1.2914,                 1.3027,                 1.1244,              0.0016436,              0.0016436,              0.0016436
                     38,                 1.2065,                0.91028,                 1.0471,                0.74432,                0.71783,                0.78399,                0.49309,                 1.2784,                 1.2517,                 1.1217,              0.0016337,              0.0016337,              0.0016337
                     39,                 1.1872,                0.92082,                 1.0422,                0.84602,                0.67906,                0.76625,                0.47492,                 1.3362,                 1.1203,                  1.147,              0.0016238,              0.0016238,              0.0016238
                     40,                 1.1957,                0.91009,                 1.0513,                 0.8498,                0.72407,                0.83302,                0.51885,                 1.2735,                 1.0928,                 1.1271,              0.0016139,              0.0016139,              0.0016139
                     41,                 1.2102,                0.90922,                 1.0573,                0.79305,                0.74364,                0.83609,                0.54219,                 1.2079,                0.95637,                 1.0982,               0.001604,               0.001604,               0.001604
                     42,                 1.1885,                0.87292,                 1.0338,                0.82382,                0.76865,                0.83913,                0.51844,                 1.3043,                0.95072,                 1.1493,              0.0015941,              0.0015941,              0.0015941
                     43,                 1.2023,                0.87528,                 1.0537,                0.81618,                0.75594,                0.83319,                0.53517,                 1.2415,                  1.066,                 1.1117,              0.0015842,              0.0015842,              0.0015842
                     44,                 1.1845,                0.89955,                 1.0591,                0.82026,                0.75913,                0.83793,                0.53552,                 1.2444,                0.96455,                 1.1252,              0.0015743,              0.0015743,              0.0015743
                     45,                  1.184,                 0.8893,                 1.0647,                0.81727,                0.76908,                0.83932,                0.54772,                 1.1808,                0.92479,                 1.0974,              0.0015644,              0.0015644,              0.0015644
                     46,                 1.2039,                0.87942,                 1.0474,                0.84311,                0.73581,                0.82172,                0.46351,                 1.4144,                  1.046,                 1.1497,              0.0015545,              0.0015545,              0.0015545
                     47,                 1.1758,                 0.8771,                 1.0534,                0.83026,                0.79648,                0.85434,                0.54536,                 1.2355,                 0.9315,                 1.0994,              0.0015446,              0.0015446,              0.0015446
                     48,                 1.1724,                0.86362,                 1.0385,                0.83437,                0.80839,                0.86811,                0.55367,                 1.2107,                0.93757,                 1.0905,              0.0015347,              0.0015347,              0.0015347
                     49,                 1.1385,                0.83198,                 1.0238,                 0.8656,                 0.7319,                0.84168,                0.53963,                 1.2223,                0.96745,                 1.0951,              0.0015248,              0.0015248,              0.0015248
                     50,                 1.1784,                0.82265,                 1.0301,                0.84062,                0.73284,                0.84513,                0.51584,                 1.3078,                0.95524,                 1.1294,              0.0015149,              0.0015149,              0.0015149
                     51,                 1.1336,                0.82343,                 1.0198,                0.78842,                0.73651,                0.81311,                0.48116,                 1.3797,                 1.0451,                 1.1677,               0.001505,               0.001505,               0.001505
                     52,                 1.1401,                0.81335,                 1.0187,                0.82263,                0.77299,                0.83641,                0.54284,                 1.2373,                0.92288,                  1.104,              0.0014951,              0.0014951,              0.0014951
                     53,                 1.1459,                0.81748,                 1.0302,                0.82043,                0.76125,                0.83436,                0.50824,                 1.3212,                 1.0341,                 1.1371,              0.0014852,              0.0014852,              0.0014852
                     54,                  1.142,                0.80877,                 1.0164,                0.84238,                0.75304,                0.82961,                0.51194,                 1.3273,                0.95419,                 1.1472,              0.0014753,              0.0014753,              0.0014753
                     55,                 1.1222,                0.81904,                 1.0207,                0.84903,                0.77495,                0.85504,                0.53062,                 1.2874,                0.90856,                 1.1182,              0.0014654,              0.0014654,              0.0014654
                     56,                 1.1762,                0.82833,                 1.0499,                0.88043,                 0.7637,                0.86242,                0.54738,                 1.2608,                0.90501,                 1.1011,              0.0014555,              0.0014555,              0.0014555
                     57,                 1.1262,                0.81205,                 1.0219,                0.88131,                0.78466,                0.87277,                0.56018,                 1.2267,                0.86589,                 1.0845,              0.0014456,              0.0014456,              0.0014456
                     58,                 1.1716,                0.80399,                 1.0135,                0.85964,                0.79648,                 0.8656,                 0.5542,                  1.229,                0.87637,                  1.097,              0.0014357,              0.0014357,              0.0014357
                     59,                 1.1056,                0.75633,                 1.0048,                0.82625,                0.79452,                0.86881,                0.56428,                 1.2002,                0.87089,                 1.0805,              0.0014258,              0.0014258,              0.0014258
                     60,                 1.1202,                0.77142,                 1.0096,                0.85481,                0.77193,                0.86524,                0.55225,                 1.2449,                0.87648,                 1.0964,              0.0014159,              0.0014159,              0.0014159
                     61,                 1.0974,                0.77452,                 1.0022,                0.85854,                  0.772,                 0.8675,                 0.5634,                 1.2193,                0.89167,                 1.0942,               0.001406,               0.001406,               0.001406
                     62,                 1.1198,                0.77722,                  1.021,                0.86493,                0.78947,                 0.8542,                0.55296,                  1.236,                0.88447,                 1.1179,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.1219,                0.79145,                 1.0159,                0.86141,                0.80235,                0.87144,                0.56079,                 1.2067,                0.86953,                 1.1006,              0.0013862,              0.0013862,              0.0013862
                     64,                 1.1096,                0.76712,                 1.0147,                0.78765,                0.82583,                0.85388,                0.53606,                  1.239,                 0.9204,                 1.0958,              0.0013763,              0.0013763,              0.0013763
                     65,                 1.1252,                0.78667,                 1.0148,                 0.8896,                0.77104,                0.87007,                0.56935,                 1.1858,                0.85611,                  1.083,              0.0013664,              0.0013664,              0.0013664
                     66,                 1.0706,                 0.7364,                 0.9862,                0.85122,                 0.8397,                 0.8959,                0.60633,                 1.1366,                0.79234,                 1.0469,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.0949,                0.77658,                 0.9947,                0.89486,                0.80431,                0.89267,                0.59142,                 1.1719,                0.81145,                 1.0764,              0.0013466,              0.0013466,              0.0013466
                     68,                 1.0637,                0.75662,                0.99237,                0.86324,                0.83366,                0.89393,                0.58768,                 1.1785,                0.86515,                 1.0754,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.0601,                0.74522,                 0.9992,                0.86234,                0.82135,                0.88289,                0.58858,                 1.1568,                0.79876,                 1.0679,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.0691,                0.72849,                0.98827,                0.85052,                0.82583,                0.87996,                 0.5729,                 1.2092,                 0.8181,                 1.1033,              0.0013169,              0.0013169,              0.0013169
                     71,                 1.0485,                0.71342,                0.98228,                0.87961,                  0.818,                0.88518,                0.57579,                 1.2128,                0.83666,                 1.0822,               0.001307,               0.001307,               0.001307
                     72,                 1.0611,                0.72301,                0.99002,                0.87747,                 0.7988,                0.87932,                 0.5607,                 1.2292,                0.83439,                 1.0882,              0.0012971,              0.0012971,              0.0012971
                     73,                 1.0366,                0.71109,                0.98839,                0.89302,                0.79648,                0.88342,                0.57176,                 1.2247,                0.80995,                 1.0802,              0.0012872,              0.0012872,              0.0012872
                     74,                 1.0668,                0.71875,                0.98007,                0.85294,                0.78474,                0.86392,                  0.558,                 1.2083,                0.88893,                 1.0926,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.0609,                0.70776,                0.99181,                0.89745,                0.82203,                0.89632,                0.58912,                 1.1929,                0.78636,                 1.0721,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.1058,                0.73646,                 1.0053,                0.88779,                0.82064,                0.88565,                  0.583,                 1.1887,                0.78613,                 1.0813,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.0097,                0.68697,                0.96099,                0.91166,                0.76741,                0.88236,                0.59507,                 1.1563,                0.77571,                 1.0743,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.0276,                0.71451,                0.98039,                0.89142,                0.77119,                 0.8714,                0.56886,                 1.2075,                0.82828,                 1.0953,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.0055,                0.70101,                0.97493,                0.86456,                0.81199,                0.87673,                0.58476,                 1.1534,                0.77157,                 1.0737,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.0023,                 0.6765,                 0.9674,                0.87819,                0.80417,                0.88836,                0.59729,                 1.1206,                0.78242,                 1.0504,              0.0012179,              0.0012179,              0.0012179
                     81,                0.99947,                0.67814,                0.97174,                0.90096,                0.82192,                0.89547,                0.59557,                 1.1583,                0.77158,                  1.059,               0.001208,               0.001208,               0.001208
                     82,                 1.0233,                0.67558,                0.96804,                 0.8228,                0.78278,                0.85258,                0.54673,                 1.2308,                0.88511,                 1.1051,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.0223,                 0.6684,                0.97122,                0.84368,                0.76045,                0.85606,                0.54556,                 1.2398,                0.88088,                 1.0904,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.0199,                 0.6773,                0.96402,                0.85366,                0.80039,                0.87436,                0.58554,                 1.1569,                0.80447,                  1.064,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.0465,                0.70454,                0.97778,                0.87882,                0.84344,                0.90734,                0.62087,                 1.1347,                0.73871,                 1.0512,              0.0011684,              0.0011684,              0.0011684
                     86,                  1.032,                0.68236,                0.97865,                0.84661,                0.83757,                0.89072,                0.61167,                 1.1164,                0.76665,                 1.0465,              0.0011585,              0.0011585,              0.0011585
                     87,                 1.0242,                0.67037,                0.98037,                0.88613,                0.81018,                0.88198,                0.60042,                 1.1235,                0.78401,                 1.0443,              0.0011486,              0.0011486,              0.0011486
                     88,                   1.03,                0.68524,                0.98322,                0.86488,                0.82676,                0.87696,                0.60049,                 1.1115,                0.79256,                 1.0483,              0.0011387,              0.0011387,              0.0011387
                     89,                0.98193,                0.65767,                0.95405,                0.85313,                0.79452,                0.87148,                0.58794,                 1.1515,                0.79926,                 1.0684,              0.0011288,              0.0011288,              0.0011288
                     90,                 0.9883,                0.66229,                0.96984,                0.87903,                0.82387,                0.89359,                0.61212,                 1.0843,                0.76015,                 1.0413,              0.0011189,              0.0011189,              0.0011189
                     91,                0.99787,                 0.6593,                0.95881,                0.84551,                0.82583,                0.89878,                0.61716,                 1.0813,                0.76125,                 1.0337,               0.001109,               0.001109,               0.001109
                     92,                0.98637,                 0.6549,                0.97286,                0.87061,                0.81639,                  0.892,                0.61436,                 1.1134,                 0.7285,                 1.0444,              0.0010991,              0.0010991,              0.0010991
                     93,                0.99189,                0.65573,                0.96171,                0.86345,                0.82909,                0.89399,                0.60392,                 1.1294,                0.76231,                 1.0454,              0.0010892,              0.0010892,              0.0010892
                     94,                0.97182,                0.64257,                0.95044,                0.86368,                0.80235,                0.88204,                0.59382,                  1.147,                0.77742,                 1.0618,              0.0010793,              0.0010793,              0.0010793
                     95,                0.97645,                 0.6323,                 0.9607,                0.87198,                0.83366,                 0.9083,                0.62222,                 1.1039,                0.71901,                 1.0424,              0.0010694,              0.0010694,              0.0010694
                     96,                0.98046,                0.63994,                0.95648,                0.89954,                0.82358,                0.89733,                0.61896,                 1.1018,                0.71948,                 1.0457,              0.0010595,              0.0010595,              0.0010595
                     97,                  0.957,                0.61845,                0.94665,                0.90784,                0.80822,                0.90001,                0.61276,                 1.1391,                0.72248,                 1.0598,              0.0010496,              0.0010496,              0.0010496
                     98,                0.95874,                0.64812,                0.95463,                0.89315,                0.82387,                 0.8867,                 0.5904,                  1.163,                0.74155,                   1.07,              0.0010397,              0.0010397,              0.0010397
                     99,                0.95562,                0.63109,                0.95677,                 0.8999,                  0.818,                 0.8969,                0.61256,                 1.1328,                 0.7269,                 1.0465,              0.0010298,              0.0010298,              0.0010298
                    100,                0.96309,                0.64606,                0.95145,                0.89447,                0.82387,                0.89449,                0.60769,                 1.1116,                0.73722,                  1.039,              0.0010199,              0.0010199,              0.0010199
                    101,                0.97588,                0.64608,                 0.9529,                0.84335,                0.82177,                0.88941,                0.61054,                 1.1021,                0.74579,                 1.0338,                0.00101,                0.00101,                0.00101
                    102,                0.92898,                0.61353,                0.93429,                0.84966,                0.85164,                0.89973,                0.62352,                 1.0802,                0.71771,                 1.0287,              0.0010001,              0.0010001,              0.0010001
                    103,                0.92471,                0.61781,                0.94573,                0.89102,                0.79999,                0.88295,                0.60562,                 1.0932,                0.75837,                  1.041,              0.0009902,              0.0009902,              0.0009902
                    104,                0.96621,                0.64178,                0.96177,                0.90513,                0.81018,                0.89377,                0.60535,                  1.148,                0.73584,                 1.0451,              0.0009803,              0.0009803,              0.0009803
                    105,                 0.9451,                0.62591,                 0.9572,                0.90305,                 0.8454,                0.91261,                0.63836,                 1.0531,                0.70479,                 1.0177,              0.0009704,              0.0009704,              0.0009704
                    106,                0.93059,                0.60752,                0.94845,                0.89597,                0.84736,                0.90681,                0.63594,                  1.042,                0.70169,                 1.0268,              0.0009605,              0.0009605,              0.0009605
                    107,                0.91131,                0.59467,                0.93389,                0.91252,                0.82975,                0.90215,                0.63309,                 1.0578,                0.69005,                 1.0199,              0.0009506,              0.0009506,              0.0009506
                    108,                0.93572,                0.61096,                0.93934,                0.88852,                0.82779,                0.88413,                0.60691,                 1.1031,                0.73243,                 1.0377,              0.0009407,              0.0009407,              0.0009407
                    109,                0.92479,                0.58592,                0.93191,                0.88899,                0.83064,                0.90461,                0.62594,                 1.0716,                0.72654,                 1.0412,              0.0009308,              0.0009308,              0.0009308
                    110,                0.90582,                0.59844,                0.94135,                0.92596,                0.83211,                0.90834,                0.62672,                 1.1003,                0.68853,                 1.0466,              0.0009209,              0.0009209,              0.0009209
                    111,                0.92733,                0.59627,                 0.9403,                0.87171,                0.83771,                 0.8923,                0.61374,                 1.0952,                0.70623,                 1.0475,               0.000911,               0.000911,               0.000911
                    112,                 0.9368,                0.61116,                0.94791,                0.88396,                0.85519,                0.90761,                0.63824,                 1.0635,                0.67456,                 1.0298,              0.0009011,              0.0009011,              0.0009011
                    113,                0.93661,                0.60764,                0.94128,                 0.8933,                0.83554,                0.90551,                0.62146,                 1.1017,                0.69572,                 1.0374,              0.0008912,              0.0008912,              0.0008912
                    114,                0.92998,                0.61027,                0.94669,                0.90845,                0.83366,                0.90293,                0.61607,                 1.0915,                0.69333,                  1.042,              0.0008813,              0.0008813,              0.0008813
                    115,                0.91043,                0.58295,                0.92585,                0.87858,                0.84736,                0.90638,                0.64023,                 1.0587,                  0.686,                 1.0272,              0.0008714,              0.0008714,              0.0008714
                    116,                0.90318,                0.58141,                0.93179,                0.89353,                0.82192,                0.90491,                0.63391,                 1.0804,                0.67329,                 1.0364,              0.0008615,              0.0008615,              0.0008615
                    117,                0.91754,                0.58894,                0.92191,                0.87267,                0.85841,                0.91309,                0.64739,                 1.0428,                0.66933,                 1.0186,              0.0008516,              0.0008516,              0.0008516
                    118,                0.91699,                0.57954,                0.93519,                0.91299,                 0.8591,                0.91565,                0.64391,                 1.0611,                0.65026,                 1.0229,              0.0008417,              0.0008417,              0.0008417
                    119,                0.92304,                0.59257,                0.93058,                0.92256,                0.83953,                0.90934,                0.61928,                 1.1103,                0.65614,                 1.0488,              0.0008318,              0.0008318,              0.0008318
                    120,                0.90677,                 0.5933,                0.93895,                0.90365,                0.83562,                0.89116,                0.62433,                 1.0857,                 0.6697,                 1.0363,              0.0008219,              0.0008219,              0.0008219
                    121,                0.89324,                0.57664,                0.92732,                0.93469,                0.81605,                0.89026,                0.61428,                 1.0924,                0.70231,                 1.0363,               0.000812,               0.000812,               0.000812
                    122,                0.90182,                0.57449,                0.92938,                0.89219,                0.84736,                 0.9205,                0.63883,                 1.0848,                0.66733,                 1.0399,              0.0008021,              0.0008021,              0.0008021
                    123,                0.91417,                0.58795,                0.93276,                0.90596,                0.82779,                0.91124,                0.63914,                 1.0536,                0.68037,                 1.0214,              0.0007922,              0.0007922,              0.0007922
                    124,                0.91161,                0.58838,                0.93112,                0.88813,                0.83757,                0.89387,                0.63113,                 1.0531,                 0.6819,                 1.0279,              0.0007823,              0.0007823,              0.0007823
                    125,                0.87439,                0.56079,                0.92063,                0.92228,                0.80431,                0.88436,                0.62104,                 1.0831,                0.71806,                 1.0435,              0.0007724,              0.0007724,              0.0007724
                    126,                0.89057,                0.57033,                0.91932,                 0.9137,                0.82877,                 0.8999,                0.62574,                 1.0635,                0.68561,                 1.0413,              0.0007625,              0.0007625,              0.0007625
                    127,                0.84906,                0.54654,                0.92277,                0.90693,                 0.8581,                0.91721,                 0.6477,                  1.042,                0.65585,                 1.0183,              0.0007526,              0.0007526,              0.0007526
                    128,                0.87652,                0.55146,                0.92259,                0.91115,                0.84292,                0.91963,                0.64335,                 1.0599,                0.65484,                  1.023,              0.0007427,              0.0007427,              0.0007427
                    129,                0.87514,                0.54876,                 0.9231,                0.90934,                0.82436,                0.90502,                0.63978,                 1.0335,                0.66509,                 1.0086,              0.0007328,              0.0007328,              0.0007328
                    130,                  0.884,                0.55365,                0.92441,                0.87616,                0.86106,                0.90223,                0.64588,                 1.0215,                0.67458,                 1.0011,              0.0007229,              0.0007229,              0.0007229
                    131,                0.86711,                0.55782,                0.92362,                0.91619,                  0.818,                  0.888,                0.62652,                 1.0569,                0.69305,                 1.0263,               0.000713,               0.000713,               0.000713
                    132,                0.86141,                0.55813,                0.91688,                0.90176,                0.82633,                0.89411,                 0.6285,                 1.0556,                0.67999,                 1.0339,              0.0007031,              0.0007031,              0.0007031
                    133,                 0.8476,                0.54372,                0.90778,                0.91975,                0.85127,                0.91553,                0.64836,                 1.0269,                0.65181,                 1.0164,              0.0006932,              0.0006932,              0.0006932
                    134,                0.86393,                0.54458,                0.91357,                0.93459,                0.83886,                0.91285,                0.63729,                 1.0743,                0.65985,                  1.023,              0.0006833,              0.0006833,              0.0006833
                    135,                0.82892,                0.53262,                0.91044,                0.90675,                0.85634,                0.91024,                0.65374,                 1.0346,                 0.6396,                 1.0153,              0.0006734,              0.0006734,              0.0006734
                    136,                0.86078,                 0.5402,                0.90961,                0.90919,                0.86209,                0.91578,                0.65585,                0.99313,                0.62943,                 1.0107,              0.0006635,              0.0006635,              0.0006635
                    137,                0.84215,                0.54339,                0.91091,                0.91086,                 0.8591,                0.90316,                0.64575,                 1.0322,                0.65537,                 1.0172,              0.0006536,              0.0006536,              0.0006536
                    138,                0.87676,                 0.5528,                0.92034,                0.93548,                0.85519,                  0.921,                 0.6625,                 1.0115,                0.62495,                 1.0105,              0.0006437,              0.0006437,              0.0006437
                    139,                0.84324,                0.53011,                0.91563,                0.91495,                0.86693,                0.91594,                0.65947,                 1.0054,                0.61704,                 1.0084,              0.0006338,              0.0006338,              0.0006338
                    140,                0.83383,                 0.5232,                0.90428,                0.92181,                0.84932,                 0.9122,                0.65233,                 1.0249,                0.62789,                 1.0113,              0.0006239,              0.0006239,              0.0006239
                    141,                0.85204,                0.53352,                0.91287,                0.89098,                 0.8728,                 0.9146,                0.66671,                0.98534,                0.61759,                0.99982,               0.000614,               0.000614,               0.000614
                    142,                0.85059,                0.53868,                0.91695,                0.89744,                0.85621,                0.91186,                0.65791,                 0.9963,                0.63509,                 1.0013,              0.0006041,              0.0006041,              0.0006041
                    143,                0.82722,                0.51925,                0.91006,                0.90458,                 0.8454,                0.90255,                0.65807,                 1.0031,                0.63228,                 1.0066,              0.0005942,              0.0005942,              0.0005942
                    144,                 0.8559,                0.53536,                0.91733,                0.93173,                0.84149,                0.91361,                0.66705,                0.99844,                0.59959,                 1.0054,              0.0005843,              0.0005843,              0.0005843
                    145,                0.79888,                0.51744,                0.90715,                 0.9379,                0.86497,                0.92987,                0.66771,                 1.0109,                 0.5973,                 1.0022,              0.0005744,              0.0005744,              0.0005744
                    146,                0.83605,                0.51333,                0.90267,                0.93526,                0.83757,                0.92198,                0.66746,                 1.0045,                0.61754,                  1.006,              0.0005645,              0.0005645,              0.0005645
                    147,                 0.8217,                0.51171,                0.90358,                0.92105,                0.86106,                0.92938,                0.67096,                 1.0063,                0.62159,                 1.0014,              0.0005546,              0.0005546,              0.0005546
                    148,                0.85268,                0.53047,                0.91785,                0.90496,                0.85717,                0.91555,                0.66785,                0.98948,                0.60891,                0.99214,              0.0005447,              0.0005447,              0.0005447
                    149,                0.81555,                0.50902,                 0.8968,                0.91111,                0.86888,                0.91884,                0.67512,                0.96386,                0.61446,                0.98966,              0.0005348,              0.0005348,              0.0005348
                    150,                0.80141,                0.50168,                0.89395,                0.92523,                0.85714,                0.91451,                0.66203,                 1.0066,                0.62642,                 1.0008,              0.0005249,              0.0005249,              0.0005249
                    151,                0.81341,                0.50972,                0.89635,                0.93215,                 0.8603,                0.92043,                0.67746,                0.95187,                0.60472,                0.98806,               0.000515,               0.000515,               0.000515
                    152,                0.82518,                 0.5204,                0.89671,                0.90139,                0.87671,                0.92263,                0.67599,                0.98234,                0.59874,                0.99548,              0.0005051,              0.0005051,              0.0005051
                    153,                0.83368,                0.50614,                0.90019,                0.92238,                 0.8591,                0.92294,                   0.66,                 1.0279,                 0.6188,                 1.0149,              0.0004952,              0.0004952,              0.0004952
                    154,                0.81381,                0.50309,                0.89952,                0.91396,                0.87671,                0.92882,                0.67508,                 1.0114,                0.59992,                  1.008,              0.0004853,              0.0004853,              0.0004853
