                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.1173,                0.81173,                 1.0333,                 0.8238,                0.79782,                0.85962,                 0.5616,                 1.1978,                0.90572,                 1.1343,              0.0016557,              0.0016557,              0.0016557
                     22,                 1.1296,                0.81082,                 1.0352,                0.85301,                0.81337,                0.87387,                0.55706,                 1.2508,                0.84903,                 1.1519,              0.0016384,              0.0016384,              0.0016384
                     23,                 1.1225,                 0.8015,                 1.0417,                0.87077,                0.79782,                 0.8785,                0.57105,                 1.1854,                0.88853,                 1.1312,              0.0016212,              0.0016212,              0.0016212
                     24,                 1.1025,                0.78529,                 1.0277,                0.87084,                0.79627,                0.87536,                0.54041,                 1.2841,                0.84032,                 1.1894,               0.001604,               0.001604,               0.001604
                     25,                 1.0822,                0.74757,                 1.0083,                 0.8637,                0.80093,                0.87271,                0.57266,                 1.2171,                 0.7993,                 1.1818,              0.0015868,              0.0015868,              0.0015868
                     26,                 1.0815,                0.77505,                  1.016,                0.86486,                0.80622,                0.89485,                0.58589,                 1.1777,                0.76022,                 1.1228,              0.0015696,              0.0015696,              0.0015696
                     27,                 1.0818,                0.75115,                 1.0127,                0.88764,                0.81493,                0.90476,                0.58532,                 1.1738,                 0.8107,                 1.1354,              0.0015523,              0.0015523,              0.0015523
                     28,                 1.0696,                0.73741,                 1.0058,                0.89115,                0.81491,                 0.9007,                0.58953,                 1.1953,                0.76444,                 1.1356,              0.0015351,              0.0015351,              0.0015351
                     29,                 1.0602,                0.73286,                 1.0066,                0.88858,                0.83098,                0.91197,                0.60766,                 1.1552,                0.77878,                 1.1322,              0.0015179,              0.0015179,              0.0015179
                     30,                 1.0627,                0.71938,                 1.0085,                0.85096,                0.85241,                0.90145,                 0.6001,                 1.1614,                0.74098,                 1.1271,              0.0015007,              0.0015007,              0.0015007
                     31,                 1.0413,                 0.7049,                0.99222,                0.86554,                 0.8209,                0.90651,                0.58709,                 1.1817,                0.75579,                 1.1163,              0.0014835,              0.0014835,              0.0014835
                     32,                 1.0323,                0.69684,                0.99349,                0.84406,                0.83335,                0.89114,                0.58474,                 1.1991,                0.73008,                 1.1424,              0.0014663,              0.0014663,              0.0014663
                     33,                 1.0235,                0.68805,                0.98863,                0.88921,                0.81337,                0.89696,                0.61184,                 1.1263,                0.73681,                 1.1171,               0.001449,               0.001449,               0.001449
                     34,                 1.0188,                0.68992,                0.98876,                0.87931,                0.84292,                 0.9122,                 0.6041,                 1.1443,                0.72346,                 1.1384,              0.0014318,              0.0014318,              0.0014318
                     35,                 1.0128,                0.67973,                0.98796,                0.87536,                0.85226,                0.91969,                0.62981,                 1.1035,                0.71223,                 1.0991,              0.0014146,              0.0014146,              0.0014146
                     36,                 1.0148,                0.68721,                0.98843,                0.84732,                 0.8372,                0.89332,                0.61205,                 1.1403,                0.72537,                 1.1232,              0.0013974,              0.0013974,              0.0013974
                     37,                 1.0025,                0.67259,                 0.9901,                0.88055,                 0.8647,                0.92401,                0.62082,                 1.1542,                0.67689,                 1.1107,              0.0013802,              0.0013802,              0.0013802
                     38,                 1.0015,                0.66918,                0.98072,                0.88294,                0.84448,                0.91312,                0.61695,                 1.1329,                0.69322,                 1.1134,               0.001363,               0.001363,               0.001363
                     39,                0.99676,                0.64781,                0.97481,                0.88883,                0.80404,                0.89954,                0.61157,                 1.1361,                0.73118,                 1.1383,              0.0013457,              0.0013457,              0.0013457
                     40,                0.99123,                0.65937,                0.97448,                0.89834,                0.86577,                0.92264,                0.61628,                 1.1426,                  0.688,                 1.1078,              0.0013285,              0.0013285,              0.0013285
                     41,                0.97482,                0.63677,                0.97171,                0.88816,                 0.8522,                0.92623,                0.64002,                 1.0805,                0.66703,                 1.0965,              0.0013113,              0.0013113,              0.0013113
                     42,                0.96979,                0.63709,                0.96494,                0.88398,                0.85317,                0.92262,                0.62999,                 1.1191,                0.67034,                 1.1107,              0.0012941,              0.0012941,              0.0012941
                     43,                0.95715,                0.63508,                0.96462,                 0.8825,                0.81767,                0.89571,                0.62441,                 1.0941,                0.68697,                 1.0988,              0.0012769,              0.0012769,              0.0012769
                     44,                0.94636,                0.61225,                0.95315,                0.85699,                0.88802,                 0.9252,                0.62337,                 1.1502,                0.65756,                 1.1284,              0.0012597,              0.0012597,              0.0012597
                     45,                0.91423,                0.59921,                0.94685,                0.89534,                0.84137,                0.91362,                0.63608,                 1.0834,                0.63398,                 1.1047,              0.0012424,              0.0012424,              0.0012424
                     46,                0.93459,                0.61422,                0.95315,                0.90331,                0.84914,                 0.9231,                0.63844,                  1.124,                0.64497,                 1.1216,              0.0012252,              0.0012252,              0.0012252
                     47,                0.93523,                0.60286,                0.95039,                 0.9194,                0.85156,                0.92897,                 0.6381,                  1.099,                0.63603,                 1.1039,               0.001208,               0.001208,               0.001208
                     48,                0.92831,                0.59755,                0.95076,                0.90394,                0.83981,                0.91912,                 0.6324,                 1.1034,                0.65546,                  1.104,              0.0011908,              0.0011908,              0.0011908
                     49,                0.92096,                0.59139,                0.94557,                0.87981,                0.83981,                0.91622,                0.63161,                 1.0952,                0.66729,                 1.1042,              0.0011736,              0.0011736,              0.0011736
                     50,                0.92237,                0.59032,                0.94793,                0.91638,                0.86925,                0.93231,                0.63877,                  1.129,                0.63166,                  1.115,              0.0011563,              0.0011563,              0.0011563
                     51,                0.91127,                0.59231,                0.94606,                0.90293,                0.82893,                0.91476,                0.63344,                 1.1113,                0.66765,                 1.1138,              0.0011391,              0.0011391,              0.0011391
                     52,                0.90576,                0.58229,                0.94252,                0.91292,                0.86409,                0.92967,                0.64809,                 1.0841,                0.61872,                 1.1007,              0.0011219,              0.0011219,              0.0011219
                     53,                0.90039,                0.57147,                0.94111,                0.92197,                0.86366,                0.93101,                0.65842,                 1.0725,                0.61539,                 1.0908,              0.0011047,              0.0011047,              0.0011047
                     54,                0.87691,                0.56545,                0.93441,                0.89695,                0.86638,                0.93337,                0.66073,                 1.0633,                0.60062,                    1.1,              0.0010875,              0.0010875,              0.0010875
                     55,                0.87972,                0.56139,                0.93362,                0.91335,                0.83204,                 0.9235,                0.64211,                  1.086,                0.62523,                 1.1024,              0.0010703,              0.0010703,              0.0010703
                     56,                0.88272,                 0.5674,                0.93752,                0.91368,                 0.8647,                0.93497,                0.65453,                 1.0801,                0.60368,                 1.0966,               0.001053,               0.001053,               0.001053
                     57,                0.87189,                0.55616,                0.92907,                0.93679,                0.84292,                0.92724,                0.64578,                 1.0661,                0.59784,                  1.106,              0.0010358,              0.0010358,              0.0010358
                     58,                0.87725,                0.56182,                0.92887,                0.91157,                0.86159,                0.92784,                0.64444,                 1.0736,                0.61029,                 1.0918,              0.0010186,              0.0010186,              0.0010186
                     59,                0.87003,                0.56503,                0.93149,                0.92552,                 0.8503,                0.93192,                0.65693,                 1.0515,                0.60743,                 1.0847,              0.0010014,              0.0010014,              0.0010014
                     60,                0.86299,                0.55198,                0.92127,                0.91187,                0.86159,                0.92956,                0.64844,                 1.0799,                0.63177,                 1.1048,             0.00098417,             0.00098417,             0.00098417
                     61,                0.84369,                0.54475,                0.92125,                0.91644,                 0.8647,                0.93002,                0.66279,                 1.0624,                0.59902,                  1.104,             0.00096696,             0.00096696,             0.00096696
                     62,                0.86221,                0.53702,                0.92513,                0.91823,                0.86936,                0.93775,                0.66301,                 1.0634,                0.58135,                 1.0912,             0.00094974,             0.00094974,             0.00094974
                     63,                0.83441,                0.53067,                0.91858,                0.91327,                0.87714,                0.93444,                 0.6658,                 1.0549,                0.59569,                 1.0934,             0.00093252,             0.00093252,             0.00093252
                     64,                0.83293,                0.52855,                0.92072,                0.93549,                0.86781,                0.93866,                0.66914,                 1.0321,                0.57644,                 1.0693,              0.0009153,              0.0009153,              0.0009153
                     65,                 0.8268,                0.53275,                0.91507,                 0.9339,                0.85381,                0.93565,                0.65761,                 1.0686,                0.58338,                 1.0905,             0.00089809,             0.00089809,             0.00089809
                     66,                0.81462,                0.51235,                0.90957,                0.91195,                0.86978,                0.92711,                0.65281,                 1.0669,                 0.5831,                 1.0947,             0.00088087,             0.00088087,             0.00088087
                     67,                 0.8278,                   0.53,                 0.9127,                0.90957,                0.87598,                 0.9201,                0.64279,                 1.0659,                0.60738,                 1.1065,             0.00086365,             0.00086365,             0.00086365
                     68,                0.81395,                0.51832,                0.90858,                0.91529,                0.87378,                0.92912,                 0.6528,                 1.0559,                0.59242,                 1.1014,             0.00084643,             0.00084643,             0.00084643
                     69,                0.81462,                0.50669,                0.91065,                0.90322,                0.87089,                0.92406,                0.65333,                 1.0511,                0.58636,                 1.0927,             0.00082922,             0.00082922,             0.00082922
                     70,                 0.8086,                0.50953,                0.90932,                0.90382,                0.86223,                 0.9256,                0.65036,                 1.0544,                0.59708,                 1.0945,               0.000812,               0.000812,               0.000812
                     71,                0.81116,                0.50465,                0.90529,                0.91292,                0.88491,                0.93679,                0.66669,                 1.0451,                0.57548,                 1.0941,             0.00079478,             0.00079478,             0.00079478
                     72,                0.80904,                0.50828,                0.90846,                0.91751,                0.88221,                0.93113,                 0.6621,                 1.0243,                0.58156,                 1.0784,             0.00077757,             0.00077757,             0.00077757
                     73,                0.79036,                0.49901,                0.90418,                0.92908,                0.85848,                0.92659,                0.65856,                 1.0602,                0.57934,                 1.0982,             0.00076035,             0.00076035,             0.00076035
                     74,                0.78711,                0.50056,                0.90274,                0.93419,                0.88312,                0.93567,                0.66476,                 1.0344,                0.56568,                 1.0936,             0.00074313,             0.00074313,             0.00074313
                     75,                0.78162,                0.49642,                0.90428,                0.92038,                0.88096,                0.93579,                0.66143,                  1.048,                0.57916,                 1.0974,             0.00072591,             0.00072591,             0.00072591
                     76,                0.79143,                 0.4906,                0.90515,                0.94099,                0.86792,                0.93331,                0.66452,                 1.0611,                 0.5836,                    1.1,              0.0007087,              0.0007087,              0.0007087
                     77,                0.79115,                0.48689,                0.89575,                0.92214,                 0.8818,                0.93948,                0.67368,                 1.0323,                0.55641,                 1.0845,             0.00069148,             0.00069148,             0.00069148
                     78,                0.79053,                0.49247,                0.90425,                0.92012,                0.87403,                  0.934,                 0.6679,                 1.0343,                0.56921,                 1.0815,             0.00067426,             0.00067426,             0.00067426
                     79,                 0.7797,                0.48437,                0.89954,                0.91805,                0.89425,                 0.9425,                0.66846,                 1.0384,                0.56487,                 1.0907,             0.00065704,             0.00065704,             0.00065704
                     80,                0.75444,                0.47572,                 0.8947,                0.93152,                0.87558,                0.94187,                0.67604,                 1.0412,                0.55345,                 1.0914,             0.00063983,             0.00063983,             0.00063983
                     81,                0.76676,                0.48247,                 0.8978,                0.91985,                0.88336,                0.94365,                0.67618,                 1.0304,                0.54884,                 1.0842,             0.00062261,             0.00062261,             0.00062261
                     82,                0.75319,                0.47276,                 0.8911,                0.90364,                0.90047,                0.94313,                0.67907,                  1.023,                0.55151,                 1.0771,             0.00060539,             0.00060539,             0.00060539
                     83,                0.75713,                 0.4767,                 0.8972,                0.91118,                0.88491,                0.94035,                 0.6788,                 1.0239,                 0.5612,                 1.0836,             0.00058817,             0.00058817,             0.00058817
                     84,                0.73795,                0.46252,                0.89415,                0.91198,                0.89269,                0.94239,                  0.672,                 1.0404,                0.54803,                 1.1012,             0.00057096,             0.00057096,             0.00057096
                     85,                0.75288,                0.46661,                0.89165,                0.94563,                0.86558,                0.94391,                0.67584,                 1.0297,                0.55896,                 1.0837,             0.00055374,             0.00055374,             0.00055374
                     86,                0.73994,                 0.4638,                0.89244,                 0.9043,                0.89425,                0.93974,                0.67746,                 1.0302,                0.54645,                 1.0831,             0.00053652,             0.00053652,             0.00053652
                     87,                0.74143,                0.46294,                0.89245,                0.92578,                0.87293,                0.93795,                0.66973,                 1.0287,                 0.5491,                 1.0902,              0.0005193,              0.0005193,              0.0005193
                     88,                0.72961,                 0.4573,                 0.8868,                0.93729,                0.85537,                0.93336,                0.67495,                 1.0357,                0.56024,                 1.0909,             0.00050209,             0.00050209,             0.00050209
                     89,                0.73911,                0.45771,                0.89125,                0.92213,                  0.884,                0.93484,                0.66913,                 1.0338,                0.55912,                 1.0906,             0.00048487,             0.00048487,             0.00048487
                     90,                0.71426,                0.44484,                 0.8794,                0.91359,                0.88791,                0.94072,                0.68272,                 1.0048,                0.54517,                 1.0728,             0.00046765,             0.00046765,             0.00046765
                     91,                0.72136,                0.45123,                 0.8836,                0.91751,                0.88802,                0.94289,                0.67923,                 1.0327,                0.54063,                  1.084,             0.00045043,             0.00045043,             0.00045043
                     92,                0.72401,                0.44995,                0.88527,                0.93609,                 0.8656,                0.93697,                0.68022,                 1.0188,                0.55268,                 1.0813,             0.00043322,             0.00043322,             0.00043322
                     93,                0.71418,                0.44817,                0.87719,                0.91024,                0.89897,                0.94158,                0.69067,                 1.0043,                0.52524,                 1.0947,               0.000416,               0.000416,               0.000416
                     94,                0.71274,                0.44549,                0.88501,                0.92577,                0.88491,                0.93836,                0.68202,                  1.031,                0.54123,                 1.1034,             0.00039878,             0.00039878,             0.00039878
                     95,                0.71967,                0.45233,                0.88376,                0.92652,                0.88247,                0.94332,                0.68703,                 1.0121,                0.53581,                 1.0877,             0.00038157,             0.00038157,             0.00038157
                     96,                0.70415,                0.44183,                0.87549,                0.91131,                0.89493,                0.94076,                0.68183,                 1.0188,                0.53497,                 1.0894,             0.00036435,             0.00036435,             0.00036435
                     97,                0.70125,                0.43903,                0.87468,                0.92753,                 0.8758,                0.93723,                0.67908,                 1.0272,                0.53251,                  1.093,             0.00034713,             0.00034713,             0.00034713
                     98,                0.69239,                0.43033,                0.87894,                0.92429,                 0.8734,                0.94016,                0.68121,                 1.0177,                0.53148,                 1.0951,             0.00032991,             0.00032991,             0.00032991
                     99,                0.67741,                0.42148,                0.87344,                0.92561,                0.89016,                0.94118,                0.68606,                 1.0127,                0.52572,                 1.0945,              0.0003127,              0.0003127,              0.0003127
                    100,                0.69439,                0.42826,                0.87372,                0.91184,                 0.9008,                 0.9379,                0.68305,                 1.0265,                0.52905,                 1.0958,             0.00029548,             0.00029548,             0.00029548
                    101,                0.68645,                0.42908,                0.87094,                0.92023,                0.89425,                0.93542,                 0.6816,                 1.0093,                 0.5284,                 1.1007,             0.00027826,             0.00027826,             0.00027826
                    102,                0.68084,                 0.4254,                0.87228,                0.92596,                0.89425,                0.93987,                0.68626,                  1.014,                0.53519,                 1.1025,             0.00026104,             0.00026104,             0.00026104
                    103,                0.67413,                0.42054,                0.86658,                0.91652,                0.89891,                 0.9394,                0.68299,                 1.0282,                0.53916,                 1.0968,             0.00024383,             0.00024383,             0.00024383
                    104,                0.67162,                  0.422,                0.86961,                0.90887,                0.90202,                0.93779,                0.68357,                 1.0133,                0.52842,                 1.0973,             0.00022661,             0.00022661,             0.00022661
                    105,                0.64436,                0.38415,                0.85656,                0.91018,                0.89114,                0.94117,                0.68063,                 1.0222,                 0.5402,                 1.1028,             0.00020939,             0.00020939,             0.00020939
                    106,                0.62411,                0.36895,                0.85535,                0.91328,                0.88958,                0.94006,                0.68474,                 1.0066,                0.53058,                 1.0989,             0.00019217,             0.00019217,             0.00019217
                    107,                 0.6032,                0.35602,                  0.848,                0.92593,                 0.8818,                0.93972,                0.68479,                 1.0176,                0.52826,                 1.1008,             0.00017496,             0.00017496,             0.00017496
                    108,                0.60319,                0.35507,                0.84614,                0.93087,                0.87961,                0.94259,                0.68864,                 1.0035,                0.52226,                 1.0911,             0.00015774,             0.00015774,             0.00015774
                    109,                0.59329,                0.35141,                0.84849,                 0.9253,                 0.8862,                0.94409,                0.69388,                0.99852,                0.52583,                 1.0915,             0.00014052,             0.00014052,             0.00014052
                    110,                0.58297,                0.34975,                0.84354,                0.92126,                0.88802,                0.94115,                0.69516,                 1.0062,                 0.5231,                 1.0956,              0.0001233,              0.0001233,              0.0001233
                    111,                0.59226,                0.35034,                 0.8475,                0.91645,                0.88702,                0.94039,                0.69525,                0.99564,                0.52864,                 1.0974,             0.00010609,             0.00010609,             0.00010609
                    112,                0.57572,                0.34258,                0.84312,                0.91273,                0.89269,                 0.9388,                0.69284,                0.99663,                0.52812,                 1.0961,              8.887e-05,              8.887e-05,              8.887e-05
                    113,                0.58362,                0.34158,                0.84797,                 0.9065,                0.90463,                0.94343,                0.69826,                 0.9895,                0.52077,                  1.095,             7.1652e-05,             7.1652e-05,             7.1652e-05
                    114,                0.57993,                0.34443,                0.84536,                0.90619,                0.90136,                0.94194,                0.69689,                 0.9845,                0.52058,                 1.0935,             5.4435e-05,             5.4435e-05,             5.4435e-05
