                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.1766,                0.83057,                 1.0373,                0.82784,                0.80768,                0.87182,                0.57252,                 1.1985,                0.83899,                 1.1578,              0.0015248,              0.0015248,              0.0015248
                     50,                 1.1367,                0.81754,                  1.019,                0.84058,                0.76672,                 0.8642,                0.55473,                  1.268,                0.96246,                 1.1815,              0.0015149,              0.0015149,              0.0015149
                     51,                 1.1736,                0.86771,                 1.0414,                0.71362,                0.64386,                0.70242,                0.40677,                 1.4542,                 1.2354,                 1.2999,               0.001505,               0.001505,               0.001505
                     52,                 1.1714,                0.85815,                 1.0566,                0.84504,                0.80571,                 0.8772,                0.56514,                 1.2315,                0.85582,                 1.1581,              0.0014951,              0.0014951,              0.0014951
                     53,                 1.1345,                0.83272,                 1.0341,                0.83241,                0.80871,                0.88713,                0.57136,                 1.2401,                0.81128,                 1.1685,              0.0014852,              0.0014852,              0.0014852
                     54,                 1.1633,                0.81809,                 1.0259,                0.83392,                 0.7653,                0.84234,                0.54437,                 1.2395,                0.87593,                 1.1678,              0.0014753,              0.0014753,              0.0014753
                     55,                 1.1622,                0.83235,                 1.0366,                0.87079,                0.73095,                0.84247,                0.54203,                 1.2928,                0.86781,                 1.1744,              0.0014654,              0.0014654,              0.0014654
                     56,                 1.1655,                0.83067,                 1.0457,                0.84161,                0.76983,                0.84381,                0.53837,                 1.2586,                0.96446,                 1.1756,              0.0014555,              0.0014555,              0.0014555
                     57,                 1.1332,                0.80195,                 1.0175,                0.86249,                0.79627,                0.87132,                0.56143,                 1.2283,                0.87804,                 1.1623,              0.0014456,              0.0014456,              0.0014456
                     58,                 1.1396,                0.78404,                 1.0283,                0.83902,                0.79627,                0.87304,                0.56256,                  1.253,                0.82828,                 1.1842,              0.0014357,              0.0014357,              0.0014357
                     59,                  1.124,                 0.8131,                 1.0285,                  0.879,                0.80217,                0.88685,                0.57371,                 1.2219,                0.79835,                 1.1643,              0.0014258,              0.0014258,              0.0014258
                     60,                 1.1553,                 0.8059,                 1.0315,                 0.8707,                0.78546,                0.88501,                0.57459,                 1.2127,                0.85996,                 1.1559,              0.0014159,              0.0014159,              0.0014159
                     61,                 1.1202,                0.79604,                 1.0159,                0.85973,                0.81182,                0.87648,                0.57172,                 1.2001,                 0.8488,                 1.1597,               0.001406,               0.001406,               0.001406
                     62,                 1.0791,                 0.7636,                 1.0079,                0.88075,                0.78383,                0.88693,                0.59136,                  1.174,                0.79733,                 1.1315,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.1033,                0.76111,                 1.0122,                0.84054,                 0.8196,                0.89335,                0.59049,                 1.1882,                0.78212,                 1.1355,              0.0013862,              0.0013862,              0.0013862
                     64,                 1.0838,                 0.7538,                0.99358,                 0.8782,                0.80404,                0.88558,                 0.5785,                 1.2086,                0.79387,                 1.1491,              0.0013763,              0.0013763,              0.0013763
                     65,                 1.0814,                0.74347,                 0.9992,                 0.8682,                0.81956,                0.89086,                0.56978,                 1.2199,                0.80764,                 1.1686,              0.0013664,              0.0013664,              0.0013664
                     66,                 1.0977,                0.73999,                 1.0071,                0.88067,                0.82737,                0.90426,                0.59631,                  1.178,                0.74209,                 1.1412,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.1014,                  0.748,                 1.0044,                0.87966,                0.80717,                 0.8982,                0.58605,                 1.2172,                0.79816,                 1.1611,              0.0013466,              0.0013466,              0.0013466
                     68,                 1.0981,                0.74358,                 1.0082,                0.87844,                0.80919,                0.89816,                0.58891,                   1.21,                0.77931,                 1.1506,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.0928,                0.74813,                0.99686,                0.84495,                 0.8221,                0.89279,                0.59658,                 1.1653,                0.75211,                 1.1338,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.0798,                0.73627,                 1.0003,                0.85749,                0.82737,                0.88952,                0.59062,                 1.1911,                0.75075,                 1.1442,              0.0013169,              0.0013169,              0.0013169
                     71,                 1.0678,                0.75201,                 1.0015,                0.88085,                0.81337,                0.89575,                0.59515,                 1.2013,                0.73411,                 1.1546,               0.001307,               0.001307,               0.001307
                     72,                 1.0831,                0.75971,                 1.0013,                0.85679,                0.81877,                0.88371,                0.58018,                 1.2443,                0.78809,                 1.1555,              0.0012971,              0.0012971,              0.0012971
                     73,                  1.068,                0.73813,                 1.0083,                0.88122,                0.83515,                0.90215,                0.59771,                 1.2097,                 0.7434,                 1.1539,              0.0012872,              0.0012872,              0.0012872
                     74,                 1.1066,                0.72628,                0.99479,                0.86886,                0.82429,                0.89002,                 0.5736,                 1.2722,                0.76626,                 1.1822,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.0577,                0.70958,                0.97887,                  0.901,                0.81182,                0.89894,                0.59189,                 1.2017,                0.75328,                 1.1326,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.0484,                0.69423,                0.98354,                0.87722,                0.84448,                 0.9119,                 0.6122,                 1.1682,                0.76078,                 1.1127,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.0358,                0.69459,                0.98533,                0.87011,                0.84137,                   0.91,                0.59621,                 1.1937,                0.73954,                 1.1453,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.0435,                 0.7077,                 0.9899,                0.91597,                 0.8056,                 0.9024,                0.61634,                 1.1616,                0.71251,                 1.1299,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.0661,                0.73349,                 1.0005,                0.86836,                0.84122,                0.90605,                0.60804,                 1.1494,                 0.7708,                 1.1396,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.0575,                0.70716,                0.99596,                0.92113,                 0.7992,                0.90524,                0.60203,                 1.1989,                 0.7383,                 1.1559,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.0004,                0.66756,                0.98265,                0.88095,                0.83515,                0.91738,                 0.6083,                 1.2111,                0.71546,                 1.1418,               0.001208,               0.001208,               0.001208
                     82,                 1.0271,                0.67622,                0.97728,                0.88659,                0.82671,                0.90867,                0.60503,                 1.2005,                0.71341,                 1.1468,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.0474,                0.68306,                0.98082,                0.90065,                0.82893,                0.90272,                 0.6046,                 1.1817,                0.72157,                 1.1417,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.0032,                0.67995,                0.98412,                0.88762,                0.82304,                0.88627,                0.59163,                 1.1842,                0.76581,                 1.1273,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.0146,                0.69011,                0.97105,                0.90842,                0.81764,                0.90289,                0.60384,                 1.1702,                0.72872,                 1.1361,              0.0011684,              0.0011684,              0.0011684
                     86,                 1.0219,                0.70145,                0.97719,                0.85088,                0.84305,                0.88969,                0.59634,                  1.179,                0.76678,                  1.142,              0.0011585,              0.0011585,              0.0011585
                     87,                 1.0396,                0.69532,                0.98437,                0.87785,                0.82708,                0.88743,                0.60931,                 1.1751,                0.74541,                 1.1552,              0.0011486,              0.0011486,              0.0011486
                     88,                 1.0213,                0.69616,                0.98552,                0.87975,                0.84914,                0.90883,                0.62181,                 1.1135,                0.70596,                 1.1254,              0.0011387,              0.0011387,              0.0011387
                     89,                 1.0122,                0.67683,                0.98611,                0.90855,                0.82115,                0.90746,                0.61818,                 1.1239,                0.69303,                 1.1185,              0.0011288,              0.0011288,              0.0011288
                     90,                 1.0187,                0.68215,                0.98169,                0.85189,                 0.8677,                0.91007,                0.61238,                  1.177,                 0.7108,                 1.1334,              0.0011189,              0.0011189,              0.0011189
                     91,                 1.0605,                0.68899,                0.97819,                0.90087,                0.84292,                0.90397,                0.61702,                 1.1487,                0.74836,                 1.1239,               0.001109,               0.001109,               0.001109
                     92,                 1.0061,                0.67431,                 0.9732,                0.89332,                0.83826,                0.90427,                0.61126,                 1.1409,                0.70953,                 1.1162,              0.0010991,              0.0010991,              0.0010991
                     93,                0.98759,                0.65103,                0.96967,                0.89507,                0.83576,                0.90808,                0.61696,                 1.1309,                0.71816,                 1.1067,              0.0010892,              0.0010892,              0.0010892
                     94,                0.98194,                 0.6445,                0.96638,                0.88597,                0.84292,                0.89627,                0.61417,                 1.1458,                0.71482,                 1.1201,              0.0010793,              0.0010793,              0.0010793
                     95,                 0.9766,                0.64463,                0.96706,                0.90691,                 0.8182,                0.91329,                0.62502,                 1.1144,                0.72742,                 1.1228,              0.0010694,              0.0010694,              0.0010694
                     96,                0.98966,                0.65187,                0.96763,                0.89108,                0.83975,                0.90888,                0.62386,                 1.1481,                0.69541,                 1.1335,              0.0010595,              0.0010595,              0.0010595
                     97,                0.99147,                0.64145,                0.96365,                0.86954,                0.86034,                0.90959,                0.61443,                 1.1425,                 0.7209,                 1.1253,              0.0010496,              0.0010496,              0.0010496
                     98,                0.99969,                0.64932,                0.97475,                0.85481,                0.85226,                0.90611,                0.60903,                 1.1832,                 0.7477,                 1.1343,              0.0010397,              0.0010397,              0.0010397
                     99,                0.99922,                0.63959,                0.96927,                0.92124,                0.82426,                0.91067,                0.62464,                 1.1719,                0.70768,                 1.1352,              0.0010298,              0.0010298,              0.0010298
                    100,                0.99067,                0.64874,                0.96669,                0.89882,                0.85537,                0.91628,                0.62612,                 1.1336,                0.70247,                 1.1103,              0.0010199,              0.0010199,              0.0010199
                    101,                0.96883,                0.62387,                0.95876,                0.90032,                0.84759,                0.91332,                0.63773,                 1.0806,                0.67724,                 1.0911,                0.00101,                0.00101,                0.00101
