                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.3816,                 1.1043,                 1.2282,                0.71697,                0.56019,                0.66501,                0.34698,                 1.5793,                 1.3374,                 1.3301,               0.007822,               0.007822,               0.007822
                     46,                 1.3358,                 1.0912,                 1.1977,                0.68967,                0.60861,                0.68163,                0.33312,                 1.6905,                 1.4433,                 1.4006,              0.0077725,              0.0077725,              0.0077725
                     47,                  1.381,                 1.0953,                 1.2384,                0.70315,                0.74167,                0.76973,                0.41394,                 1.4691,                 1.3404,                 1.2963,               0.007723,               0.007723,               0.007723
                     48,                 1.3649,                 1.1001,                 1.2233,                0.75251,                0.68689,                0.76902,                0.45935,                 1.3728,                 1.3322,                  1.292,              0.0076735,              0.0076735,              0.0076735
                     49,                  1.361,                 1.0556,                 1.2073,                0.75334,                 0.6908,                0.77288,                0.46284,                 1.3762,                 1.1802,                 1.2782,               0.007624,               0.007624,               0.007624
                     50,                  1.305,                 1.0348,                 1.1792,                0.79556,                0.73867,                0.79664,                0.46176,                 1.4218,                 1.1194,                 1.2992,              0.0075745,              0.0075745,              0.0075745
                     51,                  1.306,                 1.0498,                 1.2142,                 0.8144,                0.58391,                0.71977,                0.41458,                 1.4444,                 1.2122,                 1.3251,               0.007525,               0.007525,               0.007525
                     52,                 1.3611,                 1.0561,                 1.1942,                0.79911,                0.70062,                0.78572,                0.48109,                 1.3387,                 1.1437,                 1.2567,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.3189,                 1.0836,                 1.2029,                 0.7268,                0.70646,                0.76164,                0.45065,                 1.3387,                 1.2041,                 1.2676,               0.007426,               0.007426,               0.007426
                     54,                 1.3157,                 1.0264,                 1.1842,                0.77794,                 0.7267,                0.79986,                0.49681,                 1.3027,                  1.035,                 1.2455,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2874,                 1.0037,                 1.1652,                0.79278,                0.71429,                0.81017,                0.48374,                 1.3631,                 1.0539,                 1.2673,               0.007327,               0.007327,               0.007327
                     56,                 1.3296,                 1.0563,                 1.2196,                0.80033,                0.73731,                0.81126,                0.49362,                 1.3312,                  1.044,                 1.2367,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2794,                0.98561,                 1.1754,                0.77762,                0.73386,                0.80444,                0.48184,                 1.3721,                 1.0408,                 1.2935,               0.007228,               0.007228,               0.007228
                     58,                 1.3645,                0.99677,                 1.1984,                0.79941,                0.72532,                0.80606,                0.48891,                 1.3351,                 1.0613,                  1.272,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3077,                0.98822,                 1.1879,                0.78786,                0.70254,                0.79407,                0.48926,                 1.3515,                  1.046,                 1.2637,               0.007129,               0.007129,               0.007129
                     60,                 1.3282,                 1.0184,                 1.2006,                0.73756,                0.69847,                0.75217,                0.44232,                 1.4125,                  1.115,                  1.313,              0.0070795,              0.0070795,              0.0070795
                     61,                  1.312,                 1.0172,                 1.1866,                0.77145,                0.70678,                0.77658,                0.47867,                 1.3009,                 1.1984,                  1.235,                0.00703,                0.00703,                0.00703
                     62,                  1.354,                   1.03,                  1.196,                0.79228,                 0.7319,                0.79903,                0.48331,                 1.3226,                  1.097,                 1.2284,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.2957,                0.98229,                   1.17,                0.80555,                 0.7593,                  0.828,                0.51779,                 1.2974,                 1.0315,                 1.2175,               0.006931,               0.006931,               0.006931
                     64,                  1.284,                 0.9671,                 1.1893,                0.81414,                0.72007,                0.81655,                0.48444,                 1.3787,                 1.0568,                 1.2778,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.2891,                0.95874,                 1.1803,                0.78044,                0.68866,                0.77521,                0.46907,                 1.3471,                 1.0455,                 1.2731,               0.006832,               0.006832,               0.006832
                     66,                 1.2875,                0.94319,                  1.165,                0.79104,                0.66675,                0.76494,                0.46144,                 1.3861,                 1.0744,                  1.285,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.2733,                 0.9498,                 1.1655,                0.82225,                0.62465,                0.76094,                0.47513,                 1.3433,                 1.0958,                 1.2679,               0.006733,               0.006733,               0.006733
                     68,                 1.2403,                0.94136,                 1.1507,                0.79326,                0.73973,                0.82216,                0.50366,                 1.2893,                 1.1254,                 1.2189,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.2571,                0.94217,                 1.1547,                0.81499,                0.73274,                0.81833,                 0.4956,                 1.3385,                 1.0309,                  1.238,               0.006634,               0.006634,               0.006634
                     70,                 1.2674,                0.95483,                 1.1872,                 0.8672,                0.72841,                0.83711,                0.52117,                 1.3085,                0.95101,                 1.2214,              0.0065845,              0.0065845,              0.0065845
                     71,                  1.236,                0.95183,                 1.1452,                0.81493,                 0.7319,                0.80115,                 0.5019,                 1.3176,                 1.0696,                 1.2486,               0.006535,               0.006535,               0.006535
                     72,                 1.3001,                0.94289,                 1.1808,                0.82438,                0.75342,                0.81347,                0.49351,                 1.3586,                 1.0031,                 1.2335,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.2896,                0.95186,                 1.1833,                0.75131,                0.71538,                0.78653,                0.45525,                 1.4251,                 1.1001,                 1.2548,               0.006436,               0.006436,               0.006436
                     74,                 1.2593,                0.92797,                 1.1526,                0.82502,                0.74738,                0.81733,                0.51746,                 1.2576,                 1.0196,                 1.2036,              0.0063865,              0.0063865,              0.0063865
                     75,                  1.253,                0.92704,                 1.1642,                0.83877,                0.71429,                0.81541,                0.50701,                  1.315,                0.98183,                 1.2392,               0.006337,               0.006337,               0.006337
                     76,                 1.2532,                0.91196,                 1.1356,                0.82554,                0.72229,                0.81629,                0.51127,                 1.2714,                0.96423,                 1.2331,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2587,                0.93251,                 1.1489,                0.77518,                0.75734,                0.81362,                0.51468,                 1.2866,                 1.0941,                  1.237,               0.006238,               0.006238,               0.006238
                     78,                 1.1989,                0.88973,                 1.1225,                 0.7754,                0.76908,                0.82152,                0.49608,                 1.3022,                 1.2672,                 1.2391,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2648,                0.91897,                 1.1598,                 0.7981,                 0.7581,                 0.8261,                 0.5098,                 1.3411,                 0.9603,                  1.251,               0.006139,               0.006139,               0.006139
                     80,                 1.2346,                0.85866,                 1.1328,                0.81136,                0.75538,                0.81906,                0.50257,                 1.3733,                 0.9933,                 1.2578,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2326,                0.88107,                 1.1513,                0.83675,                0.72211,                0.82969,                0.48972,                 1.4081,                0.95066,                 1.2538,                0.00604,                0.00604,                0.00604
                     82,                 1.2215,                0.88976,                 1.1401,                0.81439,                0.75538,                0.83701,                0.52045,                 1.2821,                0.95354,                 1.2216,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.1773,                 0.8418,                 1.1214,                0.84657,                0.72347,                0.82756,                0.52614,                 1.2712,                0.92443,                 1.2071,               0.005941,               0.005941,               0.005941
                     84,                 1.2092,                0.88594,                 1.1365,                0.79327,                0.74364,                0.83672,                 0.5211,                 1.3043,                0.93748,                 1.2157,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2166,                0.90019,                  1.153,                0.78641,                0.76712,                0.83592,                0.53438,                  1.254,                0.94564,                 1.2052,               0.005842,               0.005842,               0.005842
                     86,                 1.1981,                0.88165,                 1.1146,                0.81724,                0.73505,                0.82199,                0.52398,                  1.275,                0.93203,                 1.2213,              0.0057925,              0.0057925,              0.0057925
                     87,                  1.224,                0.89091,                 1.1387,                0.85046,                0.75734,                0.85244,                0.54489,                 1.2334,                0.87481,                 1.1912,               0.005743,               0.005743,               0.005743
                     88,                 1.2119,                0.86092,                 1.1293,                 0.8384,                0.75147,                0.85132,                0.54554,                 1.2311,                0.89442,                 1.1945,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2201,                0.85951,                 1.1376,                0.80173,                0.77691,                 0.8412,                0.50346,                 1.3611,                0.93906,                  1.229,               0.005644,               0.005644,               0.005644
                     90,                 1.1877,                0.83677,                 1.1152,                0.82959,                0.76908,                0.84862,                0.55365,                  1.193,                0.88028,                 1.1713,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.1877,                0.83145,                 1.1219,                0.80346,                0.76125,                 0.8259,                0.53659,                 1.2064,                0.90879,                 1.1854,               0.005545,               0.005545,               0.005545
                     92,                  1.167,                0.85106,                 1.1068,                0.84141,                0.72679,                0.82116,                0.52482,                 1.2391,                0.91729,                  1.201,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.1851,                0.83484,                 1.1138,                 0.8209,                0.77104,                0.83586,                0.54174,                 1.2212,                0.90133,                 1.1911,               0.005446,               0.005446,               0.005446
                     94,                 1.1485,                 0.8215,                 1.1174,                0.81971,                0.74741,                0.83522,                0.54599,                 1.2274,                0.88556,                 1.2093,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1845,                0.83138,                 1.1109,                0.81111,                0.75628,                0.81227,                0.52702,                 1.2118,                0.91444,                 1.1877,               0.005347,               0.005347,               0.005347
                     96,                 1.1956,                 0.8264,                 1.1042,                0.78535,                0.77104,                0.83358,                0.55078,                 1.2128,                0.88001,                 1.2075,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.1608,                0.79189,                 1.0997,                0.84041,                0.76262,                 0.8557,                0.55767,                 1.2441,                0.86247,                 1.2052,               0.005248,               0.005248,               0.005248
                     98,                 1.1866,                0.83085,                 1.1113,                0.82883,                0.73386,                0.82898,                0.52561,                 1.2809,                0.93824,                 1.2225,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.1761,                0.81442,                 1.1119,                0.87672,                0.75151,                0.86054,                0.56215,                 1.2269,                0.84399,                  1.188,               0.005149,               0.005149,               0.005149
                    100,                 1.1805,                0.85584,                 1.1229,                0.90824,                 0.7167,                0.84775,                0.54641,                 1.2348,                0.89948,                 1.1971,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.1497,                0.83077,                 1.1114,                0.87314,                 0.7456,                0.84719,                0.53385,                 1.2868,                0.89562,                 1.2164,                0.00505,                0.00505,                0.00505
                    102,                 1.1447,                0.82632,                 1.1145,                0.84335,                0.76517,                0.84131,                0.54667,                 1.2406,                0.87512,                 1.1977,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1448,                0.82293,                  1.102,                0.84836,                0.78474,                0.86466,                0.57918,                 1.1591,                0.83669,                 1.1549,               0.004951,               0.004951,               0.004951
                    104,                 1.1569,                0.80689,                 1.1061,                0.82998,                 0.7593,                0.85487,                0.55551,                 1.2178,                0.89676,                 1.1768,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1416,                0.81604,                 1.1071,                0.76221,                0.78278,                0.83149,                 0.5351,                 1.2544,                0.89673,                 1.2083,               0.004852,               0.004852,               0.004852
                    106,                  1.166,                0.83545,                 1.1093,                0.84484,                0.74591,                 0.8392,                0.54115,                 1.2296,                0.96012,                 1.1983,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.1203,                0.81252,                 1.0894,                0.82901,                0.75903,                0.83601,                0.53982,                 1.2318,                 0.9529,                  1.198,               0.004753,               0.004753,               0.004753
                    108,                 1.1678,                0.82262,                 1.1119,                0.82088,                0.76712,                0.84533,                0.54193,                 1.2479,                0.90068,                 1.1952,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1542,                0.77813,                 1.0865,                0.81681,                0.77299,                 0.8518,                0.55812,                 1.2682,                0.86106,                 1.2137,               0.004654,               0.004654,               0.004654
                    110,                 1.1339,                0.77392,                 1.1017,                 0.8464,                0.79843,                0.86089,                0.56042,                 1.2442,                0.84644,                 1.2134,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.1443,                 0.7831,                 1.0984,                0.86779,                0.75734,                0.86756,                0.56125,                 1.2335,                0.85237,                  1.189,               0.004555,               0.004555,               0.004555
                    112,                 1.1611,                0.79808,                 1.1008,                0.83437,                 0.7788,                0.84941,                0.55439,                 1.2225,                0.87557,                 1.1875,              0.0045055,              0.0045055,              0.0045055
                    113,                  1.132,                0.77612,                 1.0907,                0.81873,                  0.818,                  0.859,                0.56627,                 1.1926,                0.82124,                 1.1812,               0.004456,               0.004456,               0.004456
                    114,                 1.1268,                0.78698,                 1.0976,                0.86511,                0.78082,                0.86312,                0.57052,                 1.1961,                 0.8205,                 1.1888,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.1345,                0.76136,                 1.0936,                0.85188,                0.77299,                0.84642,                0.55374,                  1.191,                 0.9555,                 1.1846,               0.004357,               0.004357,               0.004357
                    116,                 1.1152,                0.74128,                 1.0854,                0.85304,                0.79648,                0.85626,                0.55966,                 1.2014,                0.94591,                 1.1776,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1383,                0.76676,                 1.0892,                0.86521,                0.79452,                0.86172,                0.58249,                 1.1639,                 0.8305,                 1.1669,               0.004258,               0.004258,               0.004258
                    118,                 1.1301,                0.76028,                 1.0915,                0.88144,                0.76125,                 0.8682,                0.58727,                 1.1452,                0.79938,                 1.1561,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.1425,                0.79862,                  1.098,                0.86641,                0.79648,                0.87303,                0.56552,                 1.2406,                0.80357,                 1.1744,               0.004159,               0.004159,               0.004159
                    120,                  1.092,                0.74559,                 1.0726,                0.87087,                0.79188,                0.86308,                0.58106,                 1.1423,                0.78389,                 1.1513,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.0863,                0.75316,                 1.0661,                 0.8327,                0.77922,                0.86035,                0.56056,                 1.2209,                0.84314,                 1.1738,                0.00406,                0.00406,                0.00406
                    122,                 1.1338,                0.76341,                 1.0978,                0.83708,                0.79452,                0.85548,                0.55629,                  1.219,                0.83368,                 1.1871,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1213,                0.73367,                 1.0851,                0.81855,                0.81213,                 0.8652,                 0.5685,                 1.1793,                 0.7998,                 1.1802,               0.003961,               0.003961,               0.003961
                    124,                 1.0831,                0.75724,                 1.0718,                0.88635,                0.77835,                0.87605,                0.57128,                 1.2096,                0.81279,                 1.1822,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.0793,                0.72123,                 1.0619,                0.88159,                0.80136,                0.88175,                0.58878,                 1.1716,                0.79123,                 1.1614,               0.003862,               0.003862,               0.003862
                    126,                 1.0855,                0.74143,                 1.0582,                0.86559,                0.80626,                 0.8751,                0.57847,                 1.2104,                0.79379,                 1.1738,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.0582,                 0.7089,                 1.0573,                0.85421,                0.80822,                0.87291,                0.58344,                 1.1637,                0.80658,                 1.1707,               0.003763,               0.003763,               0.003763
                    128,                 1.0733,                0.72882,                 1.0555,                0.87166,                0.80039,                0.87191,                0.58215,                 1.1498,                0.80001,                 1.1632,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0807,                0.73037,                 1.0631,                0.86912,                0.79272,                0.87674,                0.58523,                 1.1471,                0.80523,                 1.1502,               0.003664,               0.003664,               0.003664
                    130,                   1.07,                0.71715,                  1.056,                  0.844,                0.78345,                0.86009,                0.57935,                 1.1526,                0.81201,                 1.1532,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.0548,                0.72596,                  1.072,                0.83955,                0.80039,                0.86807,                0.58421,                 1.1376,                0.80329,                 1.1473,               0.003565,               0.003565,               0.003565
                    132,                 1.0527,                0.70787,                 1.0572,                0.84838,                0.79843,                0.86782,                0.58202,                 1.1486,                0.80153,                 1.1535,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.0427,                0.69706,                  1.043,                0.86594,                0.79843,                0.86629,                0.58621,                 1.1607,                 0.7954,                 1.1667,               0.003466,               0.003466,               0.003466
                    134,                 1.0737,                0.70461,                 1.0506,                0.86798,                0.78669,                0.87428,                0.57843,                 1.1934,                0.78768,                 1.1705,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.0729,                0.70016,                 1.0783,                0.83272,                0.81831,                0.87248,                0.59473,                 1.1436,                0.78893,                 1.1557,               0.003367,               0.003367,               0.003367
                    136,                  1.077,                0.71229,                  1.059,                0.79389,                0.82975,                0.85696,                0.57023,                 1.1867,                0.85635,                  1.169,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1083,                0.72759,                 1.0701,                0.82513,                0.80337,                0.86893,                 0.5794,                 1.1553,                0.83923,                  1.147,               0.003268,               0.003268,               0.003268
                    138,                 1.1094,                0.73155,                 1.0872,                0.90067,                0.77886,                0.88494,                0.58811,                 1.1478,                0.77772,                  1.149,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.0292,                0.67512,                 1.0376,                0.84082,                0.82975,                0.88826,                 0.5893,                 1.1717,                0.79523,                 1.1526,               0.003169,               0.003169,               0.003169
                    140,                  1.029,                0.70431,                 1.0517,                0.88097,                0.81409,                0.87904,                0.59847,                 1.1449,                0.76814,                 1.1514,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.0525,                0.70917,                 1.0616,                0.90133,                0.78865,                0.87229,                0.58734,                 1.1623,                0.78831,                 1.1615,                0.00307,                0.00307,                0.00307
                    142,                 1.0394,                0.70811,                 1.0603,                0.89307,                0.80086,                0.88325,                0.59935,                 1.1247,                0.77637,                 1.1437,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0386,                0.69667,                 1.0504,                 0.8632,                0.81409,                0.87798,                0.58684,                 1.1749,                0.79905,                 1.1714,               0.002971,               0.002971,               0.002971
                    144,                 1.0617,                0.70078,                 1.0695,                0.89012,                0.80235,                0.89093,                 0.6121,                 1.1353,                0.72851,                 1.1472,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.0143,                0.67973,                 1.0462,                 0.9029,                0.79061,                0.88305,                0.60846,                 1.1396,                0.74278,                  1.151,               0.002872,               0.002872,               0.002872
                    146,                 1.0373,                0.68356,                   1.05,                0.88962,                0.80431,                0.89282,                0.60848,                 1.1194,                0.72825,                 1.1345,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.0202,                0.66881,                 1.0382,                0.89405,                0.81018,                0.89095,                0.60714,                 1.1429,                0.72108,                 1.1531,               0.002773,               0.002773,               0.002773
                    148,                 1.0475,                0.69435,                 1.0608,                0.87426,                0.82975,                0.89698,                0.60909,                 1.1361,                0.71855,                 1.1484,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.0058,                0.63921,                 1.0046,                0.89897,                0.79843,                0.89061,                0.58901,                 1.2023,                0.73443,                 1.1603,               0.002674,               0.002674,               0.002674
                    150,                 1.0127,                0.66142,                 1.0411,                0.88609,                0.80431,                0.88363,                0.60362,                 1.1378,                0.73575,                 1.1491,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0022,                0.63137,                  1.017,                0.88966,                0.82046,                0.89225,                0.59857,                 1.1564,                0.72814,                 1.1412,               0.002575,               0.002575,               0.002575
                    152,                 1.0218,                 0.6861,                 1.0446,                0.87799,                0.81674,                0.88734,                0.60985,                 1.1178,                0.73976,                 1.1405,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.0263,                0.66536,                  1.031,                 0.8876,                0.80039,                0.88529,                0.60953,                 1.1254,                0.73829,                 1.1404,               0.002476,               0.002476,               0.002476
                    154,                  1.016,                0.64018,                 1.0217,                 0.8864,                0.81018,                0.88464,                0.60306,                 1.1535,                0.72368,                 1.1592,              0.0024265,              0.0024265,              0.0024265
