                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.78077,                0.48267,                0.90966,                0.93631,                0.86876,                0.95171,                0.69278,                 1.0222,                0.56096,                 1.0881,              0.0010298,              0.0010298,              0.0010298
                     51,                0.77566,                0.48297,                0.90876,                0.94264,                0.86903,                0.94769,                0.67795,                 1.0158,                0.57883,                 1.0806,                0.00101,                0.00101,                0.00101
                     52,                0.77349,                 0.4817,                0.90335,                0.94025,                0.86936,                0.94845,                0.68145,                 1.0142,                 0.5534,                 1.0724,              0.0009902,              0.0009902,              0.0009902
                     53,                0.76388,                0.47261,                0.90228,                0.91532,                0.87414,                0.94197,                0.68148,                 1.0066,                0.55813,                 1.0831,              0.0009704,              0.0009704,              0.0009704
                     54,                0.75892,                0.47498,                0.90376,                0.91502,                0.88757,                0.94415,                0.68629,                0.99043,                0.56643,                 1.0886,              0.0009506,              0.0009506,              0.0009506
                     55,                0.74785,                0.46453,                 0.8963,                0.90502,                0.89114,                0.94294,                0.68546,                 1.0035,                0.56313,                 1.0983,              0.0009308,              0.0009308,              0.0009308
                     56,                0.74709,                0.47146,                0.90077,                0.94564,                0.86781,                0.94686,                0.69337,                  1.004,                   0.56,                 1.0771,               0.000911,               0.000911,               0.000911
                     57,                0.74224,                0.45823,                0.89432,                0.94571,                0.86693,                 0.9493,                0.69495,                0.98535,                0.54103,                 1.0748,              0.0008912,              0.0008912,              0.0008912
                     58,                0.74168,                0.46534,                0.89356,                0.95009,                0.86781,                0.94925,                0.69508,                0.97773,                 0.5276,                 1.0748,              0.0008714,              0.0008714,              0.0008714
                     59,                0.74483,                0.46959,                0.89716,                0.92951,                0.87558,                 0.9415,                0.69015,                0.97001,                 0.5477,                   1.08,              0.0008516,              0.0008516,              0.0008516
                     60,                0.72059,                0.44644,                 0.8815,                0.90997,                0.89891,                0.94916,                0.69731,                 1.0001,                0.54696,                 1.1045,              0.0008318,              0.0008318,              0.0008318
                     61,                0.71402,                0.44514,                 0.8868,                0.91633,                0.90269,                0.94617,                0.69602,                 1.0005,                0.54944,                 1.0934,               0.000812,               0.000812,               0.000812
                     62,                0.71693,                0.43809,                0.88723,                0.93464,                0.88336,                0.95269,                 0.7048,                0.97751,                0.53889,                 1.0868,              0.0007922,              0.0007922,              0.0007922
                     63,                0.70075,                 0.4358,                0.88517,                0.94583,                0.87403,                0.94984,                0.69841,                 1.0026,                0.55509,                 1.1138,              0.0007724,              0.0007724,              0.0007724
                     64,                0.70661,                0.43891,                0.88796,                0.90146,                0.90047,                0.94754,                0.69243,                0.99658,                0.54861,                 1.0955,              0.0007526,              0.0007526,              0.0007526
                     65,                0.69764,                0.43412,                0.88312,                0.93462,                0.88647,                0.95162,                0.70217,                0.97993,                0.53486,                 1.0815,              0.0007328,              0.0007328,              0.0007328
                     66,                0.68363,                0.41437,                0.87689,                0.92788,                 0.8958,                0.95314,                 0.7011,                 1.0026,                0.55001,                 1.0997,               0.000713,               0.000713,               0.000713
                     67,                0.69642,                0.43276,                0.88031,                 0.9535,                0.86003,                0.95121,                 0.7058,                0.97208,                0.53174,                 1.0882,              0.0006932,              0.0006932,              0.0006932
                     68,                0.67386,                0.42275,                0.87256,                0.94877,                0.86781,                0.95238,                0.69988,                 0.9676,                0.53777,                 1.0806,              0.0006734,              0.0006734,              0.0006734
                     69,                0.67158,                0.40986,                0.87566,                 0.9531,                0.85341,                0.94407,                0.70123,                0.98977,                0.55333,                 1.0941,              0.0006536,              0.0006536,              0.0006536
                     70,                0.66659,                0.41034,                0.87321,                0.93679,                 0.8818,                0.95196,                0.70723,                0.99289,                0.53203,                 1.0932,              0.0006338,              0.0006338,              0.0006338
                     71,                0.65735,                0.40738,                0.86677,                 0.9167,                0.90824,                0.95677,                0.70417,                0.97322,                0.52147,                 1.0863,               0.000614,               0.000614,               0.000614
                     72,                0.65628,                0.40619,                0.87042,                0.94148,                0.87714,                0.95365,                0.70514,                0.97277,                 0.5432,                 1.0881,              0.0005942,              0.0005942,              0.0005942
                     73,                0.65523,                0.40516,                0.87043,                0.93188,                 0.8818,                0.94298,                0.69869,                0.97831,                 0.5427,                 1.1018,              0.0005744,              0.0005744,              0.0005744
                     74,                0.64321,                0.40299,                0.86482,                0.92479,                0.88647,                0.94573,                0.69707,                0.97353,                 0.5311,                 1.0831,              0.0005546,              0.0005546,              0.0005546
                     75,                0.64356,                0.40184,                0.86977,                0.93405,                0.89114,                0.94873,                0.70151,                0.97587,                0.52877,                 1.0834,              0.0005348,              0.0005348,              0.0005348
                     76,                0.63996,                0.39482,                0.86804,                0.94681,                0.85821,                0.94606,                0.69517,                0.98455,                0.53089,                 1.1008,               0.000515,               0.000515,               0.000515
                     77,                0.63093,                0.38552,                0.85689,                0.95504,                0.85885,                0.94831,                0.69437,                0.99398,                0.53347,                 1.1114,              0.0004952,              0.0004952,              0.0004952
                     78,                0.63479,                0.39366,                0.86501,                0.95117,                0.86936,                0.94639,                0.69761,                0.98205,                0.53474,                 1.0931,              0.0004754,              0.0004754,              0.0004754
                     79,                0.62414,                 0.3817,                0.85996,                0.93423,                0.87869,                0.94543,                0.70281,                0.96919,                 0.5428,                 1.0949,              0.0004556,              0.0004556,              0.0004556
                     80,                0.60604,                0.37618,                0.85924,                0.93514,                0.89269,                0.95195,                0.70626,                0.95751,                0.51024,                 1.0858,              0.0004358,              0.0004358,              0.0004358
                     81,                0.60935,                0.38129,                0.85896,                0.93006,                0.88929,                0.94716,                 0.7113,                0.96177,                0.52139,                 1.0786,               0.000416,               0.000416,               0.000416
                     82,                0.60546,                0.37724,                0.85534,                0.94357,                0.88416,                0.94888,                0.70746,                 0.9641,                0.52545,                 1.1024,              0.0003962,              0.0003962,              0.0003962
                     83,                0.60362,                0.37557,                0.85725,                0.94457,                0.87463,                0.94981,                0.71641,                 0.9559,                0.52522,                 1.0802,              0.0003764,              0.0003764,              0.0003764
                     84,                0.58604,                0.35953,                0.85557,                0.95688,                0.87247,                 0.9499,                0.71098,                0.96807,                 0.5271,                 1.0973,              0.0003566,              0.0003566,              0.0003566
                     85,                 0.5969,                0.35891,                0.85453,                0.95558,                0.87403,                0.95036,                0.71705,                0.96185,                0.52284,                 1.0972,              0.0003368,              0.0003368,              0.0003368
                     86,                0.59211,                0.36266,                0.85666,                0.94273,                0.87039,                0.94733,                0.71103,                0.94609,                 0.5171,                 1.0845,               0.000317,               0.000317,               0.000317
                     87,                 0.5926,                0.36242,                  0.858,                0.94532,                0.88723,                0.95213,                0.71044,                0.95666,                0.51892,                 1.0847,              0.0002972,              0.0002972,              0.0002972
                     88,                0.57698,                0.35939,                0.85015,                0.93278,                0.88475,                0.95048,                0.71522,                  0.958,                0.50646,                 1.0819,              0.0002774,              0.0002774,              0.0002774
                     89,                0.57755,                0.35567,                0.85285,                0.95207,                0.88491,                0.95376,                0.70977,                0.96858,                0.50459,                 1.0958,              0.0002576,              0.0002576,              0.0002576
                     90,                0.54044,                0.32216,                0.84172,                 0.9526,                0.87511,                0.95312,                0.71455,                0.94916,                0.52193,                 1.0949,              0.0002378,              0.0002378,              0.0002378
                     91,                0.52689,                0.31126,                0.83594,                0.94634,                0.87767,                0.94996,                0.71259,                0.95612,                0.51991,                 1.0961,               0.000218,               0.000218,               0.000218
                     92,                0.52138,                0.30615,                0.83676,                0.95035,                0.87558,                0.95174,                0.71207,                0.95927,                0.51317,                 1.0978,              0.0001982,              0.0001982,              0.0001982
                     93,                0.51205,                0.30168,                0.83139,                0.93497,                0.87205,                0.94915,                0.71684,                0.96121,                0.51157,                 1.0964,              0.0001784,              0.0001784,              0.0001784
                     94,                0.50233,                0.29963,                0.83238,                0.94209,                0.88547,                0.95526,                0.71844,                0.95274,                0.50306,                 1.0874,              0.0001586,              0.0001586,              0.0001586
                     95,                0.50442,                0.29602,                0.82868,                0.94208,                0.88543,                0.95336,                0.71978,                0.94129,                 0.5026,                 1.0827,              0.0001388,              0.0001388,              0.0001388
                     96,                0.48655,                  0.289,                0.82495,                0.94603,                0.88958,                0.95509,                0.71923,                0.94956,                0.49896,                 1.0902,               0.000119,               0.000119,               0.000119
                     97,                0.48911,                0.29089,                0.82484,                0.93613,                0.89425,                0.95088,                0.71595,                0.94883,                0.49869,                 1.0938,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.48004,                0.28535,                0.81952,                0.93638,                0.88647,                0.95469,                0.71914,                0.93988,                0.50481,                 1.0875,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 0.4739,                0.28174,                0.82049,                 0.9289,                0.89399,                0.95337,                0.72234,                0.94239,                0.50241,                 1.0917,               5.96e-05,               5.96e-05,               5.96e-05
